1729950878.513784661: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1729951629.738525507: 64 bytes from 192.168.6.31: icmp_seq=2485 ttl=63 time=13.1 ms
1729951629.837222790: 64 bytes from 192.168.6.31: icmp_seq=2486 ttl=63 time=11.2 ms
1729951629.928600960: 64 bytes from 192.168.6.31: icmp_seq=2487 ttl=63 time=2.30 ms
1729951630.029075809: 64 bytes from 192.168.6.31: icmp_seq=2488 ttl=63 time=1.99 ms
1729951630.128264583: 64 bytes from 192.168.6.31: icmp_seq=2489 ttl=63 time=1.72 ms
1729951630.231011442: 64 bytes from 192.168.6.31: icmp_seq=2490 ttl=63 time=2.85 ms
1729951630.331659416: 64 bytes from 192.168.6.31: icmp_seq=2491 ttl=63 time=1.96 ms
1729951630.432418221: 64 bytes from 192.168.6.31: icmp_seq=2492 ttl=63 time=2.89 ms
1729951630.533018404: 64 bytes from 192.168.6.31: icmp_seq=2493 ttl=63 time=2.22 ms
1729951630.632334691: 64 bytes from 192.168.6.31: icmp_seq=2494 ttl=63 time=1.73 ms
1729951630.734910143: 64 bytes from 192.168.6.31: icmp_seq=2495 ttl=63 time=2.80 ms
1729951630.835284167: 64 bytes from 192.168.6.31: icmp_seq=2496 ttl=63 time=2.02 ms
1729951630.937285776: 64 bytes from 192.168.6.31: icmp_seq=2497 ttl=63 time=2.94 ms
1729951631.036385862: 64 bytes from 192.168.6.31: icmp_seq=2498 ttl=63 time=2.25 ms
1729951631.136956521: 64 bytes from 192.168.6.31: icmp_seq=2499 ttl=63 time=2.41 ms
1729951631.238342316: 64 bytes from 192.168.6.31: icmp_seq=2500 ttl=63 time=2.90 ms
1729951631.337275934: 64 bytes from 192.168.6.31: icmp_seq=2501 ttl=63 time=2.22 ms
1729951631.438615011: 64 bytes from 192.168.6.31: icmp_seq=2502 ttl=63 time=2.97 ms
1729951631.537683009: 64 bytes from 192.168.6.31: icmp_seq=2503 ttl=63 time=1.74 ms
1729951631.640556005: 64 bytes from 192.168.6.31: icmp_seq=2504 ttl=63 time=3.39 ms
1729951631.741179258: 64 bytes from 192.168.6.31: icmp_seq=2505 ttl=63 time=2.93 ms
1729951631.841297738: 64 bytes from 192.168.6.31: icmp_seq=2506 ttl=63 time=2.69 ms
1729951631.942307662: 64 bytes from 192.168.6.31: icmp_seq=2507 ttl=63 time=3.03 ms
1729951632.041926202: 64 bytes from 192.168.6.31: icmp_seq=2508 ttl=63 time=1.99 ms
1729951632.142961221: 64 bytes from 192.168.6.31: icmp_seq=2509 ttl=63 time=3.07 ms
1729951632.242191096: 64 bytes from 192.168.6.31: icmp_seq=2510 ttl=63 time=1.72 ms
1729951632.344106779: 64 bytes from 192.168.6.31: icmp_seq=2511 ttl=63 time=3.03 ms
1729951632.443763680: 64 bytes from 192.168.6.31: icmp_seq=2512 ttl=63 time=1.85 ms
1729951632.545179728: 64 bytes from 192.168.6.31: icmp_seq=2513 ttl=63 time=2.12 ms
1729951632.644782483: 64 bytes from 192.168.6.31: icmp_seq=2514 ttl=63 time=1.97 ms
1729951632.744705650: 64 bytes from 192.168.6.31: icmp_seq=2515 ttl=63 time=1.83 ms
1729951632.846444829: 64 bytes from 192.168.6.31: icmp_seq=2516 ttl=63 time=2.91 ms
1729951632.946174617: 64 bytes from 192.168.6.31: icmp_seq=2517 ttl=63 time=1.94 ms
1729951633.048350081: 64 bytes from 192.168.6.31: icmp_seq=2518 ttl=63 time=3.02 ms
1729951633.147557362: 64 bytes from 192.168.6.31: icmp_seq=2519 ttl=63 time=1.87 ms
1729951633.248422438: 64 bytes from 192.168.6.31: icmp_seq=2520 ttl=63 time=2.07 ms
1729951633.349732962: 64 bytes from 192.168.6.31: icmp_seq=2521 ttl=63 time=2.64 ms
1729951633.449309533: 64 bytes from 192.168.6.31: icmp_seq=2522 ttl=63 time=1.61 ms
1729951633.552456208: 64 bytes from 192.168.6.31: icmp_seq=2523 ttl=63 time=3.40 ms
1729951633.651642210: 64 bytes from 192.168.6.31: icmp_seq=2524 ttl=63 time=2.14 ms
1729951633.752728625: 64 bytes from 192.168.6.31: icmp_seq=2525 ttl=63 time=2.62 ms
1729951633.852854370: 64 bytes from 192.168.6.31: icmp_seq=2526 ttl=63 time=2.00 ms
1729951633.951977694: 64 bytes from 192.168.6.31: icmp_seq=2527 ttl=63 time=1.68 ms
1729951634.052871703: 64 bytes from 192.168.6.31: icmp_seq=2528 ttl=63 time=2.08 ms
1729951634.153176907: 64 bytes from 192.168.6.31: icmp_seq=2529 ttl=63 time=1.77 ms
1729951634.256281773: 64 bytes from 192.168.6.31: icmp_seq=2530 ttl=63 time=3.46 ms
1729951634.356093506: 64 bytes from 192.168.6.31: icmp_seq=2531 ttl=63 time=2.17 ms
1729951634.458114563: 64 bytes from 192.168.6.31: icmp_seq=2532 ttl=63 time=3.54 ms
1729951634.558304789: 64 bytes from 192.168.6.31: icmp_seq=2533 ttl=63 time=3.01 ms
1729951634.658456935: 64 bytes from 192.168.6.31: icmp_seq=2534 ttl=63 time=3.38 ms
1729951634.761385324: 64 bytes from 192.168.6.31: icmp_seq=2535 ttl=63 time=5.61 ms
1729951634.863096277: 64 bytes from 192.168.6.31: icmp_seq=2536 ttl=63 time=6.93 ms
1729951634.965808503: 64 bytes from 192.168.6.31: icmp_seq=2537 ttl=63 time=8.91 ms
1729951635.066327686: 64 bytes from 192.168.6.31: icmp_seq=2538 ttl=63 time=9.06 ms
1729951635.167769490: 64 bytes from 192.168.6.31: icmp_seq=2539 ttl=63 time=10.0 ms
1729951635.269332977: 64 bytes from 192.168.6.31: icmp_seq=2540 ttl=63 time=11.0 ms
1729951635.371623946: 64 bytes from 192.168.6.31: icmp_seq=2541 ttl=63 time=13.7 ms
1729951635.474071485: 64 bytes from 192.168.6.31: icmp_seq=2542 ttl=63 time=14.7 ms
1729951635.569961399: 64 bytes from 192.168.6.31: icmp_seq=2543 ttl=63 time=10.1 ms
1729951635.662786239: 64 bytes from 192.168.6.31: icmp_seq=2544 ttl=63 time=3.17 ms
1729951635.763256112: 64 bytes from 192.168.6.31: icmp_seq=2545 ttl=63 time=1.88 ms
1729951635.864035600: 64 bytes from 192.168.6.31: icmp_seq=2546 ttl=63 time=2.42 ms
1729951635.965304119: 64 bytes from 192.168.6.31: icmp_seq=2547 ttl=63 time=2.12 ms
1729951636.065171007: 64 bytes from 192.168.6.31: icmp_seq=2548 ttl=63 time=2.11 ms
1729951636.165598336: 64 bytes from 192.168.6.31: icmp_seq=2549 ttl=63 time=2.30 ms
1729951636.265654835: 64 bytes from 192.168.6.31: icmp_seq=2550 ttl=63 time=1.86 ms
1729951636.368142003: 64 bytes from 192.168.6.31: icmp_seq=2551 ttl=63 time=3.15 ms
1729951636.467527978: 64 bytes from 192.168.6.31: icmp_seq=2552 ttl=63 time=2.01 ms
1729951636.568361667: 64 bytes from 192.168.6.31: icmp_seq=2553 ttl=63 time=2.70 ms
1729951636.668918324: 64 bytes from 192.168.6.31: icmp_seq=2554 ttl=63 time=2.25 ms
1729951636.768719001: 64 bytes from 192.168.6.31: icmp_seq=2555 ttl=63 time=1.66 ms
1729951636.870880130: 64 bytes from 192.168.6.31: icmp_seq=2556 ttl=63 time=2.83 ms
1729951636.971248662: 64 bytes from 192.168.6.31: icmp_seq=2557 ttl=63 time=2.03 ms
1729951637.072363650: 64 bytes from 192.168.6.31: icmp_seq=2558 ttl=63 time=3.05 ms
1729951637.171642544: 64 bytes from 192.168.6.31: icmp_seq=2559 ttl=63 time=2.10 ms
1729951637.272326186: 64 bytes from 192.168.6.31: icmp_seq=2560 ttl=63 time=2.43 ms
1729951637.372382801: 64 bytes from 192.168.6.31: icmp_seq=2561 ttl=63 time=1.96 ms
1729951637.472904000: 64 bytes from 192.168.6.31: icmp_seq=2562 ttl=63 time=1.68 ms
1729951637.574463387: 64 bytes from 192.168.6.31: icmp_seq=2563 ttl=63 time=2.47 ms
1729951637.674807557: 64 bytes from 192.168.6.31: icmp_seq=2564 ttl=63 time=2.11 ms
1729951637.776452511: 64 bytes from 192.168.6.31: icmp_seq=2565 ttl=63 time=3.37 ms
1729951637.875838803: 64 bytes from 192.168.6.31: icmp_seq=2566 ttl=63 time=2.06 ms
1729951637.976747015: 64 bytes from 192.168.6.31: icmp_seq=2567 ttl=63 time=2.62 ms
1729951638.077030694: 64 bytes from 192.168.6.31: icmp_seq=2568 ttl=63 time=2.56 ms
1729951638.177478963: 64 bytes from 192.168.6.31: icmp_seq=2569 ttl=63 time=2.12 ms
1729951638.278931674: 64 bytes from 192.168.6.31: icmp_seq=2570 ttl=63 time=2.88 ms
1729951638.377814241: 64 bytes from 192.168.6.31: icmp_seq=2571 ttl=63 time=1.92 ms
1729951638.480622201: 64 bytes from 192.168.6.31: icmp_seq=2572 ttl=63 time=3.43 ms
1729951638.580683071: 64 bytes from 192.168.6.31: icmp_seq=2573 ttl=63 time=3.27 ms
1729951638.682101037: 64 bytes from 192.168.6.31: icmp_seq=2574 ttl=63 time=3.76 ms
1729951638.782557366: 64 bytes from 192.168.6.31: icmp_seq=2575 ttl=63 time=2.92 ms
1729951638.882992907: 64 bytes from 192.168.6.31: icmp_seq=2576 ttl=63 time=3.79 ms
1729951638.984346557: 64 bytes from 192.168.6.31: icmp_seq=2577 ttl=63 time=3.31 ms
1729951639.084259538: 64 bytes from 192.168.6.31: icmp_seq=2578 ttl=63 time=2.40 ms
1729951639.184842023: 64 bytes from 192.168.6.31: icmp_seq=2579 ttl=63 time=2.34 ms
1729951639.285058079: 64 bytes from 192.168.6.31: icmp_seq=2580 ttl=63 time=2.29 ms
1729951639.388585103: 64 bytes from 192.168.6.31: icmp_seq=2581 ttl=63 time=4.99 ms
1729951639.486356013: 64 bytes from 192.168.6.31: icmp_seq=2582 ttl=63 time=3.20 ms
1729951639.585299695: 64 bytes from 192.168.6.31: icmp_seq=2583 ttl=63 time=2.32 ms
1729951639.687266490: 64 bytes from 192.168.6.31: icmp_seq=2584 ttl=63 time=3.15 ms
1729951639.786037840: 64 bytes from 192.168.6.31: icmp_seq=2585 ttl=63 time=1.77 ms
1729951639.889879124: 64 bytes from 192.168.6.31: icmp_seq=2586 ttl=63 time=4.47 ms
1729951639.988384055: 64 bytes from 192.168.6.31: icmp_seq=2587 ttl=63 time=2.12 ms
1729951640.089686836: 64 bytes from 192.168.6.31: icmp_seq=2588 ttl=63 time=3.28 ms
1729951640.190134938: 64 bytes from 192.168.6.31: icmp_seq=2589 ttl=63 time=3.40 ms
1729951640.290557889: 64 bytes from 192.168.6.31: icmp_seq=2590 ttl=63 time=3.07 ms
1729951640.396089080: 64 bytes from 192.168.6.31: icmp_seq=2591 ttl=63 time=7.88 ms
1729951640.497460715: 64 bytes from 192.168.6.31: icmp_seq=2592 ttl=63 time=7.95 ms
1729951640.600233802: 64 bytes from 192.168.6.31: icmp_seq=2593 ttl=63 time=10.4 ms
1729951640.699084733: 64 bytes from 192.168.6.31: icmp_seq=2594 ttl=63 time=8.72 ms
1729951640.799660508: 64 bytes from 192.168.6.31: icmp_seq=2595 ttl=63 time=8.35 ms
1729951640.900898259: 64 bytes from 192.168.6.31: icmp_seq=2596 ttl=63 time=8.13 ms
1729951641.004222848: 64 bytes from 192.168.6.31: icmp_seq=2597 ttl=63 time=11.0 ms
1729951641.105895480: 64 bytes from 192.168.6.31: icmp_seq=2598 ttl=63 time=13.9 ms
1729951641.205936238: 64 bytes from 192.168.6.31: icmp_seq=2599 ttl=63 time=13.0 ms
1729951641.302039595: 64 bytes from 192.168.6.31: icmp_seq=2600 ttl=63 time=8.72 ms
1729951641.396244110: 64 bytes from 192.168.6.31: icmp_seq=2601 ttl=63 time=2.16 ms
1729951641.497013447: 64 bytes from 192.168.6.31: icmp_seq=2602 ttl=63 time=2.51 ms
1729951641.598660847: 64 bytes from 192.168.6.31: icmp_seq=2603 ttl=63 time=3.00 ms
1729951641.697564056: 64 bytes from 192.168.6.31: icmp_seq=2604 ttl=63 time=2.20 ms
1729951641.799183378: 64 bytes from 192.168.6.31: icmp_seq=2605 ttl=63 time=2.90 ms
1729951641.898236411: 64 bytes from 192.168.6.31: icmp_seq=2606 ttl=63 time=1.92 ms
1729951642.000335809: 64 bytes from 192.168.6.31: icmp_seq=2607 ttl=63 time=3.88 ms
1729951642.098747693: 64 bytes from 192.168.6.31: icmp_seq=2608 ttl=63 time=2.03 ms
1729951642.200593958: 64 bytes from 192.168.6.31: icmp_seq=2609 ttl=63 time=3.41 ms
1729951642.300827481: 64 bytes from 192.168.6.31: icmp_seq=2610 ttl=63 time=3.24 ms
1729951642.401592774: 64 bytes from 192.168.6.31: icmp_seq=2611 ttl=63 time=2.47 ms
1729951642.502597575: 64 bytes from 192.168.6.31: icmp_seq=2612 ttl=63 time=3.16 ms
1729951642.601270169: 64 bytes from 192.168.6.31: icmp_seq=2613 ttl=63 time=1.92 ms
1729951642.702688257: 64 bytes from 192.168.6.31: icmp_seq=2614 ttl=63 time=3.05 ms
1729951642.802114021: 64 bytes from 192.168.6.31: icmp_seq=2615 ttl=63 time=2.13 ms
1729951642.904746802: 64 bytes from 192.168.6.31: icmp_seq=2616 ttl=63 time=3.60 ms
1729951643.003766878: 64 bytes from 192.168.6.31: icmp_seq=2617 ttl=63 time=2.37 ms
1729951643.105556122: 64 bytes from 192.168.6.31: icmp_seq=2618 ttl=63 time=2.81 ms
1729951643.206351867: 64 bytes from 192.168.6.31: icmp_seq=2619 ttl=63 time=2.71 ms
1729951643.306662806: 64 bytes from 192.168.6.31: icmp_seq=2620 ttl=63 time=1.73 ms
1729951643.407843319: 64 bytes from 192.168.6.31: icmp_seq=2621 ttl=63 time=2.01 ms
1729951643.508514476: 64 bytes from 192.168.6.31: icmp_seq=2622 ttl=63 time=2.07 ms
1729951643.608488173: 64 bytes from 192.168.6.31: icmp_seq=2623 ttl=63 time=1.90 ms
1729951643.709446845: 64 bytes from 192.168.6.31: icmp_seq=2624 ttl=63 time=2.40 ms
1729951643.809834533: 64 bytes from 192.168.6.31: icmp_seq=2625 ttl=63 time=1.93 ms
1729951643.911167608: 64 bytes from 192.168.6.31: icmp_seq=2626 ttl=63 time=3.22 ms
1729951644.010262475: 64 bytes from 192.168.6.31: icmp_seq=2627 ttl=63 time=1.82 ms
1729951644.111970170: 64 bytes from 192.168.6.31: icmp_seq=2628 ttl=63 time=2.40 ms
1729951644.212220845: 64 bytes from 192.168.6.31: icmp_seq=2629 ttl=63 time=1.95 ms
1729951644.312376656: 64 bytes from 192.168.6.31: icmp_seq=2630 ttl=63 time=1.74 ms
1729951644.414683348: 64 bytes from 192.168.6.31: icmp_seq=2631 ttl=63 time=2.83 ms
1729951644.514571470: 64 bytes from 192.168.6.31: icmp_seq=2632 ttl=63 time=1.91 ms
1729951644.616237912: 64 bytes from 192.168.6.31: icmp_seq=2633 ttl=63 time=2.97 ms
1729951644.715227002: 64 bytes from 192.168.6.31: icmp_seq=2634 ttl=63 time=2.02 ms
1729951644.815841022: 64 bytes from 192.168.6.31: icmp_seq=2635 ttl=63 time=2.62 ms
1729951644.916672809: 64 bytes from 192.168.6.31: icmp_seq=2636 ttl=63 time=2.14 ms
1729951645.017086842: 64 bytes from 192.168.6.31: icmp_seq=2637 ttl=63 time=2.16 ms
1729951645.118021905: 64 bytes from 192.168.6.31: icmp_seq=2638 ttl=63 time=3.13 ms
1729951645.217272689: 64 bytes from 192.168.6.31: icmp_seq=2639 ttl=63 time=2.05 ms
1729951645.318923189: 64 bytes from 192.168.6.31: icmp_seq=2640 ttl=63 time=3.58 ms
1729951645.418533002: 64 bytes from 192.168.6.31: icmp_seq=2641 ttl=63 time=2.00 ms
1729951645.520152765: 64 bytes from 192.168.6.31: icmp_seq=2642 ttl=63 time=3.60 ms
1729951645.620811561: 64 bytes from 192.168.6.31: icmp_seq=2643 ttl=63 time=3.00 ms
1729951645.722138446: 64 bytes from 192.168.6.31: icmp_seq=2644 ttl=63 time=3.90 ms
1729951645.821690813: 64 bytes from 192.168.6.31: icmp_seq=2645 ttl=63 time=3.64 ms
1729951645.925013434: 64 bytes from 192.168.6.31: icmp_seq=2646 ttl=63 time=5.99 ms
1729951646.024743238: 64 bytes from 192.168.6.31: icmp_seq=2647 ttl=63 time=5.74 ms
1729951646.127899720: 64 bytes from 192.168.6.31: icmp_seq=2648 ttl=63 time=7.83 ms
1729951646.230097546: 64 bytes from 192.168.6.31: icmp_seq=2649 ttl=63 time=9.01 ms
1729951646.331517386: 64 bytes from 192.168.6.31: icmp_seq=2650 ttl=63 time=9.84 ms
1729951646.436361573: 64 bytes from 192.168.6.31: icmp_seq=2651 ttl=63 time=13.9 ms
1729951646.533993092: 64 bytes from 192.168.6.31: icmp_seq=2652 ttl=63 time=10.0 ms
1729951646.636591545: 64 bytes from 192.168.6.31: icmp_seq=2653 ttl=63 time=12.0 ms
1729951646.740903411: 64 bytes from 192.168.6.31: icmp_seq=2654 ttl=63 time=16.8 ms
1729951646.838334275: 64 bytes from 192.168.6.31: icmp_seq=2655 ttl=63 time=12.6 ms
1729951646.940317864: 64 bytes from 192.168.6.31: icmp_seq=2656 ttl=63 time=14.6 ms
1729951647.028845719: 64 bytes from 192.168.6.31: icmp_seq=2657 ttl=63 time=1.98 ms
1729951647.129699251: 64 bytes from 192.168.6.31: icmp_seq=2658 ttl=63 time=2.51 ms
1729951647.231582962: 64 bytes from 192.168.6.31: icmp_seq=2659 ttl=63 time=3.27 ms
1729951647.329994760: 64 bytes from 192.168.6.31: icmp_seq=2660 ttl=63 time=1.98 ms
1729951647.433981479: 64 bytes from 192.168.6.31: icmp_seq=2661 ttl=63 time=5.29 ms
1729951647.531688786: 64 bytes from 192.168.6.31: icmp_seq=2662 ttl=63 time=2.39 ms
1729951647.633399957: 64 bytes from 192.168.6.31: icmp_seq=2663 ttl=63 time=3.31 ms
1729951647.733504696: 64 bytes from 192.168.6.31: icmp_seq=2664 ttl=63 time=3.10 ms
1729951647.835746176: 64 bytes from 192.168.6.31: icmp_seq=2665 ttl=63 time=4.36 ms
1729951647.935550754: 64 bytes from 192.168.6.31: icmp_seq=2666 ttl=63 time=4.08 ms
1729951648.034243595: 64 bytes from 192.168.6.31: icmp_seq=2667 ttl=63 time=2.19 ms
1729951648.135241200: 64 bytes from 192.168.6.31: icmp_seq=2668 ttl=63 time=3.40 ms
1729951648.237518617: 64 bytes from 192.168.6.31: icmp_seq=2669 ttl=63 time=4.50 ms
1729951648.338127089: 64 bytes from 192.168.6.31: icmp_seq=2670 ttl=63 time=3.98 ms
1729951648.437429122: 64 bytes from 192.168.6.31: icmp_seq=2671 ttl=63 time=3.08 ms
1729951648.538317312: 64 bytes from 192.168.6.31: icmp_seq=2672 ttl=63 time=3.64 ms
1729951648.639893016: 64 bytes from 192.168.6.31: icmp_seq=2673 ttl=63 time=5.26 ms
1729951648.744141426: 64 bytes from 192.168.6.31: icmp_seq=2674 ttl=63 time=7.78 ms
1729951648.841626444: 64 bytes from 192.168.6.31: icmp_seq=2675 ttl=63 time=5.00 ms
1729951648.940044392: 64 bytes from 192.168.6.31: icmp_seq=2676 ttl=63 time=3.14 ms
1729951649.042066594: 64 bytes from 192.168.6.31: icmp_seq=2677 ttl=63 time=4.83 ms
1729951649.144626148: 64 bytes from 192.168.6.31: icmp_seq=2678 ttl=63 time=6.13 ms
1729951649.242372071: 64 bytes from 192.168.6.31: icmp_seq=2679 ttl=63 time=3.19 ms
1729951649.343844994: 64 bytes from 192.168.6.31: icmp_seq=2680 ttl=63 time=4.57 ms
1729951649.442069717: 64 bytes from 192.168.6.31: icmp_seq=2681 ttl=63 time=2.47 ms
1729951649.544145974: 64 bytes from 192.168.6.31: icmp_seq=2682 ttl=63 time=3.63 ms
1729951649.650421510: 64 bytes from 192.168.6.31: icmp_seq=2683 ttl=63 time=9.47 ms
1729951649.744053237: 64 bytes from 192.168.6.31: icmp_seq=2684 ttl=63 time=2.77 ms
1729951649.845583760: 64 bytes from 192.168.6.31: icmp_seq=2685 ttl=63 time=2.90 ms
1729951649.945441141: 64 bytes from 192.168.6.31: icmp_seq=2686 ttl=63 time=2.23 ms
1729951650.047632119: 64 bytes from 192.168.6.31: icmp_seq=2687 ttl=63 time=3.63 ms
1729951650.150565821: 64 bytes from 192.168.6.31: icmp_seq=2688 ttl=63 time=5.24 ms
1729951650.249025272: 64 bytes from 192.168.6.31: icmp_seq=2689 ttl=63 time=3.11 ms
1729951650.349036937: 64 bytes from 192.168.6.31: icmp_seq=2690 ttl=63 time=2.78 ms
1729951650.449658379: 64 bytes from 192.168.6.31: icmp_seq=2691 ttl=63 time=2.48 ms
1729951650.550843419: 64 bytes from 192.168.6.31: icmp_seq=2692 ttl=63 time=3.75 ms
1729951650.652030066: 64 bytes from 192.168.6.31: icmp_seq=2693 ttl=63 time=3.96 ms
1729951650.752759222: 64 bytes from 192.168.6.31: icmp_seq=2694 ttl=63 time=4.09 ms
1729951650.851765545: 64 bytes from 192.168.6.31: icmp_seq=2695 ttl=63 time=2.83 ms
1729951650.952948481: 64 bytes from 192.168.6.31: icmp_seq=2696 ttl=63 time=2.99 ms
1729951651.053113444: 64 bytes from 192.168.6.31: icmp_seq=2697 ttl=63 time=2.39 ms
1729951651.153017525: 64 bytes from 192.168.6.31: icmp_seq=2698 ttl=63 time=2.10 ms
1729951651.254359851: 64 bytes from 192.168.6.31: icmp_seq=2699 ttl=63 time=2.92 ms
1729951651.354916514: 64 bytes from 192.168.6.31: icmp_seq=2700 ttl=63 time=2.68 ms
1729951651.457280850: 64 bytes from 192.168.6.31: icmp_seq=2701 ttl=63 time=4.06 ms
1729951651.565073981: 64 bytes from 192.168.6.31: icmp_seq=2702 ttl=63 time=11.4 ms
1729951651.657398465: 64 bytes from 192.168.6.31: icmp_seq=2703 ttl=63 time=2.77 ms
1729951651.760371124: 64 bytes from 192.168.6.31: icmp_seq=2704 ttl=63 time=5.11 ms
1729951651.861673279: 64 bytes from 192.168.6.31: icmp_seq=2705 ttl=63 time=5.99 ms
1729951651.963267979: 64 bytes from 192.168.6.31: icmp_seq=2706 ttl=63 time=6.63 ms
1729951652.064624628: 64 bytes from 192.168.6.31: icmp_seq=2707 ttl=63 time=7.77 ms
1729951652.167517631: 64 bytes from 192.168.6.31: icmp_seq=2708 ttl=63 time=9.12 ms
1729951652.269954109: 64 bytes from 192.168.6.31: icmp_seq=2709 ttl=63 time=10.7 ms
1729951652.372377052: 64 bytes from 192.168.6.31: icmp_seq=2710 ttl=63 time=12.3 ms
1729951652.472203791: 64 bytes from 192.168.6.31: icmp_seq=2711 ttl=63 time=12.5 ms
1729951652.574132017: 64 bytes from 192.168.6.31: icmp_seq=2712 ttl=63 time=12.7 ms
1729951652.676230053: 64 bytes from 192.168.6.31: icmp_seq=2713 ttl=63 time=14.0 ms
1729951652.773450085: 64 bytes from 192.168.6.31: icmp_seq=2714 ttl=63 time=11.0 ms
1729951652.865557936: 64 bytes from 192.168.6.31: icmp_seq=2715 ttl=63 time=2.86 ms
1729951652.967491085: 64 bytes from 192.168.6.31: icmp_seq=2716 ttl=63 time=4.28 ms
1729951653.066383150: 64 bytes from 192.168.6.31: icmp_seq=2717 ttl=63 time=2.26 ms
1729951653.169219890: 64 bytes from 192.168.6.31: icmp_seq=2718 ttl=63 time=4.19 ms
1729951653.267191010: 64 bytes from 192.168.6.31: icmp_seq=2719 ttl=63 time=2.10 ms
1729951653.368446636: 64 bytes from 192.168.6.31: icmp_seq=2720 ttl=63 time=3.25 ms
1729951653.468403717: 64 bytes from 192.168.6.31: icmp_seq=2721 ttl=63 time=2.77 ms
1729951653.568253424: 64 bytes from 192.168.6.31: icmp_seq=2722 ttl=63 time=2.07 ms
1729951653.668683743: 64 bytes from 192.168.6.31: icmp_seq=2723 ttl=63 time=2.08 ms
1729951653.768966150: 64 bytes from 192.168.6.31: icmp_seq=2724 ttl=63 time=1.57 ms
1729951653.871338893: 64 bytes from 192.168.6.31: icmp_seq=2725 ttl=63 time=3.69 ms
1729951653.970639907: 64 bytes from 192.168.6.31: icmp_seq=2726 ttl=63 time=2.08 ms
1729951654.072484057: 64 bytes from 192.168.6.31: icmp_seq=2727 ttl=63 time=3.37 ms
1729951654.172782480: 64 bytes from 192.168.6.31: icmp_seq=2728 ttl=63 time=3.18 ms
1729951654.272909770: 64 bytes from 192.168.6.31: icmp_seq=2729 ttl=63 time=2.88 ms
1729951654.375402305: 64 bytes from 192.168.6.31: icmp_seq=2730 ttl=63 time=4.00 ms
1729951654.474677309: 64 bytes from 192.168.6.31: icmp_seq=2731 ttl=63 time=2.50 ms
1729951654.577844917: 64 bytes from 192.168.6.31: icmp_seq=2732 ttl=63 time=4.79 ms
1729951654.678109800: 64 bytes from 192.168.6.31: icmp_seq=2733 ttl=63 time=3.59 ms
1729951654.778416172: 64 bytes from 192.168.6.31: icmp_seq=2734 ttl=63 time=3.28 ms
1729951654.880278726: 64 bytes from 192.168.6.31: icmp_seq=2735 ttl=63 time=4.89 ms
1729951654.979260193: 64 bytes from 192.168.6.31: icmp_seq=2736 ttl=63 time=2.21 ms
1729951655.081512604: 64 bytes from 192.168.6.31: icmp_seq=2737 ttl=63 time=4.13 ms
1729951655.180631090: 64 bytes from 192.168.6.31: icmp_seq=2738 ttl=63 time=2.83 ms
1729951655.282063216: 64 bytes from 192.168.6.31: icmp_seq=2739 ttl=63 time=3.25 ms
1729951655.382676783: 64 bytes from 192.168.6.31: icmp_seq=2740 ttl=63 time=3.51 ms
1729951655.482628517: 64 bytes from 192.168.6.31: icmp_seq=2741 ttl=63 time=2.44 ms
1729951655.584857481: 64 bytes from 192.168.6.31: icmp_seq=2742 ttl=63 time=4.12 ms
1729951655.684086126: 64 bytes from 192.168.6.31: icmp_seq=2743 ttl=63 time=2.43 ms
1729951655.785296809: 64 bytes from 192.168.6.31: icmp_seq=2744 ttl=63 time=3.64 ms
1729951655.885957464: 64 bytes from 192.168.6.31: icmp_seq=2745 ttl=63 time=2.92 ms
1729951655.986016309: 64 bytes from 192.168.6.31: icmp_seq=2746 ttl=63 time=2.79 ms
1729951656.087249920: 64 bytes from 192.168.6.31: icmp_seq=2747 ttl=63 time=3.34 ms
1729951656.186464872: 64 bytes from 192.168.6.31: icmp_seq=2748 ttl=63 time=1.76 ms
1729951656.289282945: 64 bytes from 192.168.6.31: icmp_seq=2749 ttl=63 time=3.03 ms
1729951656.388347149: 64 bytes from 192.168.6.31: icmp_seq=2750 ttl=63 time=2.22 ms
1729951656.489269680: 64 bytes from 192.168.6.31: icmp_seq=2751 ttl=63 time=2.78 ms
1729951656.590853695: 64 bytes from 192.168.6.31: icmp_seq=2752 ttl=63 time=3.21 ms
1729951656.690153836: 64 bytes from 192.168.6.31: icmp_seq=2753 ttl=63 time=1.92 ms
1729951656.791475074: 64 bytes from 192.168.6.31: icmp_seq=2754 ttl=63 time=3.30 ms
1729951656.891487610: 64 bytes from 192.168.6.31: icmp_seq=2755 ttl=63 time=2.20 ms
1729951656.992546444: 64 bytes from 192.168.6.31: icmp_seq=2756 ttl=63 time=3.37 ms
1729951657.095917455: 64 bytes from 192.168.6.31: icmp_seq=2757 ttl=63 time=2.38 ms
1729951657.193413425: 64 bytes from 192.168.6.31: icmp_seq=2758 ttl=63 time=2.75 ms
1729951657.295455118: 64 bytes from 192.168.6.31: icmp_seq=2759 ttl=63 time=3.70 ms
1729951657.395420865: 64 bytes from 192.168.6.31: icmp_seq=2760 ttl=63 time=1.86 ms
1729951657.497592365: 64 bytes from 192.168.6.31: icmp_seq=2761 ttl=63 time=3.39 ms
1729951657.597976279: 64 bytes from 192.168.6.31: icmp_seq=2762 ttl=63 time=3.16 ms
1729951657.699153310: 64 bytes from 192.168.6.31: icmp_seq=2763 ttl=63 time=3.25 ms
