Time,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay
1729951312.16,20.8,0.814,0.0,2.26,40.0,1.15,0.0,5.9,19.2,0.788,0.0,3.03,19.2,1.729,0.0,5.17
1729951312.26,19.2,0.91,0.0,1.72,40.1,1.339,0.0,3.34,20.8,0.733,0.0,1.08,20.8,1.529,0.0,4.51
1729951312.36,20.8,0.957,0.0,2.48,39.9,1.184,0.0,2.92,19.2,0.862,0.0,3.17,19.2,1.694,0.0,5.16
1729951312.46,19.2,0.925,0.0,1.36,38.4,1.015,0.0,3.42,20.8,0.869,0.0,1.6,20.8,1.76,0.0,5.86
1729951312.56,20.8,0.699,0.0,1.68,39.9,0.928,0.0,5.32,19.2,0.828,0.0,2.01,19.2,1.578,0.0,4.21
1729951312.66,19.2,0.636,0.0,1.88,40.0,0.873,0.0,3.18,20.8,0.641,0.0,1.96,19.2,1.492,0.0,5.89
1729951312.76,20.8,0.85,0.0,1.1,41.6,1.017,0.0,2.52,19.2,0.65,0.0,1.4,20.8,1.299,0.0,4.17
1729951312.86,19.2,0.925,0.0,1.26,40.0,0.821,0.0,1.48,20.8,0.759,0.0,0.928,20.8,1.454,0.0,4.63
1729951312.96,20.8,0.946,0.0,1.01,41.6,0.866,0.0,2.86,19.2,0.881,0.0,0.772,19.2,1.339,0.0,5.7
1729951313.06,19.2,0.886,0.0,1.39,40.0,0.974,0.0,7.95,20.8,0.853,0.0,2.61,20.8,1.611,0.0,4.76
1729951313.16,20.8,0.989,0.0,1.01,38.4,1.1,0.0,3.34,19.2,0.946,0.0,4.66,19.2,1.699,0.0,5.57
1729951313.26,19.2,1.167,0.0,0.678,41.6,0.977,0.0,2.7,20.8,0.954,0.0,3.18,19.2,1.838,0.0,5.18
1729951313.36,19.2,1.348,0.0,1.61,38.4,0.91,0.0,4.37,19.2,1.166,0.0,3.895,20.8,2.009,0.0,5.94
1729951313.46,20.8,1.197,0.0,1.21,40.0,0.945,0.0,6.6,20.8,1.274,0.0,4.61,19.2,2.29,0.0,5.46
1729951313.56,19.2,1.174,0.0,1.61,40.0,1.033,0.0,13.0,19.2,1.334,0.0,4.255,20.8,2.194,0.0,7.12
1729951313.66,20.8,0.968,0.0,2.72,40.0,0.998,0.0,9.5,20.8,1.178,0.0,3.9,19.2,2.207,0.0,5.82
1729951313.76,19.2,1.166,0.0,2.38,40.0,0.961,0.0,12.0,19.2,1.007,0.0,5.12,20.8,1.996,0.0,6.96
1729951313.86,20.8,1.147,0.0,2.84,40.0,0.853,0.0,11.9,20.8,1.178,0.0,3.37,19.2,2.11,0.0,7.24
1729951313.96,19.2,1.127,0.0,1.29,40.0,1.007,0.0,13.1,19.2,1.16,0.0,4.57,20.8,2.094,0.0,7.55
1729951314.06,20.8,1.092,0.0,2.68,39.8,1.307,0.0,15.1,19.2,1.036,0.0,2.6,19.2,2.308,0.0,9.63
1729951314.16,19.2,0.834,0.0,2.31,40.1,1.181,0.0,19.3,20.8,1.101,0.0,3.48,20.8,2.203,0.0,8.485
1729951314.26,19.2,0.678,0.0,1.74,40.0,1.011,0.0,14.2,20.8,0.925,0.0,3.87,19.2,2.344,0.0,7.34
1729951314.36,20.8,0.89,0.0,2.24,39.9,1.009,0.0,14.9,19.2,1.162,0.0,2.24,20.8,2.353,0.0,7.87
1729951314.46,20.8,0.915,0.0,2.12,40.2,1.033,0.0,11.0,20.8,1.13,0.0,3.65,19.2,2.168,0.0,7.54
1729951314.56,19.2,0.889,0.0,3.57,39.9,1.078,0.0,5.57,19.2,0.941,0.0,3.34,20.8,1.81,0.0,7.08
1729951314.66,20.8,0.783,0.0,2.73,39.9,1.036,0.0,11.8,20.8,0.76,0.0,4.37,19.2,1.751,0.0,7.29
1729951314.76,19.2,0.647,0.0,2.75,40.1,0.912,0.0,3.31,19.2,0.821,0.0,4.74,20.8,1.74,0.0,7.5
1729951314.86,20.8,0.958,0.0,3.05,39.9,0.858,0.0,4.68,20.8,0.93,0.0,2.83,19.2,1.736,0.0,8.68
1729951314.96,19.2,0.915,0.0,1.54,40.0,1.133,0.0,3.34,19.2,1.108,0.0,4.65,19.2,1.725,0.0,9.85
1729951315.06,20.8,0.89,0.0,3.38,40.0,1.087,0.0,5.16,19.2,1.067,0.0,3.0,20.8,1.931,0.0,12.925
1729951315.16,19.2,0.87,0.0,3.14,40.0,0.93,0.0,8.32,20.8,0.901,0.0,4.13,20.8,1.683,0.0,16.0
1729951315.26,20.8,0.822,0.0,1.53,41.6,0.983,0.0,3.61,19.2,0.95,0.0,3.48,19.2,1.806,0.0,14.3
1729951315.36,19.2,1.001,0.0,2.1,40.1,1.059,0.0,4.81,20.8,1.164,0.0,2.49,20.8,1.552,0.0,12.6
1729951315.46,20.8,1.24,0.0,1.33,40.0,1.332,0.0,2.86,19.2,1.292,0.0,2.27,20.8,1.792,0.0,13.0
1729951315.56,20.8,0.961,0.0,0.972,39.9,1.127,0.0,4.9,20.8,1.289,0.0,1.09,19.2,2.163,0.0,14.6
1729951315.66,19.2,0.973,0.0,0.836,40.1,0.889,0.0,5.8,19.2,0.922,0.0,2.05,20.8,1.842,0.0,20.4
1729951315.76,20.8,0.849,0.0,3.75,40.0,1.086,0.0,2.99,20.8,0.881,0.0,1.15,19.2,1.917,0.0,15.6
1729951315.86,19.2,1.102,0.0,4.55,40.0,1.119,0.0,5.58,19.2,0.734,0.0,2.3,20.8,1.559,0.0,14.9
1729951315.96,20.8,1.126,0.0,3.88,40.0,1.281,0.0,2.54,20.8,1.1,0.0,0.701,19.2,1.938,0.0,2.39
1729951316.06,19.2,1.183,0.0,2.92,40.0,1.348,0.0,4.81,20.8,1.014,0.0,0.9,20.8,1.84,0.0,7.245
1729951316.16,20.8,0.919,0.0,2.87,40.0,1.15,0.0,3.15,19.2,1.049,0.0,4.57,19.2,1.949,0.0,12.1
1729951316.26,19.2,0.816,0.0,2.7,40.0,1.206,0.0,3.06,20.8,0.828,0.0,5.44,20.8,1.75,0.0,3.86
1729951316.36,19.2,1.17,0.0,4.35,40.0,1.231,0.0,3.32,19.2,0.804,0.0,4.88,19.2,1.715,0.0,3.845
1729951316.46,20.8,1.267,0.0,3.97,40.0,1.481,0.0,2.77,20.8,0.954,0.0,5.7,20.8,1.803,0.0,3.83
1729951316.56,20.8,1.046,0.0,4.04,38.4,1.417,0.0,4.57,19.2,1.049,0.0,5.48,19.2,1.904,0.0,4.51
1729951316.66,19.2,1.027,0.0,3.35,40.0,1.254,0.0,2.91,20.8,1.049,0.0,5.17,19.2,2.051,0.0,3.28
1729951316.76,20.8,0.892,0.0,2.58,40.0,1.31,0.0,4.87,19.2,0.963,0.0,5.54,20.8,2.023,0.0,4.47
1729951316.86,19.2,1.174,0.0,3.2,38.4,0.914,0.0,3.83,20.8,0.95,0.0,4.91,19.2,2.198,0.0,4.74
1729951316.96,20.8,1.159,0.0,2.0,40.0,0.998,0.0,4.25,19.2,1.138,0.0,6.22,20.8,2.452,0.0,6.03
1729951317.06,19.2,1.217,0.0,3.13,41.6,1.096,0.0,5.75,20.8,1.089,0.0,3.99,19.2,1.934,0.0,4.48
1729951317.16,20.8,1.01,0.0,3.99,41.6,0.904,0.0,4.36,19.2,1.088,0.0,4.98,20.8,2.159,0.0,4.04
1729951317.26,19.2,0.808,0.0,3.39,40.0,0.848,0.0,5.86,20.8,0.855,0.0,6.46,19.2,1.793,0.0,7.24
1729951317.36,19.2,0.979,0.0,3.9,40.0,0.777,0.0,4.63,19.2,0.708,0.0,4.88,20.8,1.716,0.0,3.75
1729951317.46,20.8,1.036,0.0,5.94,40.1,0.872,0.0,4.04,20.7,1.077,0.0,6.41,19.2,2.172,0.0,4.8
1729951317.56,19.2,0.901,0.0,7.47,39.9,0.868,0.0,4.06,19.3,1.096,0.0,9.8,20.8,1.913,0.0,2.34
1729951317.66,20.8,0.839,0.0,7.32,40.0,0.889,0.0,3.31,20.8,0.977,0.0,8.95,19.2,1.897,0.0,3.62
1729951317.76,19.2,0.744,0.0,7.1,40.1,0.665,0.0,4.39,19.2,0.827,0.0,8.53,20.8,1.757,0.0,6.72
1729951317.86,19.2,0.902,0.0,8.3,40.0,0.743,0.0,3.03,20.8,0.849,0.0,8.14,19.2,1.783,0.0,2.16
1729951317.96,20.8,1.033,0.0,11.6,40.0,0.834,0.0,2.94,19.2,1.043,0.0,8.67,20.8,2.024,0.0,2.46
1729951318.06,19.2,1.034,0.0,6.38,40.0,1.03,0.0,8.34,20.8,1.005,0.0,12.8,20.8,2.166,0.0,1.78
1729951318.16,20.8,1.015,0.0,1.68,40.0,1.003,0.0,3.63,19.2,1.044,0.0,12.1,19.2,2.387,0.0,3.27
1729951318.26,20.8,0.817,0.0,2.24,40.0,0.708,0.0,3.54,20.8,0.935,0.0,10.8,20.8,2.03,0.0,6.01
1729951318.36,19.2,0.887,0.0,1.05,40.0,0.801,0.0,2.9,19.2,0.854,0.0,10.4,19.2,1.848,0.0,3.19
1729951318.46,19.2,0.744,0.0,1.0,40.0,0.717,0.0,2.58,20.8,0.969,0.0,7.68,19.2,2.081,0.0,2.94
1729951318.56,20.8,0.832,0.0,1.0,40.0,0.98,0.0,3.39,19.2,1.026,0.0,8.12,20.8,1.992,0.0,3.12
1729951318.66,20.8,0.749,0.0,1.2,40.0,0.897,0.0,1.51,20.8,0.941,0.0,4.24,20.8,1.719,0.0,2.26
1729951318.76,19.2,0.615,0.0,0.813,40.0,0.606,0.0,4.41,19.2,0.814,0.0,3.78,19.2,1.469,0.0,5.77
1729951318.86,20.8,0.623,0.0,1.01,40.0,0.939,0.0,3.18,20.8,0.698,0.0,3.84,20.8,1.398,0.0,4.37
1729951318.96,19.2,0.645,0.0,5.2,40.0,0.732,0.0,2.26,19.2,0.946,0.0,3.34,19.2,1.58,0.0,3.06
1729951319.06,20.8,0.786,0.0,0.832,40.0,1.266,0.0,2.53,20.8,0.953,0.0,5.95,19.2,1.559,0.0,5.03
1729951319.16,19.2,0.837,0.0,2.1,40.0,1.141,0.0,3.11,19.2,1.182,0.0,3.73,19.2,1.682,0.0,3.65
1729951319.26,20.8,0.802,0.0,2.67,40.1,0.973,0.0,9.88,20.8,0.991,0.0,3.86,20.8,1.758,0.0,6.77
1729951319.36,19.2,0.663,0.0,2.55,39.9,1.054,0.0,3.86,19.2,0.928,0.0,5.15,19.2,1.703,0.0,4.73
1729951319.46,20.8,0.851,0.0,4.11,40.0,1.105,0.0,6.85,20.8,1.139,0.0,4.97,20.8,1.89,0.0,4.31
1729951319.56,19.2,0.814,0.0,2.28,40.0,1.181,0.0,7.92,19.2,1.208,0.0,4.21,20.8,1.886,0.0,5.22
1729951319.66,20.8,0.774,0.0,1.8,40.0,1.046,0.0,9.97,19.2,1.042,0.0,4.12,20.8,1.747,0.0,3.44
1729951319.76,19.2,0.624,0.0,2.67,40.0,0.921,0.0,15.2,20.8,0.947,0.0,3.85,19.2,1.897,0.0,6.27
1729951319.86,20.8,0.631,0.0,1.73,40.0,1.09,0.0,11.1,19.2,0.76,0.0,4.81,20.8,1.683,0.0,7.7
1729951319.96,19.2,0.988,0.0,3.42,38.4,1.369,0.0,13.2,20.8,1.217,0.0,4.62,19.2,1.854,0.0,3.98
1729951320.06,20.8,0.982,0.0,3.6,38.4,1.238,0.0,14.9,19.2,1.003,0.0,6.12,20.8,2.096,0.0,6.39
1729951320.16,19.2,1.354,0.0,2.33,38.4,1.544,0.0,18.4,20.8,1.002,0.0,4.18,19.2,2.077,0.0,7.29
1729951320.26,20.8,0.897,0.0,2.95,43.2,1.138,0.0,27.5,20.8,1.101,0.0,2.95,20.8,2.348,0.0,12.9
1729951320.36,19.2,0.875,0.0,3.3,40.0,1.076,0.0,10.6,19.2,0.965,0.0,4.14,19.2,1.927,0.0,18.4
1729951320.46,20.8,1.046,0.0,6.13,40.0,1.282,0.0,8.96,20.8,1.121,0.0,2.97,19.2,2.081,0.0,6.19
1729951320.56,20.8,1.091,0.0,3.06,38.5,1.297,0.0,4.27,19.2,1.024,0.0,5.34,20.8,2.078,0.0,6.79
1729951320.66,19.2,0.933,0.0,2.52,41.6,1.175,0.0,4.54,20.8,1.128,0.0,3.13,20.8,2.144,0.0,7.46
1729951320.76,20.8,0.755,0.0,2.95,40.1,1.086,0.0,7.6,19.2,0.904,0.0,2.59,19.2,1.823,0.0,12.3
1729951320.86,19.2,0.821,0.0,1.8,38.2,1.325,0.0,4.17,20.8,0.812,0.0,2.81,20.8,1.842,0.0,10.0
1729951320.96,20.8,1.034,0.0,5.77,40.2,1.401,0.0,3.58,19.2,0.965,0.0,1.91,17.6,1.733,0.0,10.2
1729951321.06,19.2,1.119,0.0,4.215,39.9,1.569,0.0,3.35,20.8,1.072,0.0,5.99,20.8,1.94,0.0,10.9
1729951321.16,20.8,1.055,0.0,2.66,40.1,0.945,0.0,9.21,19.2,1.094,0.0,2.92,20.8,2.022,0.0,12.4
1729951321.26,19.2,0.91,0.0,3.51,40.0,0.873,0.0,3.76,20.8,1.081,0.0,3.12,19.2,2.037,0.0,14.0
1729951321.36,20.8,0.709,0.0,2.53,41.6,0.78,0.0,3.64,19.2,0.982,0.0,4.04,19.2,1.641,0.0,12.9
1729951321.46,19.2,1.093,0.0,5.17,41.5,1.046,0.0,3.22,20.8,1.156,0.0,2.7,20.8,2.195,0.0,11.3
1729951321.56,20.8,1.126,0.0,4.31,40.0,0.984,0.0,3.52,19.2,1.209,0.0,5.69,20.8,2.113,0.0,13.2
1729951321.66,19.2,1.224,0.0,3.45,40.0,1.028,0.0,4.26,20.8,1.314,0.0,3.31,19.2,2.002,0.0,12.9
1729951321.76,20.8,0.966,0.0,3.96,38.4,0.978,0.0,3.15,19.2,1.263,0.0,3.78,20.8,2.2,0.0,1.8
1729951321.86,19.2,0.975,0.0,4.26,41.6,0.783,0.0,3.87,20.8,1.112,0.0,4.66,19.2,1.873,0.0,2.9
1729951321.96,20.8,1.173,0.0,4.26,38.4,1.248,0.0,2.27,19.2,1.134,0.0,4.41,20.8,2.252,0.0,1.78
1729951322.06,19.2,1.234,0.0,4.26,40.0,0.965,0.0,5.58,20.8,1.181,0.0,5.1,19.2,1.934,0.0,2.45
1729951322.16,20.8,1.118,0.0,4.36,40.0,1.069,0.0,3.32,19.2,1.233,0.0,3.82,20.8,2.074,0.0,3.34
1729951322.26,19.2,0.98,0.0,4.46,40.0,1.117,0.0,3.33,20.8,1.282,0.0,4.63,19.2,1.807,0.0,2.74
1729951322.36,19.2,0.756,0.0,5.03,41.6,0.82,0.0,4.22,19.2,1.141,0.0,4.76,20.8,1.852,0.0,3.73
1729951322.46,20.8,1.169,0.0,3.08,40.0,1.025,0.0,2.14,20.8,0.916,0.0,3.78,19.2,1.7,0.0,3.9
1729951322.56,19.2,1.075,0.0,3.06,40.0,0.97,0.0,7.9,19.2,1.218,0.0,4.07,20.8,2.058,0.0,3.83
1729951322.66,20.8,1.038,0.0,1.95,40.0,1.057,0.0,1.7,20.8,1.259,0.0,3.09,19.2,2.219,0.0,5.51
1729951322.76,19.2,0.842,0.0,2.45,40.0,1.029,0.0,4.42,19.2,1.018,0.0,4.74,20.8,1.945,0.0,3.07
1729951322.86,20.8,0.767,0.0,1.35,40.1,0.939,0.0,3.27,20.8,1.194,0.0,3.53,19.2,1.989,0.0,4.62
1729951322.96,19.2,0.695,0.0,2.6,40.0,1.134,0.0,3.8,19.2,0.928,0.0,3.72,20.8,1.795,0.0,4.08
1729951323.06,20.8,0.742,0.0,2.9,39.9,1.051,0.0,7.58,20.8,1.19,0.0,3.87,20.8,2.164,0.0,3.95
1729951323.16,20.8,0.763,0.0,2.48,40.0,1.195,0.0,2.35,19.2,0.973,0.0,2.56,17.6,1.981,0.0,5.78
1729951323.26,19.2,0.767,0.0,6.83,40.0,1.054,0.0,4.19,20.8,0.966,0.0,6.93,20.8,1.891,0.0,4.01
1729951323.36,20.8,0.686,0.0,3.27,40.0,1.042,0.0,2.63,19.2,0.933,0.0,4.35,20.8,1.969,0.0,5.66
1729951323.46,19.2,0.693,0.0,4.75,40.0,1.21,0.0,5.04,19.2,0.801,0.0,4.7,19.2,1.82,0.0,4.08
1729951323.56,20.8,0.825,0.0,5.13,40.0,1.031,0.0,6.32,20.8,1.146,0.0,5.95,19.2,1.723,0.0,4.96
1729951323.66,19.2,0.934,0.0,5.8,40.0,1.147,0.0,3.82,19.2,1.084,0.0,6.76,20.8,1.685,0.0,5.49
1729951323.76,19.2,0.841,0.0,7.36,40.0,1.184,0.0,4.7,20.8,0.996,0.0,8.12,20.8,1.645,0.0,4.28
1729951323.86,20.8,0.902,0.0,7.28,40.0,1.211,0.0,3.93,19.2,0.92,0.0,7.54,20.8,1.686,0.0,6.3
1729951323.96,20.8,0.936,0.0,6.87,36.8,1.504,0.0,4.52,20.8,0.961,0.0,7.37,19.2,1.632,0.0,4.36
1729951324.06,19.2,0.934,0.0,9.61,41.6,1.27,0.0,11.1,19.2,1.114,0.0,9.11,20.7,1.64,0.0,6.04
1729951324.16,19.2,1.092,0.0,11.7,40.0,1.488,0.0,5.06,20.8,1.292,0.0,10.4,19.2,1.887,0.0,6.01
1729951324.26,20.8,1.095,0.0,11.8,40.1,1.638,0.0,6.25,19.2,1.051,0.0,11.8,20.8,2.164,0.0,4.44
1729951324.36,20.8,0.909,0.0,12.5,40.0,1.231,0.0,5.93,20.8,0.912,0.0,11.7,19.2,2.041,0.0,5.4
1729951324.46,19.2,0.885,0.0,7.64,40.0,1.282,0.0,4.42,19.2,0.804,0.0,3.04,20.8,1.712,0.0,5.43
1729951324.56,20.8,0.9,0.0,5.13,40.1,1.205,0.0,8.29,20.8,0.699,0.0,1.72,19.2,1.693,0.0,5.43
1729951324.66,19.2,1.126,0.0,4.59,40.0,1.363,0.0,3.66,19.2,1.028,0.0,3.37,19.2,1.972,0.0,4.94
1729951324.76,20.8,0.894,0.0,4.6,40.0,1.428,0.0,4.64,20.8,0.92,0.0,3.61,20.8,2.239,0.0,4.93
1729951324.86,19.2,0.688,0.0,4.64,40.0,0.925,0.0,3.61,20.8,0.783,0.0,1.96,20.8,1.755,0.0,7.33
1729951324.96,20.8,0.694,0.0,5.42,40.0,1.103,0.0,6.11,19.2,0.536,0.0,2.66,19.2,1.504,0.0,4.59
1729951325.06,19.2,0.889,0.0,7.47,40.0,1.414,0.0,5.69,20.8,0.542,0.0,1.68,20.8,1.481,0.0,5.02
1729951325.16,20.8,1.124,0.0,4.46,38.4,1.389,0.0,6.56,19.2,0.885,0.0,2.78,19.2,1.661,0.0,5.52
1729951325.26,19.2,1.22,0.0,5.69,40.0,1.53,0.0,8.37,20.8,0.883,0.0,4.33,20.8,1.937,0.0,5.52
1729951325.36,20.8,0.951,0.0,4.53,41.6,1.317,0.0,10.185,19.2,1.001,0.0,1.92,19.2,2.059,0.0,8.61
1729951325.46,19.2,0.879,0.0,5.82,38.4,1.187,0.0,12.0,20.8,0.733,0.0,3.58,20.8,1.624,0.0,6.1
1729951325.56,20.8,1.097,0.0,8.86,41.6,0.892,0.0,11.1,19.2,0.717,0.0,4.89,19.2,1.658,0.0,5.58
1729951325.66,19.2,1.053,0.0,4.69,40.0,0.968,0.0,10.2,20.8,0.969,0.0,3.89,20.8,1.846,0.0,5.92
1729951325.76,19.2,1.096,0.0,4.93,41.6,1.078,0.0,11.3,19.2,0.962,0.0,2.98,19.2,2.004,0.0,6.74
1729951325.86,20.8,0.952,0.0,3.66,40.0,0.922,0.0,14.7,20.8,0.92,0.0,2.07,20.8,1.973,0.0,10.4
1729951325.96,19.2,1.077,0.0,4.47,40.0,1.068,0.0,14.6,19.2,0.825,0.0,2.96,19.2,1.894,0.0,9.62
1729951326.06,20.8,1.209,0.0,6.28,40.0,0.959,0.0,13.9,20.8,0.946,0.0,5.37,20.8,2.019,0.0,9.96
1729951326.16,19.2,1.183,0.0,3.71,40.0,1.055,0.0,16.2,19.2,1.093,0.0,1.72,19.2,2.136,0.0,9.52
1729951326.26,20.8,1.163,0.0,4.73,40.0,0.951,0.0,14.0,20.8,1.116,0.0,1.04,20.8,2.046,0.0,9.3
1729951326.36,19.2,0.932,0.0,4.08,40.0,0.975,0.0,9.96,19.2,1.078,0.0,1.32,19.2,2.057,0.0,11.5
1729951326.46,20.8,0.879,0.0,5.02,39.9,0.992,0.0,6.4,20.8,0.802,0.0,1.64,20.8,1.63,0.0,9.98
1729951326.56,19.2,1.14,0.0,5.44,40.0,1.132,0.0,5.07,19.2,0.912,0.0,1.51,19.2,1.762,0.0,9.28
1729951326.66,20.8,1.322,0.0,4.96,38.4,1.03,0.0,5.72,20.8,1.024,0.0,1.08,20.8,1.91,0.0,10.3
1729951326.76,19.2,1.313,0.0,5.55,41.6,1.221,0.0,4.49,19.2,1.281,0.0,0.943,19.2,2.188,0.0,12.5
1729951326.86,20.8,1.116,0.0,4.56,40.0,1.314,0.0,4.91,20.8,1.201,0.0,0.951,19.2,2.272,0.0,16.1
1729951326.96,19.2,1.19,0.0,5.82,36.8,1.714,0.0,4.74,19.2,1.178,0.0,0.789,19.2,2.208,0.0,14.6
1729951327.06,19.2,1.283,0.0,9.32,40.0,1.55,0.0,4.36,20.8,1.338,0.0,5.7,20.8,2.645,0.0,17.2
1729951327.16,20.8,1.178,0.0,5.85,41.5,1.297,0.0,5.9,19.2,1.547,0.0,3.27,19.2,2.751,0.0,16.0
1729951327.26,20.8,1.146,0.0,6.38,40.0,1.262,0.0,3.96,20.8,1.459,0.0,3.34,20.8,2.796,0.0,16.5
1729951327.36,19.2,0.988,0.0,5.68,40.1,1.236,0.0,4.98,19.2,1.34,0.0,3.355,20.8,2.436,0.0,16.2
1729951327.46,20.8,0.926,0.0,6.31,40.0,1.336,0.0,4.69,20.8,1.213,0.0,3.37,19.2,2.274,0.0,15.2
1729951327.56,20.8,0.987,0.0,5.69,38.4,1.289,0.0,4.13,19.2,1.059,0.0,2.89,19.2,2.35,0.0,13.3
1729951327.66,19.2,1.032,0.0,8.12,41.6,1.266,0.0,5.76,20.8,1.283,0.0,3.725,20.8,2.236,0.0,5.22
1729951327.76,19.2,1.127,0.0,5.96,40.0,1.207,0.0,3.43,19.2,1.394,0.0,4.56,19.2,2.044,0.0,4.79
1729951327.86,20.8,0.96,0.0,6.06,40.0,1.24,0.0,4.66,20.8,1.31,0.0,3.92,20.8,1.838,0.0,4.71
1729951327.96,19.2,1.213,0.0,5.92,40.0,1.434,0.0,4.32,19.2,1.226,0.0,4.67,20.8,1.856,0.0,3.86
1729951328.06,20.8,1.032,0.0,4.88,38.4,1.102,0.0,4.06,20.8,1.074,0.0,5.01,19.2,1.971,0.0,4.4
1729951328.16,20.8,1.09,0.0,7.28,41.3,1.31,0.0,5.86,19.2,1.231,0.0,2.4,20.8,1.835,0.0,4.5
1729951328.26,19.2,1.053,0.0,5.25,40.2,1.292,0.0,4.19,20.8,1.316,0.0,2.98,20.8,1.893,0.0,4.08
1729951328.36,20.8,1.158,0.0,5.05,40.1,1.205,0.0,5.42,19.2,1.227,0.0,1.79,19.2,1.812,0.0,4.49
1729951328.46,19.2,1.079,0.0,5.5,40.0,1.262,0.0,3.69,19.2,1.146,0.0,2.66,19.2,1.954,0.0,3.65
1729951328.56,20.8,1.009,0.0,4.35,39.9,1.236,0.0,4.39,20.8,1.025,0.0,3.55,20.8,1.99,0.0,4.61
1729951328.66,19.2,1.171,0.0,7.74,40.1,1.261,0.0,5.87,19.2,1.069,0.0,3.53,20.8,2.091,0.0,5.55
1729951328.76,20.8,1.26,0.0,4.16,40.0,1.36,0.0,3.39,20.8,1.105,0.0,5.77,19.2,2.166,0.0,4.64
1729951328.86,19.2,1.203,0.0,5.39,40.0,1.383,0.0,5.85,20.8,1.187,0.0,3.13,19.2,2.28,0.0,5.21
1729951328.96,20.8,1.013,0.0,5.36,40.0,1.202,0.0,3.53,19.2,1.075,0.0,3.61,20.8,2.12,0.0,7.74
1729951329.06,19.2,0.999,0.0,4.85,40.0,1.261,0.0,4.79,20.8,0.85,0.0,4.42,20.8,1.761,0.0,5.83
1729951329.16,19.2,1.255,0.0,7.69,39.9,1.302,0.0,5.79,19.2,0.939,0.0,3.93,19.2,1.996,0.0,4.86
1729951329.26,20.8,1.115,0.0,4.9,40.0,1.401,0.0,4.95,20.8,1.087,0.0,5.14,19.2,2.261,0.0,5.59
1729951329.36,20.8,1.135,0.0,6.6,40.0,1.513,0.0,7.92,19.2,1.112,0.0,1.45,20.8,2.312,0.0,6.61
1729951329.46,19.2,1.026,0.0,5.79,40.0,1.349,0.0,4.46,20.8,1.034,0.0,3.25,19.2,2.274,0.0,9.61
1729951329.56,20.8,0.913,0.0,6.61,40.0,1.184,0.0,5.57,19.2,0.942,0.0,4.26,20.8,1.934,0.0,8.09
1729951329.66,19.2,1.22,0.0,9.52,38.4,0.784,0.0,4.76,20.8,0.853,0.0,4.25,19.2,1.769,0.0,3.9
1729951329.76,20.8,1.118,0.0,7.79,40.0,0.79,0.0,3.79,19.2,1.169,0.0,7.9,20.8,2.076,0.0,5.13
1729951329.86,19.2,1.189,0.0,9.3,41.6,0.855,0.0,5.44,20.8,1.188,0.0,6.21,19.2,1.873,0.0,4.61
1729951329.96,19.2,1.114,0.0,9.78,40.0,0.897,0.0,3.49,19.2,1.31,0.0,6.63,20.8,2.092,0.0,8.93
1729951330.06,20.8,1.207,0.0,10.0,40.0,0.902,0.0,4.91,20.8,1.071,0.0,7.56,19.2,1.96,0.0,7.17
1729951330.16,19.2,1.126,0.0,11.5,41.6,0.775,0.0,4.25,19.2,1.067,0.0,8.47,20.8,2.192,0.0,4.26
1729951330.26,20.8,1.18,0.0,12.5,40.0,0.687,0.0,6.44,20.8,1.054,0.0,10.5,19.2,2.128,0.0,6.32
1729951330.36,19.2,1.304,0.0,14.0,40.0,0.9,0.0,8.61,19.2,1.195,0.0,10.6,20.8,2.225,0.0,5.61
1729951330.46,20.8,1.082,0.0,11.1,40.0,0.83,0.0,8.99,20.8,1.18,0.0,12.3,20.8,2.181,0.0,9.76
1729951330.56,19.2,0.887,0.0,8.45,40.0,0.897,0.0,4.96,19.2,0.859,0.0,2.73,19.2,1.989,0.0,5.77
1729951330.66,20.8,0.971,0.0,5.34,40.0,0.662,0.0,1.84,20.8,0.739,0.0,5.18,19.2,1.947,0.0,3.29
1729951330.76,19.2,0.935,0.0,5.29,40.0,0.566,0.0,4.75,19.2,0.832,0.0,3.08,20.8,1.717,0.0,3.84
1729951330.86,20.8,0.92,0.0,5.25,39.9,0.71,0.0,4.17,20.8,1.005,0.0,3.28,19.2,1.621,0.0,2.93
1729951330.96,19.2,0.724,0.0,4.32,40.1,0.793,0.0,4.38,19.2,0.863,0.0,1.81,20.8,1.648,0.0,8.26
1729951331.06,20.8,0.759,0.0,4.93,40.0,0.859,0.0,5.86,20.8,0.784,0.0,2.59,19.2,1.657,0.0,7.96
1729951331.16,19.2,0.918,0.0,3.67,40.0,0.781,0.0,4.23,19.2,0.809,0.0,3.21,20.8,1.231,0.0,5.69
1729951331.26,19.2,0.812,0.0,5.05,40.0,0.775,0.0,6.95,20.8,0.963,0.0,3.11,20.8,2.159,0.0,3.42
1729951331.36,20.8,0.849,0.0,3.26,40.0,0.879,0.0,6.3,19.2,0.934,0.0,3.02,19.2,1.971,0.0,3.88
1729951331.46,20.8,0.881,0.0,3.56,40.0,0.954,0.0,9.12,20.8,1.004,0.0,1.41,19.2,1.783,0.0,9.14
1729951331.56,20.8,0.839,0.0,3.22,40.0,0.953,0.0,9.28,19.2,0.885,0.0,2.39,20.8,1.755,0.0,9.87
