1729950878.347036652: PING 192.168.6.11 (192.168.6.11) 56(84) bytes of data.
1729951618.574729868: 64 bytes from 192.168.6.11: icmp_seq=2375 ttl=64 time=8.98 ms
1729951618.677400381: 64 bytes from 192.168.6.11: icmp_seq=2376 ttl=64 time=11.8 ms
1729951618.777714896: 64 bytes from 192.168.6.11: icmp_seq=2377 ttl=64 time=10.1 ms
1729951618.867784229: 64 bytes from 192.168.6.11: icmp_seq=2378 ttl=64 time=1.23 ms
1729951618.967793835: 64 bytes from 192.168.6.11: icmp_seq=2379 ttl=64 time=0.755 ms
1729951619.073088842: 64 bytes from 192.168.6.11: icmp_seq=2380 ttl=64 time=2.38 ms
1729951619.176879118: 64 bytes from 192.168.6.11: icmp_seq=2381 ttl=64 time=5.35 ms
1729951619.273318866: 64 bytes from 192.168.6.11: icmp_seq=2382 ttl=64 time=1.51 ms
1729951619.374991276: 64 bytes from 192.168.6.11: icmp_seq=2383 ttl=64 time=2.12 ms
1729951619.474208544: 64 bytes from 192.168.6.11: icmp_seq=2384 ttl=64 time=1.27 ms
1729951619.576666476: 64 bytes from 192.168.6.11: icmp_seq=2385 ttl=64 time=2.92 ms
1729951619.677681193: 64 bytes from 192.168.6.11: icmp_seq=2386 ttl=64 time=3.06 ms
1729951619.777442944: 64 bytes from 192.168.6.11: icmp_seq=2387 ttl=64 time=2.59 ms
1729951619.877333788: 64 bytes from 192.168.6.11: icmp_seq=2388 ttl=64 time=2.32 ms
1729951619.977948329: 64 bytes from 192.168.6.11: icmp_seq=2389 ttl=64 time=2.22 ms
1729951620.078178599: 64 bytes from 192.168.6.11: icmp_seq=2390 ttl=64 time=2.21 ms
1729951620.178473755: 64 bytes from 192.168.6.11: icmp_seq=2391 ttl=64 time=2.53 ms
1729951620.279194864: 64 bytes from 192.168.6.11: icmp_seq=2392 ttl=64 time=2.42 ms
1729951620.380410936: 64 bytes from 192.168.6.11: icmp_seq=2393 ttl=64 time=1.80 ms
1729951620.481458615: 64 bytes from 192.168.6.11: icmp_seq=2394 ttl=64 time=2.69 ms
1729951620.583691890: 64 bytes from 192.168.6.11: icmp_seq=2395 ttl=64 time=2.89 ms
1729951620.683516660: 64 bytes from 192.168.6.11: icmp_seq=2396 ttl=64 time=2.47 ms
1729951620.784504595: 64 bytes from 192.168.6.11: icmp_seq=2397 ttl=64 time=2.87 ms
1729951620.883857278: 64 bytes from 192.168.6.11: icmp_seq=2398 ttl=64 time=1.85 ms
1729951620.984909465: 64 bytes from 192.168.6.11: icmp_seq=2399 ttl=64 time=1.66 ms
1729951621.086617535: 64 bytes from 192.168.6.11: icmp_seq=2400 ttl=64 time=2.46 ms
1729951621.186674780: 64 bytes from 192.168.6.11: icmp_seq=2401 ttl=64 time=1.03 ms
1729951621.287760125: 64 bytes from 192.168.6.11: icmp_seq=2402 ttl=64 time=2.31 ms
1729951621.387450472: 64 bytes from 192.168.6.11: icmp_seq=2403 ttl=64 time=1.46 ms
1729951621.488855297: 64 bytes from 192.168.6.11: icmp_seq=2404 ttl=64 time=2.24 ms
1729951621.588480155: 64 bytes from 192.168.6.11: icmp_seq=2405 ttl=64 time=1.12 ms
1729951621.692454898: 64 bytes from 192.168.6.11: icmp_seq=2406 ttl=64 time=4.68 ms
1729951621.791098946: 64 bytes from 192.168.6.11: icmp_seq=2407 ttl=64 time=2.63 ms
1729951621.890598966: 64 bytes from 192.168.6.11: icmp_seq=2408 ttl=64 time=1.06 ms
1729951621.993109225: 64 bytes from 192.168.6.11: icmp_seq=2409 ttl=64 time=2.80 ms
1729951622.092708189: 64 bytes from 192.168.6.11: icmp_seq=2410 ttl=64 time=1.40 ms
1729951622.196581020: 64 bytes from 192.168.6.11: icmp_seq=2411 ttl=64 time=4.34 ms
1729951622.294889975: 64 bytes from 192.168.6.11: icmp_seq=2412 ttl=64 time=2.33 ms
1729951622.394984815: 64 bytes from 192.168.6.11: icmp_seq=2413 ttl=64 time=1.63 ms
1729951622.495292678: 64 bytes from 192.168.6.11: icmp_seq=2414 ttl=64 time=2.22 ms
1729951622.595157987: 64 bytes from 192.168.6.11: icmp_seq=2415 ttl=64 time=1.24 ms
1729951622.698836159: 64 bytes from 192.168.6.11: icmp_seq=2416 ttl=64 time=3.68 ms
1729951622.797510011: 64 bytes from 192.168.6.11: icmp_seq=2417 ttl=64 time=1.88 ms
1729951622.898342823: 64 bytes from 192.168.6.11: icmp_seq=2418 ttl=64 time=1.53 ms
1729951623.000543076: 64 bytes from 192.168.6.11: icmp_seq=2419 ttl=64 time=2.72 ms
1729951623.101204298: 64 bytes from 192.168.6.11: icmp_seq=2420 ttl=64 time=2.19 ms
1729951623.203868192: 64 bytes from 192.168.6.11: icmp_seq=2421 ttl=64 time=4.53 ms
1729951623.302798337: 64 bytes from 192.168.6.11: icmp_seq=2422 ttl=64 time=2.37 ms
1729951623.403165252: 64 bytes from 192.168.6.11: icmp_seq=2423 ttl=64 time=2.63 ms
1729951623.507001253: 64 bytes from 192.168.6.11: icmp_seq=2424 ttl=64 time=5.99 ms
1729951623.604209226: 64 bytes from 192.168.6.11: icmp_seq=2425 ttl=64 time=2.28 ms
1729951623.709056022: 64 bytes from 192.168.6.11: icmp_seq=2426 ttl=64 time=6.67 ms
1729951623.807833381: 64 bytes from 192.168.6.11: icmp_seq=2427 ttl=64 time=4.42 ms
1729951623.907732834: 64 bytes from 192.168.6.11: icmp_seq=2428 ttl=64 time=4.26 ms
1729951624.008941931: 64 bytes from 192.168.6.11: icmp_seq=2429 ttl=64 time=5.09 ms
1729951624.110713687: 64 bytes from 192.168.6.11: icmp_seq=2430 ttl=64 time=6.48 ms
1729951624.213192179: 64 bytes from 192.168.6.11: icmp_seq=2431 ttl=64 time=7.55 ms
1729951624.313236847: 64 bytes from 192.168.6.11: icmp_seq=2432 ttl=64 time=6.79 ms
1729951624.414818251: 64 bytes from 192.168.6.11: icmp_seq=2433 ttl=64 time=7.04 ms
1729951624.515201218: 64 bytes from 192.168.6.11: icmp_seq=2434 ttl=64 time=7.31 ms
1729951624.620502351: 64 bytes from 192.168.6.11: icmp_seq=2435 ttl=64 time=12.1 ms
1729951624.717548639: 64 bytes from 192.168.6.11: icmp_seq=2436 ttl=64 time=8.82 ms
1729951624.819416450: 64 bytes from 192.168.6.11: icmp_seq=2437 ttl=64 time=9.76 ms
1729951624.919004835: 64 bytes from 192.168.6.11: icmp_seq=2438 ttl=64 time=7.69 ms
1729951625.014031871: 64 bytes from 192.168.6.11: icmp_seq=2439 ttl=64 time=2.56 ms
1729951625.116300806: 64 bytes from 192.168.6.11: icmp_seq=2440 ttl=64 time=3.51 ms
1729951625.217688126: 64 bytes from 192.168.6.11: icmp_seq=2441 ttl=64 time=4.10 ms
1729951625.315996349: 64 bytes from 192.168.6.11: icmp_seq=2442 ttl=64 time=2.36 ms
1729951625.417674575: 64 bytes from 192.168.6.11: icmp_seq=2443 ttl=64 time=3.75 ms
1729951625.519383402: 64 bytes from 192.168.6.11: icmp_seq=2444 ttl=64 time=4.33 ms
1729951625.620081458: 64 bytes from 192.168.6.11: icmp_seq=2445 ttl=64 time=4.40 ms
1729951625.722272178: 64 bytes from 192.168.6.11: icmp_seq=2446 ttl=64 time=5.37 ms
1729951625.819693625: 64 bytes from 192.168.6.11: icmp_seq=2447 ttl=64 time=3.11 ms
1729951625.921929699: 64 bytes from 192.168.6.11: icmp_seq=2448 ttl=64 time=4.59 ms
1729951626.021068724: 64 bytes from 192.168.6.11: icmp_seq=2449 ttl=64 time=3.05 ms
1729951626.122928112: 64 bytes from 192.168.6.11: icmp_seq=2450 ttl=64 time=3.89 ms
1729951626.222816501: 64 bytes from 192.168.6.11: icmp_seq=2451 ttl=64 time=3.67 ms
1729951626.323117065: 64 bytes from 192.168.6.11: icmp_seq=2452 ttl=64 time=2.99 ms
1729951626.423926627: 64 bytes from 192.168.6.11: icmp_seq=2453 ttl=64 time=3.64 ms
1729951626.523495541: 64 bytes from 192.168.6.11: icmp_seq=2454 ttl=64 time=2.25 ms
1729951626.624417707: 64 bytes from 192.168.6.11: icmp_seq=2455 ttl=64 time=3.34 ms
1729951626.725681206: 64 bytes from 192.168.6.11: icmp_seq=2456 ttl=64 time=2.50 ms
1729951626.825241738: 64 bytes from 192.168.6.11: icmp_seq=2457 ttl=64 time=2.75 ms
1729951626.926371222: 64 bytes from 192.168.6.11: icmp_seq=2458 ttl=64 time=2.14 ms
1729951627.025416340: 64 bytes from 192.168.6.11: icmp_seq=2459 ttl=64 time=1.85 ms
1729951627.128558901: 64 bytes from 192.168.6.11: icmp_seq=2460 ttl=64 time=2.82 ms
1729951627.228754662: 64 bytes from 192.168.6.11: icmp_seq=2461 ttl=64 time=1.70 ms
1729951627.329746994: 64 bytes from 192.168.6.11: icmp_seq=2462 ttl=64 time=2.94 ms
1729951627.429882528: 64 bytes from 192.168.6.11: icmp_seq=2463 ttl=64 time=2.23 ms
1729951627.529956575: 64 bytes from 192.168.6.11: icmp_seq=2464 ttl=64 time=1.93 ms
1729951627.630928061: 64 bytes from 192.168.6.11: icmp_seq=2465 ttl=64 time=2.51 ms
1729951627.730796766: 64 bytes from 192.168.6.11: icmp_seq=2466 ttl=64 time=1.40 ms
1729951627.832509092: 64 bytes from 192.168.6.11: icmp_seq=2467 ttl=64 time=3.12 ms
1729951627.932310443: 64 bytes from 192.168.6.11: icmp_seq=2468 ttl=64 time=1.54 ms
1729951628.033987817: 64 bytes from 192.168.6.11: icmp_seq=2469 ttl=64 time=2.34 ms
1729951628.132954753: 64 bytes from 192.168.6.11: icmp_seq=2470 ttl=64 time=1.74 ms
1729951628.234576190: 64 bytes from 192.168.6.11: icmp_seq=2471 ttl=64 time=1.77 ms
1729951628.336730721: 64 bytes from 192.168.6.11: icmp_seq=2472 ttl=64 time=2.74 ms
1729951628.435483656: 64 bytes from 192.168.6.11: icmp_seq=2473 ttl=64 time=1.36 ms
1729951628.538792258: 64 bytes from 192.168.6.11: icmp_seq=2474 ttl=64 time=3.32 ms
1729951628.639173778: 64 bytes from 192.168.6.11: icmp_seq=2475 ttl=64 time=3.20 ms
1729951628.739340548: 64 bytes from 192.168.6.11: icmp_seq=2476 ttl=64 time=2.64 ms
1729951628.840606343: 64 bytes from 192.168.6.11: icmp_seq=2477 ttl=64 time=3.64 ms
1729951628.939743655: 64 bytes from 192.168.6.11: icmp_seq=2478 ttl=64 time=1.64 ms
1729951629.042926729: 64 bytes from 192.168.6.11: icmp_seq=2479 ttl=64 time=3.63 ms
1729951629.141478957: 64 bytes from 192.168.6.11: icmp_seq=2480 ttl=64 time=2.17 ms
1729951629.243632124: 64 bytes from 192.168.6.11: icmp_seq=2481 ttl=64 time=3.28 ms
1729951629.342696498: 64 bytes from 192.168.6.11: icmp_seq=2482 ttl=64 time=3.02 ms
1729951629.442757873: 64 bytes from 192.168.6.11: icmp_seq=2483 ttl=64 time=1.91 ms
1729951629.544089610: 64 bytes from 192.168.6.11: icmp_seq=2484 ttl=64 time=2.75 ms
1729951629.645838067: 64 bytes from 192.168.6.11: icmp_seq=2485 ttl=64 time=2.41 ms
1729951629.747676750: 64 bytes from 192.168.6.11: icmp_seq=2486 ttl=64 time=3.74 ms
1729951629.849808221: 64 bytes from 192.168.6.11: icmp_seq=2487 ttl=64 time=4.81 ms
1729951629.949968219: 64 bytes from 192.168.6.11: icmp_seq=2488 ttl=64 time=3.62 ms
1729951630.051537047: 64 bytes from 192.168.6.11: icmp_seq=2489 ttl=64 time=4.66 ms
1729951630.152862868: 64 bytes from 192.168.6.11: icmp_seq=2490 ttl=64 time=4.70 ms
1729951630.254624695: 64 bytes from 192.168.6.11: icmp_seq=2491 ttl=64 time=6.01 ms
1729951630.356593466: 64 bytes from 192.168.6.11: icmp_seq=2492 ttl=64 time=7.14 ms
1729951630.456028119: 64 bytes from 192.168.6.11: icmp_seq=2493 ttl=64 time=6.49 ms
1729951630.557685114: 64 bytes from 192.168.6.11: icmp_seq=2494 ttl=64 time=7.31 ms
1729951630.659709083: 64 bytes from 192.168.6.11: icmp_seq=2495 ttl=64 time=8.29 ms
1729951630.761890728: 64 bytes from 192.168.6.11: icmp_seq=2496 ttl=64 time=10.0 ms
1729951630.863066424: 64 bytes from 192.168.6.11: icmp_seq=2497 ttl=64 time=11.1 ms
1729951630.960028622: 64 bytes from 192.168.6.11: icmp_seq=2498 ttl=64 time=7.71 ms
1729951631.061217340: 64 bytes from 192.168.6.11: icmp_seq=2499 ttl=64 time=7.98 ms
1729951631.155735227: 64 bytes from 192.168.6.11: icmp_seq=2500 ttl=64 time=2.18 ms
1729951631.258212669: 64 bytes from 192.168.6.11: icmp_seq=2501 ttl=64 time=3.88 ms
1729951631.356691509: 64 bytes from 192.168.6.11: icmp_seq=2502 ttl=64 time=2.01 ms
1729951631.458535078: 64 bytes from 192.168.6.11: icmp_seq=2503 ttl=64 time=3.63 ms
1729951631.559007880: 64 bytes from 192.168.6.11: icmp_seq=2504 ttl=64 time=3.35 ms
1729951631.659063097: 64 bytes from 192.168.6.11: icmp_seq=2505 ttl=64 time=2.99 ms
1729951631.760245444: 64 bytes from 192.168.6.11: icmp_seq=2506 ttl=64 time=3.49 ms
1729951631.860300458: 64 bytes from 192.168.6.11: icmp_seq=2507 ttl=64 time=2.40 ms
1729951631.962440383: 64 bytes from 192.168.6.11: icmp_seq=2508 ttl=64 time=4.13 ms
1729951632.061366275: 64 bytes from 192.168.6.11: icmp_seq=2509 ttl=64 time=2.61 ms
1729951632.163367079: 64 bytes from 192.168.6.11: icmp_seq=2510 ttl=64 time=3.55 ms
1729951632.264304445: 64 bytes from 192.168.6.11: icmp_seq=2511 ttl=64 time=3.55 ms
1729951632.364403690: 64 bytes from 192.168.6.11: icmp_seq=2512 ttl=64 time=2.54 ms
1729951632.466195910: 64 bytes from 192.168.6.11: icmp_seq=2513 ttl=64 time=4.13 ms
1729951632.566492981: 64 bytes from 192.168.6.11: icmp_seq=2514 ttl=64 time=3.27 ms
1729951632.666884775: 64 bytes from 192.168.6.11: icmp_seq=2515 ttl=64 time=3.87 ms
1729951632.768009171: 64 bytes from 192.168.6.11: icmp_seq=2516 ttl=64 time=3.43 ms
1729951632.867967775: 64 bytes from 192.168.6.11: icmp_seq=2517 ttl=64 time=2.43 ms
1729951632.969566037: 64 bytes from 192.168.6.11: icmp_seq=2518 ttl=64 time=4.00 ms
1729951633.067933991: 64 bytes from 192.168.6.11: icmp_seq=2519 ttl=64 time=2.02 ms
1729951633.169516672: 64 bytes from 192.168.6.11: icmp_seq=2520 ttl=64 time=3.34 ms
1729951633.269750473: 64 bytes from 192.168.6.11: icmp_seq=2521 ttl=64 time=2.18 ms
1729951633.369730774: 64 bytes from 192.168.6.11: icmp_seq=2522 ttl=64 time=2.85 ms
1729951633.469098441: 64 bytes from 192.168.6.11: icmp_seq=2523 ttl=64 time=2.26 ms
1729951633.570686066: 64 bytes from 192.168.6.11: icmp_seq=2524 ttl=64 time=2.66 ms
1729951633.672262541: 64 bytes from 192.168.6.11: icmp_seq=2525 ttl=64 time=2.88 ms
1729951633.771619281: 64 bytes from 192.168.6.11: icmp_seq=2526 ttl=64 time=1.60 ms
1729951633.873898829: 64 bytes from 192.168.6.11: icmp_seq=2527 ttl=64 time=3.43 ms
1729951633.972296601: 64 bytes from 192.168.6.11: icmp_seq=2528 ttl=64 time=1.80 ms
1729951634.077406948: 64 bytes from 192.168.6.11: icmp_seq=2529 ttl=64 time=5.15 ms
1729951634.175056579: 64 bytes from 192.168.6.11: icmp_seq=2530 ttl=64 time=2.21 ms
1729951634.276637680: 64 bytes from 192.168.6.11: icmp_seq=2531 ttl=64 time=3.33 ms
1729951634.376229862: 64 bytes from 192.168.6.11: icmp_seq=2532 ttl=64 time=2.73 ms
1729951634.475993544: 64 bytes from 192.168.6.11: icmp_seq=2533 ttl=64 time=1.20 ms
1729951634.578678935: 64 bytes from 192.168.6.11: icmp_seq=2534 ttl=64 time=3.87 ms
1729951634.677698161: 64 bytes from 192.168.6.11: icmp_seq=2535 ttl=64 time=2.40 ms
1729951634.779678615: 64 bytes from 192.168.6.11: icmp_seq=2536 ttl=64 time=3.34 ms
1729951634.880298599: 64 bytes from 192.168.6.11: icmp_seq=2537 ttl=64 time=3.09 ms
1729951634.979593425: 64 bytes from 192.168.6.11: icmp_seq=2538 ttl=64 time=1.67 ms
1729951635.083614209: 64 bytes from 192.168.6.11: icmp_seq=2539 ttl=64 time=5.04 ms
1729951635.181125359: 64 bytes from 192.168.6.11: icmp_seq=2540 ttl=64 time=1.96 ms
1729951635.281848257: 64 bytes from 192.168.6.11: icmp_seq=2541 ttl=64 time=2.54 ms
1729951635.382011673: 64 bytes from 192.168.6.11: icmp_seq=2542 ttl=64 time=2.44 ms
1729951635.483609128: 64 bytes from 192.168.6.11: icmp_seq=2543 ttl=64 time=3.26 ms
1729951635.586524096: 64 bytes from 192.168.6.11: icmp_seq=2544 ttl=64 time=5.55 ms
1729951635.683560741: 64 bytes from 192.168.6.11: icmp_seq=2545 ttl=64 time=1.70 ms
1729951635.786927859: 64 bytes from 192.168.6.11: icmp_seq=2546 ttl=64 time=4.10 ms
1729951635.888494314: 64 bytes from 192.168.6.11: icmp_seq=2547 ttl=64 time=4.31 ms
1729951635.989988327: 64 bytes from 192.168.6.11: icmp_seq=2548 ttl=64 time=5.45 ms
1729951636.093541877: 64 bytes from 192.168.6.11: icmp_seq=2549 ttl=64 time=8.82 ms
1729951636.192122095: 64 bytes from 192.168.6.11: icmp_seq=2550 ttl=64 time=6.29 ms
1729951636.294194962: 64 bytes from 192.168.6.11: icmp_seq=2551 ttl=64 time=7.68 ms
1729951636.395260699: 64 bytes from 192.168.6.11: icmp_seq=2552 ttl=64 time=8.06 ms
1729951636.497172591: 64 bytes from 192.168.6.11: icmp_seq=2553 ttl=64 time=8.36 ms
1729951636.597654692: 64 bytes from 192.168.6.11: icmp_seq=2554 ttl=64 time=8.72 ms
1729951636.699730291: 64 bytes from 192.168.6.11: icmp_seq=2555 ttl=64 time=9.37 ms
1729951636.800246536: 64 bytes from 192.168.6.11: icmp_seq=2556 ttl=64 time=10.1 ms
1729951636.892754244: 64 bytes from 192.168.6.11: icmp_seq=2557 ttl=64 time=1.37 ms
1729951636.993424109: 64 bytes from 192.168.6.11: icmp_seq=2558 ttl=64 time=2.51 ms
1729951637.093664201: 64 bytes from 192.168.6.11: icmp_seq=2559 ttl=64 time=1.83 ms
1729951637.194256338: 64 bytes from 192.168.6.11: icmp_seq=2560 ttl=64 time=1.10 ms
1729951637.296093135: 64 bytes from 192.168.6.11: icmp_seq=2561 ttl=64 time=2.21 ms
1729951637.396038526: 64 bytes from 192.168.6.11: icmp_seq=2562 ttl=64 time=1.28 ms
1729951637.497567333: 64 bytes from 192.168.6.11: icmp_seq=2563 ttl=64 time=2.23 ms
1729951637.598107009: 64 bytes from 192.168.6.11: icmp_seq=2564 ttl=64 time=1.94 ms
1729951637.698830572: 64 bytes from 192.168.6.11: icmp_seq=2565 ttl=64 time=2.45 ms
1729951637.798468230: 64 bytes from 192.168.6.11: icmp_seq=2566 ttl=64 time=2.25 ms
1729951637.899485534: 64 bytes from 192.168.6.11: icmp_seq=2567 ttl=64 time=1.50 ms
1729951638.001170941: 64 bytes from 192.168.6.11: icmp_seq=2568 ttl=64 time=2.97 ms
1729951638.101252775: 64 bytes from 192.168.6.11: icmp_seq=2569 ttl=64 time=1.80 ms
1729951638.203428186: 64 bytes from 192.168.6.11: icmp_seq=2570 ttl=64 time=3.09 ms
1729951638.303251721: 64 bytes from 192.168.6.11: icmp_seq=2571 ttl=64 time=2.84 ms
1729951638.404176192: 64 bytes from 192.168.6.11: icmp_seq=2572 ttl=64 time=2.66 ms
1729951638.505966230: 64 bytes from 192.168.6.11: icmp_seq=2573 ttl=64 time=4.10 ms
1729951638.605069138: 64 bytes from 192.168.6.11: icmp_seq=2574 ttl=64 time=2.15 ms
1729951638.706230767: 64 bytes from 192.168.6.11: icmp_seq=2575 ttl=64 time=3.17 ms
1729951638.805034479: 64 bytes from 192.168.6.11: icmp_seq=2576 ttl=64 time=2.13 ms
1729951638.906885165: 64 bytes from 192.168.6.11: icmp_seq=2577 ttl=64 time=2.97 ms
1729951639.006911230: 64 bytes from 192.168.6.11: icmp_seq=2578 ttl=64 time=2.66 ms
1729951639.107144086: 64 bytes from 192.168.6.11: icmp_seq=2579 ttl=64 time=2.24 ms
1729951639.208911187: 64 bytes from 192.168.6.11: icmp_seq=2580 ttl=64 time=3.32 ms
1729951639.307632173: 64 bytes from 192.168.6.11: icmp_seq=2581 ttl=64 time=1.83 ms
1729951639.410190293: 64 bytes from 192.168.6.11: icmp_seq=2582 ttl=64 time=3.07 ms
1729951639.509351916: 64 bytes from 192.168.6.11: icmp_seq=2583 ttl=64 time=1.63 ms
1729951639.610729368: 64 bytes from 192.168.6.11: icmp_seq=2584 ttl=64 time=2.28 ms
1729951639.711705085: 64 bytes from 192.168.6.11: icmp_seq=2585 ttl=64 time=3.17 ms
1729951639.810492181: 64 bytes from 192.168.6.11: icmp_seq=2586 ttl=64 time=1.64 ms
1729951639.913687437: 64 bytes from 192.168.6.11: icmp_seq=2587 ttl=64 time=3.56 ms
1729951640.012929340: 64 bytes from 192.168.6.11: icmp_seq=2588 ttl=64 time=2.06 ms
1729951640.112897954: 64 bytes from 192.168.6.11: icmp_seq=2589 ttl=64 time=2.19 ms
1729951640.212897422: 64 bytes from 192.168.6.11: icmp_seq=2590 ttl=64 time=1.37 ms
1729951640.312610800: 64 bytes from 192.168.6.11: icmp_seq=2591 ttl=64 time=1.12 ms
1729951640.414169949: 64 bytes from 192.168.6.11: icmp_seq=2592 ttl=64 time=1.60 ms
1729951640.514141314: 64 bytes from 192.168.6.11: icmp_seq=2593 ttl=64 time=1.17 ms
1729951640.617996691: 64 bytes from 192.168.6.11: icmp_seq=2594 ttl=64 time=4.81 ms
1729951640.716340062: 64 bytes from 192.168.6.11: icmp_seq=2595 ttl=64 time=1.73 ms
1729951640.817657340: 64 bytes from 192.168.6.11: icmp_seq=2596 ttl=64 time=1.71 ms
1729951640.918656063: 64 bytes from 192.168.6.11: icmp_seq=2597 ttl=64 time=2.37 ms
1729951641.018162180: 64 bytes from 192.168.6.11: icmp_seq=2598 ttl=64 time=1.38 ms
1729951641.121130411: 64 bytes from 192.168.6.11: icmp_seq=2599 ttl=64 time=3.79 ms
1729951641.222061057: 64 bytes from 192.168.6.11: icmp_seq=2600 ttl=64 time=2.85 ms
1729951641.322790880: 64 bytes from 192.168.6.11: icmp_seq=2601 ttl=64 time=3.28 ms
1729951641.424187109: 64 bytes from 192.168.6.11: icmp_seq=2602 ttl=64 time=4.12 ms
1729951641.527320301: 64 bytes from 192.168.6.11: icmp_seq=2603 ttl=64 time=6.06 ms
1729951641.625167333: 64 bytes from 192.168.6.11: icmp_seq=2604 ttl=64 time=4.07 ms
1729951641.725335630: 64 bytes from 192.168.6.11: icmp_seq=2605 ttl=64 time=3.66 ms
1729951641.828949079: 64 bytes from 192.168.6.11: icmp_seq=2606 ttl=64 time=6.57 ms
1729951641.929556568: 64 bytes from 192.168.6.11: icmp_seq=2607 ttl=64 time=5.49 ms
1729951642.033671145: 64 bytes from 192.168.6.11: icmp_seq=2608 ttl=64 time=9.71 ms
1729951642.133853259: 64 bytes from 192.168.6.11: icmp_seq=2609 ttl=64 time=8.43 ms
1729951642.232814120: 64 bytes from 192.168.6.11: icmp_seq=2610 ttl=64 time=7.46 ms
1729951642.338946678: 64 bytes from 192.168.6.11: icmp_seq=2611 ttl=64 time=11.7 ms
1729951642.434794611: 64 bytes from 192.168.6.11: icmp_seq=2612 ttl=64 time=7.00 ms
1729951642.536963917: 64 bytes from 192.168.6.11: icmp_seq=2613 ttl=64 time=9.07 ms
1729951642.637509554: 64 bytes from 192.168.6.11: icmp_seq=2614 ttl=64 time=9.77 ms
1729951642.741453636: 64 bytes from 192.168.6.11: icmp_seq=2615 ttl=64 time=11.0 ms
1729951642.838328445: 64 bytes from 192.168.6.11: icmp_seq=2616 ttl=64 time=8.96 ms
1729951642.931874442: 64 bytes from 192.168.6.11: icmp_seq=2617 ttl=64 time=1.87 ms
1729951643.033101234: 64 bytes from 192.168.6.11: icmp_seq=2618 ttl=64 time=3.21 ms
1729951643.131526250: 64 bytes from 192.168.6.11: icmp_seq=2619 ttl=64 time=1.66 ms
1729951643.234342883: 64 bytes from 192.168.6.11: icmp_seq=2620 ttl=64 time=2.57 ms
1729951643.335742769: 64 bytes from 192.168.6.11: icmp_seq=2621 ttl=64 time=2.87 ms
1729951643.434267348: 64 bytes from 192.168.6.11: icmp_seq=2622 ttl=64 time=1.94 ms
1729951643.535599896: 64 bytes from 192.168.6.11: icmp_seq=2623 ttl=64 time=2.79 ms
1729951643.634657988: 64 bytes from 192.168.6.11: icmp_seq=2624 ttl=64 time=1.62 ms
1729951643.736638891: 64 bytes from 192.168.6.11: icmp_seq=2625 ttl=64 time=2.60 ms
1729951643.838207494: 64 bytes from 192.168.6.11: icmp_seq=2626 ttl=64 time=3.26 ms
1729951643.937579864: 64 bytes from 192.168.6.11: icmp_seq=2627 ttl=64 time=2.09 ms
1729951644.038885477: 64 bytes from 192.168.6.11: icmp_seq=2628 ttl=64 time=2.87 ms
1729951644.138015949: 64 bytes from 192.168.6.11: icmp_seq=2629 ttl=64 time=1.92 ms
1729951644.239844013: 64 bytes from 192.168.6.11: icmp_seq=2630 ttl=64 time=2.71 ms
1729951644.341918563: 64 bytes from 192.168.6.11: icmp_seq=2631 ttl=64 time=3.13 ms
1729951644.444326918: 64 bytes from 192.168.6.11: icmp_seq=2632 ttl=64 time=5.36 ms
1729951644.542465428: 64 bytes from 192.168.6.11: icmp_seq=2633 ttl=64 time=2.84 ms
1729951644.643245181: 64 bytes from 192.168.6.11: icmp_seq=2634 ttl=64 time=2.27 ms
1729951644.744478251: 64 bytes from 192.168.6.11: icmp_seq=2635 ttl=64 time=3.51 ms
1729951644.843919187: 64 bytes from 192.168.6.11: icmp_seq=2636 ttl=64 time=2.42 ms
1729951644.946069074: 64 bytes from 192.168.6.11: icmp_seq=2637 ttl=64 time=3.86 ms
1729951645.046660221: 64 bytes from 192.168.6.11: icmp_seq=2638 ttl=64 time=3.30 ms
1729951645.147316024: 64 bytes from 192.168.6.11: icmp_seq=2639 ttl=64 time=2.28 ms
1729951645.247453459: 64 bytes from 192.168.6.11: icmp_seq=2640 ttl=64 time=3.01 ms
1729951645.347056205: 64 bytes from 192.168.6.11: icmp_seq=2641 ttl=64 time=2.21 ms
1729951645.448503552: 64 bytes from 192.168.6.11: icmp_seq=2642 ttl=64 time=3.20 ms
1729951645.549181974: 64 bytes from 192.168.6.11: icmp_seq=2643 ttl=64 time=2.39 ms
1729951645.650156115: 64 bytes from 192.168.6.11: icmp_seq=2644 ttl=64 time=2.29 ms
1729951645.750656437: 64 bytes from 192.168.6.11: icmp_seq=2645 ttl=64 time=3.53 ms
1729951645.850202480: 64 bytes from 192.168.6.11: icmp_seq=2646 ttl=64 time=2.14 ms
1729951645.952018985: 64 bytes from 192.168.6.11: icmp_seq=2647 ttl=64 time=2.84 ms
1729951646.053291672: 64 bytes from 192.168.6.11: icmp_seq=2648 ttl=64 time=2.50 ms
1729951646.153079527: 64 bytes from 192.168.6.11: icmp_seq=2649 ttl=64 time=2.65 ms
1729951646.254336805: 64 bytes from 192.168.6.11: icmp_seq=2650 ttl=64 time=3.16 ms
1729951646.354475045: 64 bytes from 192.168.6.11: icmp_seq=2651 ttl=64 time=1.96 ms
1729951646.455437755: 64 bytes from 192.168.6.11: icmp_seq=2652 ttl=64 time=3.44 ms
1729951646.554155908: 64 bytes from 192.168.6.11: icmp_seq=2653 ttl=64 time=1.53 ms
