1729950878.325322412: PING 192.168.6.31 (192.168.6.31) 56(84) bytes of data.
1729951786.352437197: 64 bytes from 192.168.6.31: icmp_seq=4043 ttl=63 time=2.52 ms
1729951786.452405111: 64 bytes from 192.168.6.31: icmp_seq=4044 ttl=63 time=2.02 ms
1729951786.552988386: 64 bytes from 192.168.6.31: icmp_seq=4045 ttl=63 time=2.39 ms
1729951786.653732441: 64 bytes from 192.168.6.31: icmp_seq=4046 ttl=63 time=2.12 ms
1729951786.755442123: 64 bytes from 192.168.6.31: icmp_seq=4047 ttl=63 time=4.15 ms
1729951786.855235256: 64 bytes from 192.168.6.31: icmp_seq=4048 ttl=63 time=3.09 ms
1729951786.956923910: 64 bytes from 192.168.6.31: icmp_seq=4049 ttl=63 time=4.33 ms
1729951787.057085318: 64 bytes from 192.168.6.31: icmp_seq=4050 ttl=63 time=3.93 ms
1729951787.160623650: 64 bytes from 192.168.6.31: icmp_seq=4051 ttl=63 time=7.37 ms
1729951787.256446190: 64 bytes from 192.168.6.31: icmp_seq=4052 ttl=63 time=2.61 ms
1729951787.357017218: 64 bytes from 192.168.6.31: icmp_seq=4053 ttl=63 time=2.27 ms
1729951787.457411166: 64 bytes from 192.168.6.31: icmp_seq=4054 ttl=63 time=2.46 ms
1729951787.559880737: 64 bytes from 192.168.6.31: icmp_seq=4055 ttl=63 time=4.01 ms
1729951787.658349640: 64 bytes from 192.168.6.31: icmp_seq=4056 ttl=63 time=1.91 ms
1729951787.761222350: 64 bytes from 192.168.6.31: icmp_seq=4057 ttl=63 time=3.50 ms
1729951787.861574911: 64 bytes from 192.168.6.31: icmp_seq=4058 ttl=63 time=3.06 ms
1729951787.962381348: 64 bytes from 192.168.6.31: icmp_seq=4059 ttl=63 time=3.63 ms
1729951788.067776989: 64 bytes from 192.168.6.31: icmp_seq=4060 ttl=63 time=8.38 ms
1729951788.161795576: 64 bytes from 192.168.6.31: icmp_seq=4061 ttl=63 time=2.54 ms
1729951788.264868818: 64 bytes from 192.168.6.31: icmp_seq=4062 ttl=63 time=3.45 ms
1729951788.366479567: 64 bytes from 192.168.6.31: icmp_seq=4063 ttl=63 time=5.14 ms
1729951788.466633851: 64 bytes from 192.168.6.31: icmp_seq=4064 ttl=63 time=4.24 ms
1729951788.570984628: 64 bytes from 192.168.6.31: icmp_seq=4065 ttl=63 time=8.56 ms
1729951788.669006996: 64 bytes from 192.168.6.31: icmp_seq=4066 ttl=63 time=6.09 ms
1729951788.772580091: 64 bytes from 192.168.6.31: icmp_seq=4067 ttl=63 time=9.80 ms
1729951788.873435540: 64 bytes from 192.168.6.31: icmp_seq=4068 ttl=63 time=8.20 ms
1729951788.975351078: 64 bytes from 192.168.6.31: icmp_seq=4069 ttl=63 time=9.78 ms
1729951789.076131482: 64 bytes from 192.168.6.31: icmp_seq=4070 ttl=63 time=10.4 ms
1729951789.180173192: 64 bytes from 192.168.6.31: icmp_seq=4071 ttl=63 time=13.4 ms
1729951789.277277877: 64 bytes from 192.168.6.31: icmp_seq=4072 ttl=63 time=9.65 ms
1729951789.379209484: 64 bytes from 192.168.6.31: icmp_seq=4073 ttl=63 time=10.7 ms
1729951789.487070574: 64 bytes from 192.168.6.31: icmp_seq=4074 ttl=63 time=17.7 ms
1729951789.586647942: 64 bytes from 192.168.6.31: icmp_seq=4075 ttl=63 time=16.1 ms
1729951789.672614315: 64 bytes from 192.168.6.31: icmp_seq=4076 ttl=63 time=1.83 ms
1729951789.775043774: 64 bytes from 192.168.6.31: icmp_seq=4077 ttl=63 time=2.81 ms
1729951789.875031865: 64 bytes from 192.168.6.31: icmp_seq=4078 ttl=63 time=1.77 ms
1729951789.978580063: 64 bytes from 192.168.6.31: icmp_seq=4079 ttl=63 time=4.56 ms
1729951790.077705421: 64 bytes from 192.168.6.31: icmp_seq=4080 ttl=63 time=2.97 ms
1729951790.177805686: 64 bytes from 192.168.6.31: icmp_seq=4081 ttl=63 time=2.44 ms
1729951790.279193723: 64 bytes from 192.168.6.31: icmp_seq=4082 ttl=63 time=3.19 ms
1729951790.381432243: 64 bytes from 192.168.6.31: icmp_seq=4083 ttl=63 time=5.39 ms
1729951790.480917394: 64 bytes from 192.168.6.31: icmp_seq=4084 ttl=63 time=3.71 ms
1729951790.581004804: 64 bytes from 192.168.6.31: icmp_seq=4085 ttl=63 time=2.70 ms
1729951790.680993169: 64 bytes from 192.168.6.31: icmp_seq=4086 ttl=63 time=2.43 ms
1729951790.782699764: 64 bytes from 192.168.6.31: icmp_seq=4087 ttl=63 time=2.77 ms
1729951790.885555981: 64 bytes from 192.168.6.31: icmp_seq=4088 ttl=63 time=4.69 ms
1729951790.984481237: 64 bytes from 192.168.6.31: icmp_seq=4089 ttl=63 time=2.91 ms
1729951791.085152494: 64 bytes from 192.168.6.31: icmp_seq=4090 ttl=63 time=2.26 ms
1729951791.185450936: 64 bytes from 192.168.6.31: icmp_seq=4091 ttl=63 time=2.02 ms
1729951791.286960903: 64 bytes from 192.168.6.31: icmp_seq=4092 ttl=63 time=3.24 ms
1729951791.387745554: 64 bytes from 192.168.6.31: icmp_seq=4093 ttl=63 time=3.38 ms
1729951791.487871097: 64 bytes from 192.168.6.31: icmp_seq=4094 ttl=63 time=3.32 ms
1729951791.587230399: 64 bytes from 192.168.6.31: icmp_seq=4095 ttl=63 time=1.77 ms
1729951791.688862500: 64 bytes from 192.168.6.31: icmp_seq=4096 ttl=63 time=2.05 ms
1729951791.788416839: 64 bytes from 192.168.6.31: icmp_seq=4097 ttl=63 time=1.78 ms
1729951791.888973414: 64 bytes from 192.168.6.31: icmp_seq=4098 ttl=63 time=1.86 ms
1729951791.994129917: 64 bytes from 192.168.6.31: icmp_seq=4099 ttl=63 time=5.78 ms
1729951792.091285938: 64 bytes from 192.168.6.31: icmp_seq=4100 ttl=63 time=2.04 ms
1729951792.193608123: 64 bytes from 192.168.6.31: icmp_seq=4101 ttl=63 time=4.02 ms
1729951792.292249317: 64 bytes from 192.168.6.31: icmp_seq=4102 ttl=63 time=2.09 ms
1729951792.393311675: 64 bytes from 192.168.6.31: icmp_seq=4103 ttl=63 time=2.56 ms
1729951792.498468285: 64 bytes from 192.168.6.31: icmp_seq=4104 ttl=63 time=7.42 ms
1729951792.593554205: 64 bytes from 192.168.6.31: icmp_seq=4105 ttl=63 time=1.81 ms
1729951792.700607387: 64 bytes from 192.168.6.31: icmp_seq=4106 ttl=63 time=8.07 ms
1729951792.795547884: 64 bytes from 192.168.6.31: icmp_seq=4107 ttl=63 time=2.51 ms
1729951792.906115143: 64 bytes from 192.168.6.31: icmp_seq=4108 ttl=63 time=11.7 ms
1729951793.002841255: 64 bytes from 192.168.6.31: icmp_seq=4109 ttl=63 time=8.04 ms
1729951793.097905081: 64 bytes from 192.168.6.31: icmp_seq=4110 ttl=63 time=3.91 ms
1729951793.203008284: 64 bytes from 192.168.6.31: icmp_seq=4111 ttl=63 time=9.20 ms
1729951793.300898391: 64 bytes from 192.168.6.31: icmp_seq=4112 ttl=63 time=6.55 ms
1729951793.403246193: 64 bytes from 192.168.6.31: icmp_seq=4113 ttl=63 time=8.11 ms
1729951793.497832954: 64 bytes from 192.168.6.31: icmp_seq=4114 ttl=63 time=1.87 ms
1729951793.601543340: 64 bytes from 192.168.6.31: icmp_seq=4115 ttl=63 time=3.84 ms
1729951793.704360228: 64 bytes from 192.168.6.31: icmp_seq=4116 ttl=63 time=5.78 ms
1729951793.802407803: 64 bytes from 192.168.6.31: icmp_seq=4117 ttl=63 time=2.86 ms
1729951793.909308811: 64 bytes from 192.168.6.31: icmp_seq=4118 ttl=63 time=8.71 ms
1729951794.003280054: 64 bytes from 192.168.6.31: icmp_seq=4119 ttl=63 time=1.98 ms
1729951794.104905800: 64 bytes from 192.168.6.31: icmp_seq=4120 ttl=63 time=4.71 ms
1729951794.209330740: 64 bytes from 192.168.6.31: icmp_seq=4121 ttl=63 time=8.18 ms
1729951794.310897092: 64 bytes from 192.168.6.31: icmp_seq=4122 ttl=63 time=9.00 ms
1729951794.407224487: 64 bytes from 192.168.6.31: icmp_seq=4123 ttl=63 time=5.51 ms
1729951794.506246069: 64 bytes from 192.168.6.31: icmp_seq=4124 ttl=63 time=3.64 ms
1729951794.611315143: 64 bytes from 192.168.6.31: icmp_seq=4125 ttl=63 time=7.63 ms
1729951794.716114995: 64 bytes from 192.168.6.31: icmp_seq=4126 ttl=63 time=11.8 ms
1729951794.813124278: 64 bytes from 192.168.6.31: icmp_seq=4127 ttl=63 time=7.02 ms
1729951794.914215058: 64 bytes from 192.168.6.31: icmp_seq=4128 ttl=63 time=7.97 ms
1729951795.014563972: 64 bytes from 192.168.6.31: icmp_seq=4129 ttl=63 time=7.80 ms
1729951795.115594186: 64 bytes from 192.168.6.31: icmp_seq=4130 ttl=63 time=8.34 ms
1729951795.219088648: 64 bytes from 192.168.6.31: icmp_seq=4131 ttl=63 time=10.7 ms
1729951795.319484020: 64 bytes from 192.168.6.31: icmp_seq=4132 ttl=63 time=10.7 ms
1729951795.420889747: 64 bytes from 192.168.6.31: icmp_seq=4133 ttl=63 time=11.3 ms
1729951795.523271802: 64 bytes from 192.168.6.31: icmp_seq=4134 ttl=63 time=13.0 ms
1729951795.621826899: 64 bytes from 192.168.6.31: icmp_seq=4135 ttl=63 time=10.4 ms
1729951795.714382016: 64 bytes from 192.168.6.31: icmp_seq=4136 ttl=63 time=2.55 ms
1729951795.815835252: 64 bytes from 192.168.6.31: icmp_seq=4137 ttl=63 time=3.77 ms
1729951795.916363903: 64 bytes from 192.168.6.31: icmp_seq=4138 ttl=63 time=2.13 ms
1729951796.016114142: 64 bytes from 192.168.6.31: icmp_seq=4139 ttl=63 time=2.64 ms
1729951796.116553434: 64 bytes from 192.168.6.31: icmp_seq=4140 ttl=63 time=2.59 ms
1729951796.217954386: 64 bytes from 192.168.6.31: icmp_seq=4141 ttl=63 time=2.79 ms
1729951796.320120946: 64 bytes from 192.168.6.31: icmp_seq=4142 ttl=63 time=3.19 ms
1729951796.419374285: 64 bytes from 192.168.6.31: icmp_seq=4143 ttl=63 time=2.00 ms
1729951796.520681665: 64 bytes from 192.168.6.31: icmp_seq=4144 ttl=63 time=3.39 ms
1729951796.620090308: 64 bytes from 192.168.6.31: icmp_seq=4145 ttl=63 time=2.34 ms
1729951796.720418157: 64 bytes from 192.168.6.31: icmp_seq=4146 ttl=63 time=2.57 ms
1729951796.821607319: 64 bytes from 192.168.6.31: icmp_seq=4147 ttl=63 time=2.91 ms
1729951796.921899061: 64 bytes from 192.168.6.31: icmp_seq=4148 ttl=63 time=2.01 ms
1729951797.023660494: 64 bytes from 192.168.6.31: icmp_seq=4149 ttl=63 time=3.05 ms
1729951797.126965513: 64 bytes from 192.168.6.31: icmp_seq=4150 ttl=63 time=6.55 ms
1729951797.225353424: 64 bytes from 192.168.6.31: icmp_seq=4151 ttl=63 time=2.87 ms
1729951797.324468487: 64 bytes from 192.168.6.31: icmp_seq=4152 ttl=63 time=2.01 ms
1729951797.424628244: 64 bytes from 192.168.6.31: icmp_seq=4153 ttl=63 time=1.89 ms
1729951797.526847741: 64 bytes from 192.168.6.31: icmp_seq=4154 ttl=63 time=2.63 ms
1729951797.633663785: 64 bytes from 192.168.6.31: icmp_seq=4155 ttl=63 time=8.85 ms
1729951797.728226957: 64 bytes from 192.168.6.31: icmp_seq=4156 ttl=63 time=2.62 ms
1729951797.828703423: 64 bytes from 192.168.6.31: icmp_seq=4157 ttl=63 time=1.99 ms
1729951797.928699823: 64 bytes from 192.168.6.31: icmp_seq=4158 ttl=63 time=1.57 ms
1729951798.031136809: 64 bytes from 192.168.6.31: icmp_seq=4159 ttl=63 time=2.76 ms
1729951798.136681434: 64 bytes from 192.168.6.31: icmp_seq=4160 ttl=63 time=8.28 ms
1729951798.232443680: 64 bytes from 192.168.6.31: icmp_seq=4161 ttl=63 time=2.70 ms
1729951798.332203843: 64 bytes from 192.168.6.31: icmp_seq=4162 ttl=63 time=1.97 ms
1729951798.432258174: 64 bytes from 192.168.6.31: icmp_seq=4163 ttl=63 time=1.69 ms
1729951798.534513186: 64 bytes from 192.168.6.31: icmp_seq=4164 ttl=63 time=2.77 ms
1729951798.647912222: 64 bytes from 192.168.6.31: icmp_seq=4165 ttl=63 time=14.5 ms
1729951798.736258617: 64 bytes from 192.168.6.31: icmp_seq=4166 ttl=63 time=2.81 ms
1729951798.838883440: 64 bytes from 192.168.6.31: icmp_seq=4167 ttl=63 time=3.61 ms
1729951798.939529683: 64 bytes from 192.168.6.31: icmp_seq=4168 ttl=63 time=3.26 ms
1729951799.041380637: 64 bytes from 192.168.6.31: icmp_seq=4169 ttl=63 time=4.36 ms
1729951799.145510571: 64 bytes from 192.168.6.31: icmp_seq=4170 ttl=63 time=8.21 ms
1729951799.241306186: 64 bytes from 192.168.6.31: icmp_seq=4171 ttl=63 time=3.26 ms
1729951799.340922877: 64 bytes from 192.168.6.31: icmp_seq=4172 ttl=63 time=3.04 ms
1729951799.440747864: 64 bytes from 192.168.6.31: icmp_seq=4173 ttl=63 time=2.58 ms
1729951799.541869552: 64 bytes from 192.168.6.31: icmp_seq=4174 ttl=63 time=3.03 ms
1729951799.643476000: 64 bytes from 192.168.6.31: icmp_seq=4175 ttl=63 time=4.76 ms
1729951799.742843604: 64 bytes from 192.168.6.31: icmp_seq=4176 ttl=63 time=3.22 ms
1729951799.842423502: 64 bytes from 192.168.6.31: icmp_seq=4177 ttl=63 time=2.06 ms
1729951799.944185035: 64 bytes from 192.168.6.31: icmp_seq=4178 ttl=63 time=3.06 ms
1729951800.043224731: 64 bytes from 192.168.6.31: icmp_seq=4179 ttl=63 time=2.27 ms
1729951800.147139327: 64 bytes from 192.168.6.31: icmp_seq=4180 ttl=63 time=5.88 ms
1729951800.245198678: 64 bytes from 192.168.6.31: icmp_seq=4181 ttl=63 time=2.70 ms
1729951800.347096358: 64 bytes from 192.168.6.31: icmp_seq=4182 ttl=63 time=2.68 ms
1729951800.448294311: 64 bytes from 192.168.6.31: icmp_seq=4183 ttl=63 time=3.39 ms
1729951800.548440219: 64 bytes from 192.168.6.31: icmp_seq=4184 ttl=63 time=2.15 ms
1729951800.652851049: 64 bytes from 192.168.6.31: icmp_seq=4185 ttl=63 time=5.80 ms
1729951800.754032435: 64 bytes from 192.168.6.31: icmp_seq=4186 ttl=63 time=6.45 ms
1729951800.855453863: 64 bytes from 192.168.6.31: icmp_seq=4187 ttl=63 time=7.84 ms
1729951800.956415930: 64 bytes from 192.168.6.31: icmp_seq=4188 ttl=63 time=8.20 ms
1729951801.057078356: 64 bytes from 192.168.6.31: icmp_seq=4189 ttl=63 time=7.85 ms
1729951801.158110434: 64 bytes from 192.168.6.31: icmp_seq=4190 ttl=63 time=7.61 ms
1729951801.259488083: 64 bytes from 192.168.6.31: icmp_seq=4191 ttl=63 time=9.08 ms
1729951801.363732480: 64 bytes from 192.168.6.31: icmp_seq=4192 ttl=63 time=11.8 ms
1729951801.464292757: 64 bytes from 192.168.6.31: icmp_seq=4193 ttl=63 time=12.4 ms
1729951801.566829684: 64 bytes from 192.168.6.31: icmp_seq=4194 ttl=63 time=13.0 ms
1729951801.668052247: 64 bytes from 192.168.6.31: icmp_seq=4195 ttl=63 time=15.2 ms
1729951801.760935324: 64 bytes from 192.168.6.31: icmp_seq=4196 ttl=63 time=7.54 ms
1729951801.857400106: 64 bytes from 192.168.6.31: icmp_seq=4197 ttl=63 time=2.44 ms
1729951801.958565746: 64 bytes from 192.168.6.31: icmp_seq=4198 ttl=63 time=3.44 ms
1729951802.057891490: 64 bytes from 192.168.6.31: icmp_seq=4199 ttl=63 time=1.95 ms
1729951802.160241864: 64 bytes from 192.168.6.31: icmp_seq=4200 ttl=63 time=3.12 ms
1729951802.257992814: 64 bytes from 192.168.6.31: icmp_seq=4201 ttl=63 time=1.85 ms
1729951802.360755057: 64 bytes from 192.168.6.31: icmp_seq=4202 ttl=63 time=2.89 ms
1729951802.462027423: 64 bytes from 192.168.6.31: icmp_seq=4203 ttl=63 time=3.25 ms
1729951802.562066695: 64 bytes from 192.168.6.31: icmp_seq=4204 ttl=63 time=1.91 ms
1729951802.664838567: 64 bytes from 192.168.6.31: icmp_seq=4205 ttl=63 time=3.91 ms
1729951802.765213108: 64 bytes from 192.168.6.31: icmp_seq=4206 ttl=63 time=3.39 ms
1729951802.865916208: 64 bytes from 192.168.6.31: icmp_seq=4207 ttl=63 time=3.08 ms
1729951802.965743456: 64 bytes from 192.168.6.31: icmp_seq=4208 ttl=63 time=3.14 ms
1729951803.065466571: 64 bytes from 192.168.6.31: icmp_seq=4209 ttl=63 time=2.40 ms
1729951803.166141750: 64 bytes from 192.168.6.31: icmp_seq=4210 ttl=63 time=3.02 ms
1729951803.265468646: 64 bytes from 192.168.6.31: icmp_seq=4211 ttl=63 time=1.85 ms
1729951803.368244724: 64 bytes from 192.168.6.31: icmp_seq=4212 ttl=63 time=3.43 ms
1729951803.469462712: 64 bytes from 192.168.6.31: icmp_seq=4213 ttl=63 time=2.99 ms
1729951803.568191472: 64 bytes from 192.168.6.31: icmp_seq=4214 ttl=63 time=2.42 ms
1729951803.669000352: 64 bytes from 192.168.6.31: icmp_seq=4215 ttl=63 time=1.75 ms
1729951803.768976444: 64 bytes from 192.168.6.31: icmp_seq=4216 ttl=63 time=1.62 ms
1729951803.872427398: 64 bytes from 192.168.6.31: icmp_seq=4217 ttl=63 time=3.77 ms
1729951803.971629400: 64 bytes from 192.168.6.31: icmp_seq=4218 ttl=63 time=2.21 ms
1729951804.072402611: 64 bytes from 192.168.6.31: icmp_seq=4219 ttl=63 time=2.43 ms
1729951804.173964703: 64 bytes from 192.168.6.31: icmp_seq=4220 ttl=63 time=2.89 ms
1729951804.275341913: 64 bytes from 192.168.6.31: icmp_seq=4221 ttl=63 time=3.12 ms
1729951804.377035921: 64 bytes from 192.168.6.31: icmp_seq=4222 ttl=63 time=4.52 ms
1729951804.483812897: 64 bytes from 192.168.6.31: icmp_seq=4223 ttl=63 time=10.7 ms
1729951804.578349665: 64 bytes from 192.168.6.31: icmp_seq=4224 ttl=63 time=3.64 ms
1729951804.680167655: 64 bytes from 192.168.6.31: icmp_seq=4225 ttl=63 time=4.57 ms
1729951804.778949522: 64 bytes from 192.168.6.31: icmp_seq=4226 ttl=63 time=2.90 ms
1729951804.881562408: 64 bytes from 192.168.6.31: icmp_seq=4227 ttl=63 time=4.63 ms
1729951804.984920563: 64 bytes from 192.168.6.31: icmp_seq=4228 ttl=63 time=6.77 ms
1729951805.082125562: 64 bytes from 192.168.6.31: icmp_seq=4229 ttl=63 time=3.36 ms
1729951805.184288939: 64 bytes from 192.168.6.31: icmp_seq=4230 ttl=63 time=4.85 ms
1729951805.283219357: 64 bytes from 192.168.6.31: icmp_seq=4231 ttl=63 time=2.39 ms
1729951805.385640650: 64 bytes from 192.168.6.31: icmp_seq=4232 ttl=63 time=3.85 ms
1729951805.488839325: 64 bytes from 192.168.6.31: icmp_seq=4233 ttl=63 time=5.99 ms
1729951805.585905255: 64 bytes from 192.168.6.31: icmp_seq=4234 ttl=63 time=2.79 ms
1729951805.687686475: 64 bytes from 192.168.6.31: icmp_seq=4235 ttl=63 time=3.21 ms
1729951805.786289389: 64 bytes from 192.168.6.31: icmp_seq=4236 ttl=63 time=1.87 ms
1729951805.888647207: 64 bytes from 192.168.6.31: icmp_seq=4237 ttl=63 time=2.72 ms
1729951805.992298516: 64 bytes from 192.168.6.31: icmp_seq=4238 ttl=63 time=5.93 ms
1729951806.088373778: 64 bytes from 192.168.6.31: icmp_seq=4239 ttl=63 time=1.91 ms
1729951806.188524031: 64 bytes from 192.168.6.31: icmp_seq=4240 ttl=63 time=1.96 ms
1729951806.289070091: 64 bytes from 192.168.6.31: icmp_seq=4241 ttl=63 time=2.13 ms
1729951806.390882692: 64 bytes from 192.168.6.31: icmp_seq=4242 ttl=63 time=2.90 ms
1729951806.497921265: 64 bytes from 192.168.6.31: icmp_seq=4243 ttl=63 time=8.79 ms
1729951806.593667724: 64 bytes from 192.168.6.31: icmp_seq=4244 ttl=63 time=3.35 ms
1729951806.694247906: 64 bytes from 192.168.6.31: icmp_seq=4245 ttl=63 time=3.20 ms
1729951806.796018655: 64 bytes from 192.168.6.31: icmp_seq=4246 ttl=63 time=5.40 ms
1729951806.897919983: 64 bytes from 192.168.6.31: icmp_seq=4247 ttl=63 time=6.14 ms
1729951806.998506156: 64 bytes from 192.168.6.31: icmp_seq=4248 ttl=63 time=7.01 ms
1729951807.098649000: 64 bytes from 192.168.6.31: icmp_seq=4249 ttl=63 time=6.87 ms
1729951807.200436714: 64 bytes from 192.168.6.31: icmp_seq=4250 ttl=63 time=7.92 ms
1729951807.301403387: 64 bytes from 192.168.6.31: icmp_seq=4251 ttl=63 time=8.82 ms
1729951807.404728463: 64 bytes from 192.168.6.31: icmp_seq=4252 ttl=63 time=11.0 ms
1729951807.509548070: 64 bytes from 192.168.6.31: icmp_seq=4253 ttl=63 time=15.6 ms
1729951807.608977400: 64 bytes from 192.168.6.31: icmp_seq=4254 ttl=63 time=14.3 ms
1729951807.710474462: 64 bytes from 192.168.6.31: icmp_seq=4255 ttl=63 time=14.7 ms
1729951807.811917453: 64 bytes from 192.168.6.31: icmp_seq=4256 ttl=63 time=14.9 ms
1729951807.905931138: 64 bytes from 192.168.6.31: icmp_seq=4257 ttl=63 time=7.76 ms
1729951808.002185496: 64 bytes from 192.168.6.31: icmp_seq=4258 ttl=63 time=2.88 ms
1729951808.101953158: 64 bytes from 192.168.6.31: icmp_seq=4259 ttl=63 time=2.78 ms
1729951808.221953800: 64 bytes from 192.168.6.31: icmp_seq=4260 ttl=63 time=17.0 ms
1729951808.307086807: 64 bytes from 192.168.6.31: icmp_seq=4261 ttl=63 time=2.03 ms
1729951808.408654681: 64 bytes from 192.168.6.31: icmp_seq=4262 ttl=63 time=3.49 ms
1729951808.512669881: 64 bytes from 192.168.6.31: icmp_seq=4263 ttl=63 time=6.82 ms
1729951808.609424440: 64 bytes from 192.168.6.31: icmp_seq=4264 ttl=63 time=1.82 ms
1729951808.711505922: 64 bytes from 192.168.6.31: icmp_seq=4265 ttl=63 time=3.50 ms
1729951808.813200817: 64 bytes from 192.168.6.31: icmp_seq=4266 ttl=63 time=3.52 ms
1729951808.911590230: 64 bytes from 192.168.6.31: icmp_seq=4267 ttl=63 time=2.16 ms
1729951809.012559609: 64 bytes from 192.168.6.31: icmp_seq=4268 ttl=63 time=2.29 ms
1729951809.112329239: 64 bytes from 192.168.6.31: icmp_seq=4269 ttl=63 time=1.53 ms
1729951809.214330405: 64 bytes from 192.168.6.31: icmp_seq=4270 ttl=63 time=2.82 ms
1729951809.314721655: 64 bytes from 192.168.6.31: icmp_seq=4271 ttl=63 time=2.31 ms
1729951809.416465509: 64 bytes from 192.168.6.31: icmp_seq=4272 ttl=63 time=3.06 ms
1729951809.515716011: 64 bytes from 192.168.6.31: icmp_seq=4273 ttl=63 time=2.24 ms
1729951809.616894110: 64 bytes from 192.168.6.31: icmp_seq=4274 ttl=63 time=2.48 ms
1729951809.717808176: 64 bytes from 192.168.6.31: icmp_seq=4275 ttl=63 time=2.87 ms
1729951809.818428428: 64 bytes from 192.168.6.31: icmp_seq=4276 ttl=63 time=1.73 ms
1729951809.919640293: 64 bytes from 192.168.6.31: icmp_seq=4277 ttl=63 time=3.54 ms
1729951810.019431438: 64 bytes from 192.168.6.31: icmp_seq=4278 ttl=63 time=2.37 ms
1729951810.119963660: 64 bytes from 192.168.6.31: icmp_seq=4279 ttl=63 time=2.51 ms
1729951810.221500212: 64 bytes from 192.168.6.31: icmp_seq=4280 ttl=63 time=2.92 ms
1729951810.322872274: 64 bytes from 192.168.6.31: icmp_seq=4281 ttl=63 time=2.61 ms
1729951810.424389067: 64 bytes from 192.168.6.31: icmp_seq=4282 ttl=63 time=3.23 ms
1729951810.522845119: 64 bytes from 192.168.6.31: icmp_seq=4283 ttl=63 time=1.90 ms
1729951810.623731160: 64 bytes from 192.168.6.31: icmp_seq=4284 ttl=63 time=2.13 ms
1729951810.723758871: 64 bytes from 192.168.6.31: icmp_seq=4285 ttl=63 time=2.02 ms
1729951810.832716705: 64 bytes from 192.168.6.31: icmp_seq=4286 ttl=63 time=9.91 ms
1729951810.926427987: 64 bytes from 192.168.6.31: icmp_seq=4287 ttl=63 time=2.91 ms
1729951811.025759649: 64 bytes from 192.168.6.31: icmp_seq=4288 ttl=63 time=1.85 ms
1729951811.127744457: 64 bytes from 192.168.6.31: icmp_seq=4289 ttl=63 time=3.05 ms
1729951811.227279676: 64 bytes from 192.168.6.31: icmp_seq=4290 ttl=63 time=2.29 ms
1729951811.330979180: 64 bytes from 192.168.6.31: icmp_seq=4291 ttl=63 time=5.38 ms
1729951811.427875952: 64 bytes from 192.168.6.31: icmp_seq=4292 ttl=63 time=1.95 ms
1729951811.527920525: 64 bytes from 192.168.6.31: icmp_seq=4293 ttl=63 time=1.68 ms
1729951811.630078739: 64 bytes from 192.168.6.31: icmp_seq=4294 ttl=63 time=2.73 ms
1729951811.730425653: 64 bytes from 192.168.6.31: icmp_seq=4295 ttl=63 time=2.03 ms
1729951811.831561399: 64 bytes from 192.168.6.31: icmp_seq=4296 ttl=63 time=3.21 ms
1729951811.931757036: 64 bytes from 192.168.6.31: icmp_seq=4297 ttl=63 time=1.89 ms
1729951812.034845475: 64 bytes from 192.168.6.31: icmp_seq=4298 ttl=63 time=5.10 ms
1729951812.132651043: 64 bytes from 192.168.6.31: icmp_seq=4299 ttl=63 time=2.05 ms
1729951812.233003213: 64 bytes from 192.168.6.31: icmp_seq=4300 ttl=63 time=2.28 ms
1729951812.334933416: 64 bytes from 192.168.6.31: icmp_seq=4301 ttl=63 time=4.79 ms
1729951812.433398329: 64 bytes from 192.168.6.31: icmp_seq=4302 ttl=63 time=1.76 ms
1729951812.537626462: 64 bytes from 192.168.6.31: icmp_seq=4303 ttl=63 time=4.96 ms
1729951812.640267116: 64 bytes from 192.168.6.31: icmp_seq=4304 ttl=63 time=7.51 ms
1729951812.737780993: 64 bytes from 192.168.6.31: icmp_seq=4305 ttl=63 time=4.12 ms
1729951812.838084211: 64 bytes from 192.168.6.31: icmp_seq=4306 ttl=63 time=4.41 ms
1729951812.938973301: 64 bytes from 192.168.6.31: icmp_seq=4307 ttl=63 time=3.76 ms
1729951813.045160655: 64 bytes from 192.168.6.31: icmp_seq=4308 ttl=63 time=9.07 ms
1729951813.142618338: 64 bytes from 192.168.6.31: icmp_seq=4309 ttl=63 time=7.05 ms
1729951813.243573281: 64 bytes from 192.168.6.31: icmp_seq=4310 ttl=63 time=7.54 ms
1729951813.345876396: 64 bytes from 192.168.6.31: icmp_seq=4311 ttl=63 time=8.76 ms
1729951813.451221242: 64 bytes from 192.168.6.31: icmp_seq=4312 ttl=63 time=13.0 ms
1729951813.548748268: 64 bytes from 192.168.6.31: icmp_seq=4313 ttl=63 time=10.3 ms
1729951813.651206274: 64 bytes from 192.168.6.31: icmp_seq=4314 ttl=63 time=12.6 ms
1729951813.751895622: 64 bytes from 192.168.6.31: icmp_seq=4315 ttl=63 time=12.3 ms
1729951813.853373200: 64 bytes from 192.168.6.31: icmp_seq=4316 ttl=63 time=12.3 ms
1729951813.955390174: 64 bytes from 192.168.6.31: icmp_seq=4317 ttl=63 time=13.6 ms
1729951814.049290449: 64 bytes from 192.168.6.31: icmp_seq=4318 ttl=63 time=7.17 ms
1729951814.145616567: 64 bytes from 192.168.6.31: icmp_seq=4319 ttl=63 time=1.86 ms
1729951814.246373061: 64 bytes from 192.168.6.31: icmp_seq=4320 ttl=63 time=2.29 ms
1729951814.346210288: 64 bytes from 192.168.6.31: icmp_seq=4321 ttl=63 time=1.74 ms
