Time,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay
1729951762.87,19.2,1.061,0.0,11.3,40.0,0.776,0.0,10.6,20.8,0.91,0.0,10.4,7.99,1.639,0.0,1.71
1729951762.97,19.2,0.887,0.0,11.7,41.6,0.714,0.0,7.1,19.2,0.979,0.0,1.09,8.01,1.689,0.0,1.07
1729951763.07,20.8,0.794,0.0,7.64,40.1,0.831,0.0,2.11,20.8,0.905,0.0,1.7,8.0,1.635,0.0,1.91
1729951763.17,20.8,0.74,0.0,2.03,39.9,0.706,0.0,1.37,19.2,0.898,0.0,1.83,8.0,1.614,0.0,1.58
1729951763.27,19.2,0.808,0.0,3.58,38.4,0.509,0.0,1.13,20.8,0.927,0.0,1.95,7.99,1.59,0.0,0.825
1729951763.37,20.8,0.935,0.0,2.18,40.0,0.609,0.0,1.15,19.2,0.88,0.0,2.12,8.01,1.58,0.0,1.01
1729951763.47,19.2,0.74,0.0,2.93,41.6,0.516,0.0,0.961,20.8,0.777,0.0,1.4,7.99,1.636,0.0,0.779
1729951763.57,20.8,0.731,0.0,2.795,40.0,0.583,0.0,1.29,19.2,0.75,0.0,2.94,8.0,1.738,0.0,0.786
1729951763.67,19.2,0.761,0.0,2.66,40.0,0.442,0.0,0.923,20.8,0.848,0.0,1.11,8.0,1.595,0.0,1.71
1729951763.77,20.8,0.849,0.0,2.63,40.0,0.481,0.0,1.52,19.2,0.914,0.0,1.59,8.01,1.371,0.0,0.835
1729951763.87,19.2,0.812,0.0,2.6,40.0,0.643,0.0,1.02,20.8,1.011,0.0,1.0,8.0,1.146,0.0,1.18
1729951763.97,19.2,0.699,0.0,2.54,40.0,0.467,0.0,1.06,19.2,0.887,0.0,1.12,7.99,1.138,0.0,3.9
1729951764.07,20.8,0.824,0.0,2.48,40.0,0.486,0.0,0.974,20.8,0.877,0.0,1.04,8.0,1.02,0.0,0.789
1729951764.17,20.8,0.902,0.0,1.33,40.0,0.513,0.0,0.959,19.2,1.042,0.0,0.833,8.01,1.094,0.0,0.862
1729951764.27,19.2,0.984,0.0,2.07,40.0,0.537,0.0,1.01,20.8,1.097,0.0,1.99,8.01,1.025,0.0,0.998
1729951764.37,20.8,1.105,0.0,2.46,40.0,0.623,0.0,0.877,19.2,1.112,0.0,2.05,7.99,1.235,0.0,1.03
1729951764.47,19.2,0.852,0.0,1.54,40.0,0.642,0.0,0.992,20.8,1.054,0.0,1.35,8.0,1.32,0.0,0.812
1729951764.57,20.8,0.832,0.0,2.24,40.0,0.58,0.0,0.986,19.2,0.866,0.0,1.38,8.01,1.161,0.0,0.858
1729951764.67,19.2,1.012,0.0,1.14,40.0,0.556,0.0,0.93,20.8,1.038,0.0,1.48,8.0,1.181,0.0,1.29
1729951764.77,20.8,1.021,0.0,2.9,40.0,0.495,0.0,0.757,19.2,1.053,0.0,2.6,8.0,1.197,0.0,1.59
1729951764.87,19.2,1.104,0.0,0.764,40.0,0.837,0.0,1.1,20.8,1.224,0.0,1.9,8.0,1.272,0.0,1.53
1729951764.97,19.2,0.935,0.0,2.78,40.0,0.557,0.0,1.08,19.2,0.927,0.0,2.63,8.0,1.316,0.0,2.01
1729951765.07,20.8,0.944,0.0,1.94,39.9,0.588,0.0,0.964,20.8,0.915,0.0,2.35,8.0,1.424,0.0,0.835
1729951765.17,20.8,1.036,0.0,1.89,40.0,0.516,0.0,1.1,19.2,0.913,0.0,1.44,8.0,1.432,0.0,2.1
1729951765.27,19.2,1.176,0.0,2.54,40.1,0.599,0.0,1.18,19.2,0.728,0.0,2.37,8.0,1.582,0.0,1.25
1729951765.37,20.8,1.011,0.0,1.29,40.0,0.66,0.0,1.71,20.8,0.795,0.0,1.33,9.6,1.288,0.0,1.67
1729951765.47,19.2,0.911,0.0,2.24,41.6,0.487,0.0,0.801,20.8,0.724,0.0,2.4,6.4,1.054,0.0,1.88
1729951765.57,20.8,0.863,0.0,0.975,38.4,0.572,0.0,1.32,19.2,0.696,0.0,1.51,9.6,0.885,0.0,1.02
1729951765.67,19.2,1.005,0.0,1.44,41.6,0.512,0.0,1.3,20.8,0.571,0.0,0.907,6.4,0.759,0.0,1.29
1729951765.77,19.2,0.969,0.0,1.83,38.4,0.561,0.0,0.773,19.2,0.685,0.0,2.32,8.01,1.11,0.0,1.03
1729951765.87,20.8,1.107,0.0,1.18,41.6,0.701,0.0,1.38,20.8,0.782,0.0,1.42,7.99,1.324,0.0,1.25
1729951765.97,19.2,0.923,0.0,2.59,38.5,0.626,0.0,1.92,19.2,0.771,0.0,2.81,8.0,1.44,0.0,1.02
1729951766.07,20.8,0.816,0.0,1.35,41.6,0.689,0.0,0.962,20.8,0.745,0.0,2.25,8.0,1.483,0.0,1.04
1729951766.17,19.2,0.976,0.0,2.16,39.9,0.626,0.0,1.81,19.2,0.623,0.0,2.33,8.0,1.83,0.0,1.12
1729951766.27,19.2,0.988,0.0,1.4,40.0,0.829,0.0,0.972,20.8,0.826,0.0,2.75,8.0,1.714,0.0,1.0
1729951766.37,20.8,0.826,0.0,1.54,38.4,0.786,0.0,2.21,19.2,0.869,0.0,1.58,8.0,1.567,0.0,2.04
1729951766.47,20.8,0.772,0.0,2.07,41.6,0.751,0.0,0.921,20.8,0.839,0.0,1.83,8.0,1.751,0.0,0.81
1729951766.57,20.8,0.644,0.0,1.24,40.0,0.611,0.0,1.46,19.2,0.788,0.0,1.68,8.0,1.628,0.0,1.21
1729951766.67,19.2,0.793,0.0,2.41,40.0,0.748,0.0,1.08,20.8,0.765,0.0,1.04,7.99,1.644,0.0,1.22
1729951766.77,19.2,0.926,0.0,1.34,38.4,0.755,0.0,0.909,19.2,1.057,0.0,1.91,8.0,1.818,0.0,0.816
1729951766.87,20.8,0.9,0.0,1.92,41.7,0.79,0.0,2.04,20.8,1.079,0.0,1.28,8.0,1.836,0.0,2.29
1729951766.97,19.2,0.882,0.0,2.53,38.4,0.766,0.0,1.44,19.2,1.033,0.0,3.22,8.0,2.054,0.0,1.91
1729951767.07,20.8,0.86,0.0,1.76,39.9,0.667,0.0,0.85,20.8,0.933,0.0,1.93,8.0,1.58,0.0,0.922
1729951767.17,20.8,0.808,0.0,2.12,40.1,0.895,0.0,2.53,19.2,0.896,0.0,3.23,8.01,1.467,0.0,2.97
1729951767.27,19.2,0.95,0.0,1.0,39.9,0.879,0.0,3.52,20.8,1.072,0.0,4.06,7.99,1.271,0.0,2.4
1729951767.37,20.8,0.992,0.0,1.11,40.1,0.908,0.0,3.525,19.2,1.306,0.0,2.55,8.0,1.218,0.0,2.33
1729951767.47,19.2,0.879,0.0,1.02,40.0,0.739,0.0,3.53,20.8,1.093,0.0,3.95,8.0,1.14,0.0,2.94
1729951767.57,20.8,0.77,0.0,0.87,40.0,0.653,0.0,1.91,19.2,1.027,0.0,2.15,8.01,1.136,0.0,1.43
1729951767.67,19.2,0.928,0.0,4.13,38.4,0.397,0.0,3.06,20.8,0.9,0.0,3.46,7.97,1.168,0.0,1.94
1729951767.77,20.8,1.259,0.0,3.13,41.6,0.711,0.0,2.31,19.2,1.403,0.0,3.43,8.03,1.302,0.0,0.724
1729951767.87,19.2,1.037,0.0,2.75,41.6,0.556,0.0,2.68,20.8,1.25,0.0,3.06,8.0,1.176,0.0,2.39
1729951767.97,20.8,0.922,0.0,3.96,40.0,0.407,0.0,3.05,19.2,1.04,0.0,3.3,8.0,1.101,0.0,2.03
1729951768.07,19.2,0.879,0.0,4.37,40.0,0.436,0.0,3.54,20.8,0.873,0.0,3.98,8.0,1.036,0.0,3.44
1729951768.17,20.8,0.831,0.0,5.8,40.0,0.431,0.0,4.655,19.2,0.772,0.0,5.24,8.0,1.046,0.0,4.88
1729951768.27,19.2,1.044,0.0,5.97,40.1,0.724,0.0,5.77,20.8,1.116,0.0,4.82,8.0,1.126,0.0,4.42
1729951768.37,20.8,0.932,0.0,6.19,40.0,0.516,0.0,5.71,19.2,0.991,0.0,6.22,8.0,1.167,0.0,6.2
1729951768.47,19.2,0.891,0.0,8.66,40.0,0.477,0.0,7.56,20.8,0.914,0.0,7.69,7.99,1.216,0.0,7.64
1729951768.57,20.8,1.039,0.0,10.1,40.0,0.46,0.0,8.96,19.2,0.924,0.0,9.21,8.0,1.287,0.0,8.32
1729951768.67,19.2,1.012,0.0,9.52,40.0,0.466,0.0,10.2,19.2,0.956,0.0,9.98,8.0,1.423,0.0,8.54
1729951768.77,19.2,0.994,0.0,10.8,40.0,0.712,0.0,10.2,19.2,0.973,0.0,10.7,9.6,1.469,0.0,10.1
1729951768.87,20.8,1.149,0.0,11.7,40.0,0.766,0.0,10.5,19.2,1.059,0.0,10.8,6.4,1.603,0.0,10.7
1729951768.97,19.2,1.057,0.0,7.89,39.9,0.603,0.0,11.3,20.8,1.013,0.0,7.24,8.01,1.578,0.0,1.29
1729951769.07,20.8,0.98,0.0,2.29,40.0,0.584,0.0,6.72,20.8,1.015,0.0,1.75,9.6,1.533,0.0,1.21
1729951769.17,20.8,0.901,0.0,2.32,38.5,0.502,0.0,2.27,19.2,0.89,0.0,2.51,6.4,1.608,0.0,1.05
1729951769.27,19.2,0.992,0.0,1.76,41.6,0.546,0.0,3.36,20.8,1.072,0.0,1.99,9.59,1.516,0.0,1.0
1729951769.37,19.2,1.098,0.0,2.46,38.4,0.542,0.0,1.47,19.2,1.112,0.0,2.13,6.4,1.584,0.0,0.97
1729951769.47,20.9,0.977,0.0,2.12,41.6,0.528,0.0,2.92,19.2,0.878,0.0,1.24,9.6,1.64,0.0,0.757
1729951769.57,20.8,0.889,0.0,2.31,38.4,0.581,0.0,2.11,20.8,0.809,0.0,2.07,6.4,1.864,0.0,1.88
1729951769.67,19.2,0.833,0.0,2.75,41.6,0.698,0.0,1.61,20.8,0.809,0.0,1.51,8.01,1.667,0.0,1.93
1729951769.77,19.2,0.907,0.0,1.35,40.0,0.551,0.0,2.1,19.2,0.698,0.0,1.48,9.6,1.344,0.0,1.23
1729951769.87,20.8,1.035,0.0,2.78,38.4,0.598,0.0,1.34,20.8,0.752,0.0,2.6,6.4,1.287,0.0,1.42
1729951769.97,19.2,0.913,0.0,1.74,40.0,0.67,0.0,1.8,19.2,0.842,0.0,1.23,8.0,1.291,0.0,0.958
1729951770.07,20.8,1.025,0.0,3.03,41.6,0.67,0.0,1.07,20.8,0.841,0.0,2.72,8.0,1.526,0.0,1.31
1729951770.17,19.2,0.848,0.0,2.31,40.0,0.682,0.0,2.22,19.2,0.853,0.0,2.22,8.0,1.508,0.0,0.97
1729951770.27,20.8,0.963,0.0,2.01,39.9,0.743,0.0,0.95,20.8,0.715,0.0,1.87,8.0,1.472,0.0,1.32
1729951770.37,19.2,1.048,0.0,1.82,40.0,0.843,0.0,1.83,19.2,0.852,0.0,2.69,8.0,1.596,0.0,0.887
1729951770.47,20.8,1.024,0.0,1.45,40.0,0.747,0.0,1.16,20.8,0.88,0.0,1.14,6.41,1.774,0.0,1.17
1729951770.57,19.2,0.85,0.0,3.31,40.0,0.686,0.0,1.33,19.2,0.901,0.0,2.74,7.99,1.621,0.0,1.02
1729951770.67,20.8,0.719,0.0,2.58,38.3,1.009,0.0,1.53,20.8,0.81,0.0,1.71,9.6,1.837,0.0,1.07
1729951770.77,19.2,0.828,0.0,3.01,41.6,0.89,0.0,0.784,19.2,0.752,0.0,2.63,8.0,1.745,0.0,1.1
1729951770.87,20.8,0.945,0.0,2.82,40.0,0.86,0.0,2.06,20.8,0.907,0.0,3.82,8.0,1.81,0.0,1.43
1729951770.97,19.2,0.899,0.0,2.23,40.0,0.736,0.0,1.43,19.2,0.985,0.0,2.59,6.4,1.796,0.0,1.76
1729951771.07,20.8,0.981,0.0,2.81,38.5,1.005,0.0,1.7,20.8,1.055,0.0,4.16,8.01,1.905,0.0,0.79
1729951771.17,20.8,0.918,0.0,1.83,40.0,0.957,0.0,3.3,19.1,1.054,0.0,3.13,9.59,1.725,0.0,1.66
1729951771.27,19.2,0.872,0.0,3.52,40.0,0.92,0.0,1.53,20.9,0.896,0.0,3.84,6.4,2.079,0.0,1.44
1729951771.37,20.8,0.941,0.0,2.95,40.1,0.992,0.0,3.92,19.2,0.953,0.0,4.83,8.0,1.658,0.0,1.71
1729951771.47,19.2,0.949,0.0,3.19,40.0,0.879,0.0,1.89,20.8,1.059,0.0,4.43,8.01,1.391,0.0,1.98
1729951771.57,20.8,0.967,0.0,1.87,40.0,0.944,0.0,3.33,19.1,0.956,0.0,4.99,7.99,1.346,0.0,0.942
1729951771.67,19.2,0.815,0.0,1.46,40.0,0.707,0.0,3.32,20.9,0.825,0.0,3.28,9.6,1.185,0.0,1.49
1729951771.77,19.2,0.77,0.0,3.49,40.0,0.905,0.0,2.59,19.2,0.733,0.0,4.48,6.41,1.26,0.0,1.04
1729951771.87,20.8,0.928,0.0,1.25,38.4,0.603,0.0,4.01,20.8,0.886,0.0,2.83,9.59,1.301,0.0,0.974
1729951771.97,19.2,1.043,0.0,2.17,41.6,0.636,0.0,2.22,19.2,0.985,0.0,3.5,8.0,1.6,0.0,0.907
1729951772.07,20.8,1.067,0.0,1.31,40.0,0.799,0.0,2.35,20.8,1.148,0.0,5.37,6.41,1.615,0.0,1.618
1729951772.17,19.2,0.926,0.0,1.72,41.6,0.513,0.0,2.89,19.2,1.041,0.0,3.47,7.99,1.713,0.0,2.33
1729951772.27,20.8,0.912,0.0,2.94,40.1,0.487,0.0,2.28,20.8,0.836,0.0,5.6,8.0,1.51,0.0,1.29
1729951772.37,19.2,1.057,0.0,1.48,39.9,0.518,0.0,2.48,19.2,1.098,0.0,5.095,8.0,1.5,0.0,1.46
1729951772.47,20.8,1.189,0.0,3.24,40.0,0.643,0.0,2.33,20.8,1.174,0.0,4.59,8.0,1.405,0.0,2.19
1729951772.57,19.2,1.148,0.0,1.12,38.4,0.661,0.0,3.08,19.2,1.283,0.0,5.27,8.0,1.635,0.0,1.89
1729951772.67,20.8,1.03,0.0,1.04,41.6,0.546,0.0,0.844,20.8,1.13,0.0,3.42,8.0,1.602,0.0,2.41
1729951772.77,19.2,0.959,0.0,0.947,39.9,0.476,0.0,2.49,19.2,0.986,0.0,5.25,8.0,1.731,0.0,2.06
1729951772.87,20.8,1.178,0.0,1.02,40.0,0.689,0.0,2.08,20.8,1.236,0.0,5.655,8.0,1.661,0.0,1.4
1729951772.97,19.2,1.356,0.0,0.932,40.0,0.751,0.0,1.59,19.2,1.319,0.0,6.06,8.0,1.879,0.0,0.922
1729951773.07,20.8,1.304,0.0,0.79,40.1,0.752,0.0,3.39,20.8,1.264,0.0,5.58,8.0,1.661,0.0,0.804
1729951773.17,19.2,1.125,0.0,2.83,39.9,0.648,0.0,1.52,19.2,1.048,0.0,5.53,8.0,1.547,0.0,3.36
1729951773.27,20.8,1.015,0.0,4.87,40.0,0.603,0.0,1.75,20.8,0.883,0.0,7.08,8.0,1.384,0.0,3.93
1729951773.37,19.2,1.222,0.0,4.44,40.0,0.929,0.0,4.01,19.2,1.132,0.0,6.84,8.0,1.287,0.0,3.72
1729951773.47,20.8,1.467,0.0,5.49,40.0,0.876,0.0,1.03,20.8,1.221,0.0,6.6,8.01,1.255,0.0,3.18
1729951773.57,19.2,1.404,0.0,5.72,40.0,0.785,0.0,1.85,19.2,1.28,0.0,6.36,8.0,1.28,0.0,5.27
1729951773.67,20.8,1.224,0.0,6.25,40.0,0.734,0.0,1.81,20.8,1.016,0.0,6.74,9.59,1.213,0.0,2.66
1729951773.77,19.2,1.097,0.0,6.47,40.0,0.695,0.0,4.24,19.2,0.803,0.0,6.23,8.0,1.268,0.0,5.04
1729951773.87,20.8,1.334,0.0,5.34,38.4,0.978,0.0,4.17,19.2,0.949,0.0,5.72,8.0,1.549,0.0,4.82
1729951773.97,19.2,1.345,0.0,7.88,41.6,0.809,0.0,3.94,20.8,0.876,0.0,5.86,8.0,1.519,0.0,3.72
1729951774.07,19.2,1.08,0.0,6.01,38.3,0.88,0.0,3.64,20.8,0.972,0.0,7.35,6.4,1.534,0.0,7.72
1729951774.17,20.8,0.963,0.0,8.25,40.0,0.919,0.0,5.76,19.2,0.879,0.0,7.36,9.59,1.488,0.0,5.85
1729951774.27,19.2,0.898,0.0,9.19,41.6,0.768,0.0,8.43,20.8,0.785,0.0,9.02,6.4,1.555,0.0,8.95
1729951774.37,20.8,1.168,0.0,8.85,36.8,1.058,0.0,8.57,19.2,1.034,0.0,9.34,8.0,1.445,0.0,8.88
1729951774.47,19.2,1.091,0.0,11.3,41.7,0.944,0.0,9.0,20.8,0.946,0.0,9.12,8.0,1.771,0.0,8.63
1729951774.57,20.8,1.211,0.0,11.1,40.0,0.762,0.0,10.2,19.2,0.995,0.0,10.9,8.01,1.67,0.0,11.1
1729951774.67,19.2,0.864,0.0,12.3,40.0,0.657,0.0,10.0,20.8,0.949,0.0,9.36,8.0,1.84,0.0,10.5
1729951774.77,20.8,0.862,0.0,12.2,40.0,0.724,0.0,11.0,19.2,0.958,0.0,11.7,8.0,1.787,0.0,11.9
1729951774.87,19.2,0.981,0.0,8.21,38.4,0.707,0.0,11.6,20.8,1.15,0.0,12.0,8.0,1.968,0.0,11.4
1729951774.97,20.8,0.84,0.0,4.63,41.6,0.737,0.0,2.37,19.2,0.966,0.0,6.76,9.6,1.943,0.0,7.96
1729951775.07,20.8,0.899,0.0,4.09,40.1,0.601,0.0,1.51,20.8,0.996,0.0,2.6,6.41,1.936,0.0,2.01
1729951775.17,19.2,0.714,0.0,5.21,40.0,0.631,0.0,2.17,19.2,0.9,0.0,2.97,7.99,1.877,0.0,2.07
1729951775.27,20.8,0.839,0.0,5.2,38.4,0.621,0.0,2.66,20.8,0.863,0.0,2.08,8.01,1.783,0.0,0.976
1729951775.37,19.2,0.767,0.0,4.4,41.5,0.923,0.0,1.93,19.2,0.932,0.0,1.24,9.59,2.067,0.0,1.05
1729951775.47,20.8,0.738,0.0,4.51,40.1,0.772,0.0,3.84,20.8,0.894,0.0,2.48,8.0,2.064,0.0,0.891
1729951775.57,19.2,0.767,0.0,3.83,38.4,0.933,0.0,4.34,19.2,0.933,0.0,1.63,6.41,1.873,0.0,2.53
1729951775.67,20.8,0.703,0.0,5.25,41.6,0.688,0.0,3.24,20.8,0.845,0.0,2.63,9.59,1.709,0.0,2.76
1729951775.77,19.2,0.839,0.0,6.48,38.4,0.669,0.0,3.0,19.2,0.998,0.0,1.85,6.41,1.59,0.0,4.63
1729951775.87,20.8,0.725,0.0,5.16,41.6,0.775,0.0,5.25,20.8,0.896,0.0,5.84,8.0,1.699,0.0,6.16
1729951775.97,20.8,0.889,0.0,4.49,38.4,0.937,0.0,2.88,19.2,0.919,0.0,4.56,8.0,1.621,0.0,4.3
1729951776.07,19.2,0.879,0.0,4.92,40.0,0.663,0.0,2.13,20.8,0.994,0.0,2.86,9.59,1.637,0.0,2.75
1729951776.17,20.8,0.886,0.0,5.71,40.1,0.749,0.0,2.39,19.2,1.012,0.0,4.63,6.4,1.513,0.0,4.25
1729951776.27,19.2,0.746,0.0,4.58,41.6,0.787,0.0,3.68,20.8,0.878,0.0,7.12,8.0,1.489,0.0,5.34
1729951776.37,20.8,0.614,0.0,6.01,39.9,0.584,0.0,2.18,19.2,0.794,0.0,4.56,8.0,1.575,0.0,2.55
1729951776.47,19.2,0.795,0.0,4.65,40.0,0.565,0.0,3.49,20.8,0.888,0.0,5.69,8.0,1.631,0.0,4.59
1729951776.57,20.8,0.776,0.0,5.395,40.0,0.602,0.0,2.54,19.2,0.98,0.0,5.12,8.0,1.529,0.0,3.43
1729951776.67,19.2,0.875,0.0,6.14,40.0,0.648,0.0,4.53,20.8,0.979,0.0,6.29,8.0,1.531,0.0,6.12
1729951776.77,20.8,0.884,0.0,3.97,40.0,0.655,0.0,3.78,19.2,1.14,0.0,5.35,8.01,1.439,0.0,6.06
1729951776.87,19.2,0.856,0.0,7.87,40.0,0.748,0.0,3.22,20.8,1.017,0.0,3.7,7.99,1.588,0.0,4.07
1729951776.97,19.2,1.072,0.0,4.16,40.0,0.834,0.0,4.56,19.2,1.249,0.0,7.6,8.0,1.543,0.0,6.64
1729951777.07,20.8,1.091,0.0,4.345,40.1,0.835,0.0,3.22,20.8,1.351,0.0,4.11,8.0,1.516,0.0,3.45
1729951777.17,20.8,1.12,0.0,4.53,40.0,0.654,0.0,4.04,19.2,1.276,0.0,4.53,8.0,1.552,0.0,4.36
1729951777.27,19.2,0.977,0.0,3.4,40.0,0.598,0.0,2.35,20.8,1.143,0.0,5.27,8.0,1.668,0.0,4.9
1729951777.37,20.8,0.931,0.0,8.21,39.9,0.557,0.0,2.36,19.2,1.024,0.0,3.29,9.6,1.603,0.0,3.87
1729951777.47,19.2,1.085,0.0,3.51,40.1,0.596,0.0,1.39,20.8,1.246,0.0,8.03,6.4,1.485,0.0,8.09
1729951777.57,20.8,1.052,0.0,3.555,40.0,0.719,0.0,1.1,19.2,1.198,0.0,3.25,8.0,1.331,0.0,4.6
1729951777.67,19.2,1.04,0.0,3.6,39.9,0.589,0.0,1.83,20.8,1.114,0.0,4.49,8.0,1.379,0.0,5.15
1729951777.77,20.8,1.04,0.0,5.95,40.1,0.819,0.0,1.35,19.2,1.129,0.0,2.89,8.0,1.668,0.0,4.77
1729951777.87,19.2,0.953,0.0,3.85,39.9,0.724,0.0,4.43,20.8,0.975,0.0,5.12,8.01,1.817,0.0,6.4
1729951777.97,20.8,1.194,0.0,2.15,40.0,0.739,0.0,1.24,19.2,1.111,0.0,3.26,9.59,1.991,0.0,5.25
1729951778.07,19.2,1.22,0.0,2.925,40.1,0.826,0.0,1.0,19.2,0.892,0.0,2.46,6.4,2.166,0.0,3.07
1729951778.17,20.8,1.122,0.0,3.7,40.0,0.679,0.0,0.937,20.8,0.974,0.0,4.07,8.0,1.889,0.0,5.03
1729951778.27,19.2,1.088,0.0,3.82,40.0,0.722,0.0,3.33,20.8,1.029,0.0,4.03,8.0,1.632,0.0,5.51
1729951778.37,20.8,1.046,0.0,4.12,40.0,0.704,0.0,1.01,19.2,1.01,0.0,1.92,8.0,1.641,0.0,4.59
1729951778.47,19.2,1.211,0.0,3.67,40.0,0.74,0.0,0.763,20.8,0.832,0.0,3.1,8.0,1.592,0.0,4.72
1729951778.57,19.2,1.251,0.0,3.22,40.0,0.832,0.0,1.47,19.2,0.994,0.0,3.01,9.57,1.722,0.0,3.98
1729951778.67,20.8,1.322,0.0,4.51,40.0,0.809,0.0,1.57,20.8,1.187,0.0,2.04,6.42,1.772,0.0,5.73
1729951778.77,19.2,1.118,0.0,3.37,40.0,0.861,0.0,1.85,19.2,1.124,0.0,1.75,8.0,1.957,0.0,4.21
1729951778.87,20.8,1.002,0.0,4.57,38.4,0.704,0.0,4.01,20.8,1.059,0.0,2.36,8.0,2.21,0.0,5.3
1729951778.97,19.2,1.124,0.0,3.99,41.6,0.923,0.0,1.64,19.2,0.864,0.0,0.928,8.0,2.526,0.0,5.43
1729951779.07,19.2,0.962,0.0,2.93,40.0,0.863,0.0,2.93,20.8,1.058,0.0,1.16,8.0,2.082,0.0,4.2
1729951779.17,20.8,0.94,0.0,3.19,40.1,0.712,0.0,1.75,19.2,1.111,0.0,1.08,8.0,1.722,0.0,5.92
1729951779.27,20.8,0.88,0.0,1.68,39.9,0.86,0.0,2.14,20.8,1.008,0.0,1.14,8.0,1.421,0.0,3.48
1729951779.37,20.8,0.989,0.0,3.89,38.4,0.828,0.0,3.16,19.2,1.296,0.0,1.0,8.01,1.369,0.0,5.04
1729951779.47,19.2,0.875,0.0,5.17,41.6,0.985,0.0,1.26,20.8,0.954,0.0,0.988,8.0,1.418,0.0,6.86
1729951779.57,20.8,0.908,0.0,3.96,40.0,0.861,0.0,2.68,19.2,1.076,0.0,1.06,8.0,1.236,0.0,4.65
1729951779.67,19.2,0.999,0.0,1.84,40.0,0.855,0.0,2.85,20.8,1.142,0.0,1.01,8.0,1.306,0.0,4.42
1729951779.77,20.8,0.928,0.0,4.96,40.0,0.9,0.0,5.69,19.2,1.046,0.0,3.61,8.01,1.59,0.0,5.78
1729951779.87,19.2,0.774,0.0,6.44,40.0,0.716,0.0,6.76,20.8,0.907,0.0,1.21,7.98,1.416,0.0,7.39
1729951779.97,20.8,0.712,0.0,3.38,40.0,0.793,0.0,3.83,19.2,0.729,0.0,2.85,8.0,1.324,0.0,4.16
1729951780.07,19.2,0.867,0.0,3.94,40.0,0.797,0.0,5.03,20.8,0.923,0.0,2.93,8.0,1.262,0.0,5.67
1729951780.17,20.8,1.056,0.0,4.87,40.0,0.691,0.0,5.96,19.2,1.096,0.0,4.73,8.01,1.371,0.0,6.41
1729951780.27,19.2,0.875,0.0,10.5,40.0,0.931,0.0,12.9,20.8,0.95,0.0,10.1,8.0,1.507,0.0,14.0
1729951780.37,20.8,0.931,0.0,8.52,40.0,0.781,0.0,8.08,19.2,0.813,0.0,7.53,7.99,1.561,0.0,9.52
1729951780.47,19.2,0.857,0.0,8.15,38.4,0.426,0.0,8.22,20.8,0.837,0.0,8.55,8.0,1.562,0.0,9.79
1729951780.57,20.8,0.808,0.0,8.37,41.6,0.47,0.0,8.99,19.2,0.842,0.0,8.7,8.01,1.691,0.0,9.39
1729951780.67,19.2,0.985,0.0,9.29,40.0,0.519,0.0,9.19,20.8,0.962,0.0,8.93,7.99,1.503,0.0,9.62
1729951780.77,20.8,0.947,0.0,12.3,41.6,0.403,0.0,12.7,19.2,1.039,0.0,6.52,8.01,1.721,0.0,12.7
1729951780.87,19.2,1.008,0.0,11.3,40.0,0.554,0.0,7.215,20.8,1.042,0.0,0.82,7.99,1.886,0.0,11.8
1729951780.97,19.2,0.871,0.0,2.23,40.0,0.36,0.0,1.73,19.2,0.864,0.0,2.58,8.0,1.842,0.0,10.2
1729951781.07,20.8,0.956,0.0,0.953,40.0,0.426,0.0,2.39,20.8,0.959,0.0,1.53,8.0,1.795,0.0,7.9
1729951781.17,19.2,1.148,0.0,0.821,38.4,0.548,0.0,2.27,19.2,1.134,0.0,1.62,8.0,1.982,0.0,10.8
1729951781.27,20.8,1.029,0.0,7.7,41.6,0.573,0.0,2.62,20.9,1.099,0.0,5.44,8.0,1.896,0.0,9.58
1729951781.37,20.8,0.84,0.0,3.63,40.0,0.521,0.0,2.17,19.2,0.922,0.0,1.42,8.0,1.825,0.0,4.4
1729951781.47,19.2,0.737,0.0,2.3,40.0,0.341,0.0,1.4,20.8,0.756,0.0,1.96,8.0,1.783,0.0,2.86
1729951781.57,20.8,1.049,0.0,4.28,40.0,0.509,0.0,2.02,19.2,1.009,0.0,1.36,7.99,1.878,0.0,4.03
1729951781.67,19.2,1.046,0.0,2.24,38.4,0.407,0.0,1.45,20.8,0.988,0.0,1.04,8.0,1.704,0.0,4.39
1729951781.77,20.8,0.923,0.0,5.5,41.6,0.499,0.0,3.6,19.2,0.909,0.0,3.51,8.01,1.503,0.0,6.04
1729951781.87,19.2,0.808,0.0,3.65,39.9,0.436,0.0,1.06,20.8,0.819,0.0,1.22,7.99,1.548,0.0,5.15
1729951781.97,19.2,0.956,0.0,3.08,38.4,0.574,0.0,1.98,19.2,0.87,0.0,1.54,8.01,1.395,0.0,3.7
1729951782.07,20.8,1.025,0.0,4.02,41.6,0.45,0.0,1.06,20.8,0.964,0.0,1.3,7.99,1.406,0.0,5.17
1729951782.17,20.8,1.002,0.0,3.39,40.0,0.495,0.0,2.8,19.2,0.93,0.0,3.05,8.0,1.471,0.0,5.62
1729951782.27,19.2,0.938,0.0,4.19,40.1,0.522,0.0,1.44,19.2,0.737,0.0,1.28,8.0,1.537,0.0,4.79
