Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay
1729951260.66,40.0,0.407,0.0,2.53,20.8,1.022,0.0,4.67,19.2,1.184,0.0,5.23,9.6,1.164,0.0,4.89
1729951260.76,40.0,0.535,0.0,3.83,19.2,1.104,0.0,3.95,20.8,1.071,0.0,5.85,6.4,1.372,0.0,4.96
1729951260.86,40.0,0.567,0.0,3.73,20.8,1.007,0.0,3.95,19.2,1.028,0.0,4.3,9.61,1.227,0.0,4.55
1729951260.96,40.0,0.526,0.0,3.63,19.2,1.1,0.0,3.49,20.8,0.919,0.0,4.7,6.39,1.368,0.0,4.43
1729951261.06,40.0,0.451,0.0,3.34,20.8,1.093,0.0,3.83,19.2,1.065,0.0,5.1,9.6,1.363,0.0,4.7
1729951261.16,40.0,0.543,0.0,3.9,19.2,1.126,0.0,3.32,20.8,1.133,0.0,4.42,6.4,1.737,0.0,5.82
1729951261.26,40.0,0.616,0.0,6.13,20.8,1.205,0.0,4.28,19.2,1.128,0.0,5.51,7.99,2.111,0.0,6.85
1729951261.36,40.0,0.527,0.0,4.77,19.2,0.887,0.0,5.72,20.8,1.016,0.0,6.13,9.6,1.709,0.0,5.67
1729951261.46,40.0,0.527,0.0,3.41,20.8,1.027,0.0,3.75,19.2,0.831,0.0,4.68,8.01,1.457,0.0,3.79
1729951261.56,40.0,0.489,0.0,4.42,19.2,0.982,0.0,3.59,20.8,0.954,0.0,3.86,7.99,1.316,0.0,4.7
1729951261.66,40.0,0.573,0.0,4.73,19.2,0.824,0.0,4.38,19.2,0.913,0.0,4.5,8.0,1.394,0.0,5.5
1729951261.76,40.0,0.623,0.0,5.595,20.8,0.932,0.0,4.94,20.8,0.907,0.0,5.47,8.0,1.532,0.0,7.32
1729951261.86,40.0,0.57,0.0,6.46,19.2,0.923,0.0,7.14,19.2,0.891,0.0,7.78,8.01,1.502,0.0,8.76
1729951261.96,40.0,0.605,0.0,6.12,20.8,1.084,0.0,5.62,20.8,0.849,0.0,9.32,7.99,1.543,0.0,6.09
1729951262.06,40.0,0.59,0.0,6.23,19.2,1.083,0.0,6.11,19.2,1.074,0.0,6.81,8.0,1.699,0.0,8.44
1729951262.16,40.0,0.808,0.0,5.67,19.2,1.158,0.0,6.79,20.8,1.017,0.0,8.15,6.4,2.119,0.0,9.27
1729951262.26,40.0,0.729,0.0,7.28,20.8,1.028,0.0,8.26,19.2,1.131,0.0,8.61,9.61,2.123,0.0,12.4
1729951262.36,40.0,0.754,0.0,8.7,19.2,1.033,0.0,11.0,20.8,1.07,0.0,12.8,6.4,2.047,0.0,10.1
1729951262.46,40.0,0.743,0.0,8.17,20.8,1.355,0.0,8.72,19.2,1.021,0.0,10.3,9.59,2.123,0.0,10.1
1729951262.56,40.0,0.73,0.0,7.78,19.2,1.166,0.0,8.86,19.2,0.913,0.0,10.2,8.0,2.091,0.0,9.49
1729951262.66,40.1,0.852,0.0,8.76,20.8,1.161,0.0,9.83,20.8,0.81,0.0,10.2,8.0,2.339,0.0,9.71
1729951262.76,39.9,0.68,0.0,10.3,19.2,1.17,0.0,10.6,20.8,0.992,0.0,10.4,6.41,2.409,0.0,15.8
1729951262.86,40.0,0.653,0.0,14.7,20.8,0.971,0.0,16.5,19.2,0.884,0.0,14.5,9.59,2.248,0.0,11.4
1729951262.96,40.0,0.703,0.0,7.18,20.8,1.131,0.0,11.4,20.9,0.955,0.0,10.6,6.4,2.006,0.0,9.73
1729951263.06,40.0,0.649,0.0,3.09,19.2,1.068,0.0,7.37,19.2,0.825,0.0,9.71,9.6,1.68,0.0,10.4
1729951263.16,40.0,0.691,0.0,1.78,19.2,0.924,0.0,3.66,20.8,0.837,0.0,9.5,6.4,1.525,0.0,3.19
1729951263.26,40.0,0.663,0.0,3.21,20.8,0.823,0.0,3.88,19.2,0.859,0.0,10.7,8.0,1.444,0.0,10.1
1729951263.36,40.0,0.778,0.0,5.8,20.8,0.778,0.0,6.92,20.8,0.821,0.0,9.75,6.4,1.359,0.0,3.16
1729951263.46,40.1,0.721,0.0,2.92,19.2,0.749,0.0,3.71,19.2,0.803,0.0,8.14,9.6,1.477,0.0,4.83
1729951263.56,40.0,0.728,0.0,3.99,20.8,0.784,0.0,4.88,20.8,0.626,0.0,5.62,6.4,1.382,0.0,3.63
1729951263.66,40.0,0.731,0.0,2.08,19.2,0.852,0.0,4.39,19.2,0.804,0.0,4.09,9.6,1.719,0.0,3.95
1729951263.76,40.0,0.848,0.0,3.03,20.8,0.68,0.0,3.83,20.8,0.76,0.0,4.71,8.0,1.905,0.0,6.98
1729951263.86,40.0,0.799,0.0,5.73,19.2,0.691,0.0,6.44,19.2,0.76,0.0,6.92,8.0,1.636,0.0,2.9
1729951263.96,40.0,0.949,0.0,2.82,20.8,0.745,0.0,3.08,20.8,0.674,0.0,3.92,6.4,1.344,0.0,4.11
1729951264.06,38.4,0.863,0.0,2.71,19.2,0.845,0.0,3.91,19.2,0.676,0.0,6.34,8.0,1.108,0.0,3.86
1729951264.16,40.0,0.933,0.0,3.1,20.8,0.962,0.0,4.52,20.8,0.782,0.0,4.52,8.0,1.068,0.0,3.1
1729951264.26,40.0,0.766,0.0,2.86,19.2,0.891,0.0,3.32,20.8,0.956,0.0,4.34,8.0,1.021,0.0,6.73
1729951264.36,40.0,0.557,0.0,6.31,20.8,0.739,0.0,7.14,19.2,0.799,0.0,6.49,8.0,1.127,0.0,2.62
1729951264.46,40.0,0.487,0.0,3.0,19.2,0.921,0.0,2.57,19.2,0.982,0.0,3.24,8.0,1.124,0.0,3.74
1729951264.56,41.6,0.476,0.0,2.92,20.8,0.912,0.0,5.99,20.8,0.755,0.0,7.36,8.0,1.209,0.0,2.44
1729951264.66,40.0,0.657,0.0,2.47,19.2,1.059,0.0,2.26,20.8,0.87,0.0,2.57,9.6,1.689,0.0,2.95
1729951264.76,40.0,0.483,0.0,2.66,20.8,1.013,0.0,3.09,19.2,1.097,0.0,3.17,6.4,1.384,0.0,6.43
1729951264.86,40.0,0.716,0.0,6.05,19.3,0.858,0.0,6.32,20.8,0.884,0.0,6.61,8.0,1.432,0.0,1.7
1729951264.96,40.0,0.498,0.0,2.15,20.8,0.81,0.0,2.03,19.2,0.905,0.0,3.13,6.4,1.175,0.0,6.11
1729951265.06,40.0,0.561,0.0,1.98,19.2,0.887,0.0,4.77,19.2,0.73,0.0,6.18,9.6,1.065,0.0,4.605
1729951265.16,40.0,0.653,0.0,2.18,20.8,1.126,0.0,1.16,20.8,1.011,0.0,3.03,6.4,1.134,0.0,3.1
1729951265.26,39.9,0.638,0.0,1.76,19.2,1.015,0.0,3.16,19.2,1.159,0.0,3.51,9.6,1.263,0.0,4.07
1729951265.36,40.0,0.656,0.0,4.25,20.8,0.865,0.0,2.97,20.8,1.089,0.0,4.97,8.0,1.573,0.0,2.55
1729951265.46,40.0,0.535,0.0,1.67,19.2,0.972,0.0,2.89,19.2,1.12,0.0,3.0,8.0,1.706,0.0,5.65
1729951265.56,40.0,0.711,0.0,2.13,20.8,1.193,0.0,5.81,20.8,1.383,0.0,6.02,6.4,1.371,0.0,4.13
1729951265.66,40.0,0.66,0.0,1.41,19.2,1.131,0.0,1.33,19.2,1.298,0.0,3.11,9.6,1.267,0.0,2.61
1729951265.76,40.0,0.803,0.0,1.38,20.8,0.95,0.0,1.95,20.8,1.14,0.0,2.96,6.4,1.231,0.0,3.05
1729951265.86,40.0,0.616,0.0,2.56,19.2,0.905,0.0,2.33,19.2,1.021,0.0,4.29,9.6,1.28,0.0,5.91
1729951265.96,40.0,0.567,0.0,0.892,20.8,0.683,0.0,4.83,20.8,0.783,0.0,6.43,8.0,1.255,0.0,3.55
1729951266.06,40.0,0.607,0.0,1.46,19.2,0.931,0.0,2.49,19.2,0.712,0.0,3.71,8.0,1.164,0.0,3.707
1729951266.16,40.1,0.634,0.0,2.47,20.8,0.858,0.0,2.69,20.8,0.937,0.0,3.71,6.4,1.175,0.0,3.863
1729951266.26,38.3,0.799,0.0,1.5,19.2,1.022,0.0,3.46,19.2,1.099,0.0,3.71,8.0,1.348,0.0,4.02
1729951266.36,41.6,0.65,0.0,3.54,20.8,1.012,0.0,4.18,20.8,1.034,0.0,5.8,8.0,1.666,0.0,4.17
1729951266.46,40.0,0.621,0.0,5.46,19.2,0.922,0.0,6.64,19.2,1.041,0.0,7.25,9.6,1.429,0.0,5.99
1729951266.56,39.9,0.708,0.0,1.78,20.8,1.125,0.0,3.12,20.8,0.817,0.0,3.02,6.4,1.493,0.0,2.28
1729951266.66,38.4,0.728,0.0,2.93,19.2,1.068,0.0,3.2,19.2,0.902,0.0,3.41,8.01,1.362,0.0,3.6
1729951266.76,40.0,0.882,0.0,2.02,20.8,1.095,0.0,3.61,19.2,0.862,0.0,3.8,8.0,1.325,0.0,3.66
1729951266.86,40.0,0.634,0.0,5.58,19.2,0.928,0.0,6.04,20.8,0.929,0.0,5.27,8.0,1.446,0.0,5.58
1729951266.96,40.0,0.686,0.0,6.54,20.8,0.819,0.0,6.82,20.8,0.756,0.0,6.74,8.0,1.428,0.0,6.69
1729951267.06,40.0,0.741,0.0,2.0,19.2,1.008,0.0,3.63,19.2,0.771,0.0,7.12,8.0,1.625,0.0,3.29
1729951267.16,39.9,0.592,0.0,5.03,20.8,0.95,0.0,5.98,20.8,0.626,0.0,4.15,8.0,1.786,0.0,5.35
1729951267.26,40.0,0.864,0.0,2.06,19.2,1.028,0.0,3.57,19.2,0.955,0.0,6.74,8.0,1.648,0.0,3.27
1729951267.36,40.0,0.676,0.0,5.91,20.8,0.85,0.0,6.25,20.8,0.887,0.0,3.34,8.0,1.434,0.0,5.87
1729951267.46,39.9,0.543,0.0,5.52,19.2,0.618,0.0,6.55,19.2,0.764,0.0,7.1,8.0,1.242,0.0,6.53
1729951267.56,40.0,0.766,0.0,3.48,19.2,0.476,0.0,3.42,20.8,0.549,0.0,7.33,8.0,1.141,0.0,3.1
1729951267.66,40.0,0.598,0.0,3.19,20.8,0.598,0.0,3.71,19.2,0.511,0.0,4.07,8.0,1.113,0.0,3.87
1729951267.76,38.4,0.93,0.0,3.84,20.8,0.737,0.0,4.69,20.8,0.767,0.0,4.26,8.01,1.332,0.0,3.36
1729951267.86,41.6,0.709,0.0,6.08,20.8,0.834,0.0,6.02,19.2,0.973,0.0,5.6,8.0,1.54,0.0,6.03
1729951267.96,40.0,0.604,0.0,9.08,19.2,0.823,0.0,10.3,20.8,0.872,0.0,7.62,8.0,1.64,0.0,9.87
1729951268.06,40.0,0.789,0.0,7.34,19.2,0.79,0.0,7.59,19.2,0.849,0.0,11.8,8.0,1.46,0.0,7.48
1729951268.16,40.0,0.841,0.0,6.87,20.8,0.822,0.0,7.96,20.8,0.824,0.0,8.34,8.0,1.592,0.0,7.39
1729951268.26,40.0,0.843,0.0,7.32,20.8,0.942,0.0,7.73,19.2,1.041,0.0,9.54,8.0,1.654,0.0,6.91
1729951268.36,40.0,0.76,0.0,8.89,19.2,0.86,0.0,9.74,20.8,1.061,0.0,9.97,8.0,1.658,0.0,8.56
1729951268.46,40.0,0.576,0.0,8.32,19.2,0.84,0.0,8.43,19.2,0.939,0.0,10.6,8.0,1.605,0.0,7.98
1729951268.56,38.4,0.524,0.0,8.21,20.8,0.869,0.0,7.79,20.8,0.872,0.0,9.99,8.01,1.632,0.0,7.59
1729951268.66,41.6,0.471,0.0,8.07,20.8,0.959,0.0,7.79,19.2,0.954,0.0,9.42,7.99,1.539,0.0,7.65
1729951268.76,40.0,0.478,0.0,7.12,19.2,0.882,0.0,8.67,20.8,0.966,0.0,8.56,8.01,1.622,0.0,8.85
1729951268.86,41.6,0.525,0.0,0.918,19.2,0.989,0.0,10.2,20.8,1.022,0.0,9.84,7.99,1.763,0.0,10.0
1729951268.96,40.0,0.466,0.0,2.1,20.8,0.862,0.0,11.4,19.2,1.067,0.0,10.5,8.0,1.955,0.0,11.5
1729951269.06,38.4,0.786,0.0,1.61,19.2,0.791,0.0,10.9,20.8,0.937,0.0,11.8,9.6,1.556,0.0,1.53
1729951269.16,41.6,0.526,0.0,1.91,20.8,0.993,0.0,2.75,19.2,1.039,0.0,11.2,6.39,1.469,0.0,1.8
1729951269.26,38.4,0.467,0.0,2.04,20.8,0.99,0.0,2.09,20.8,0.982,0.0,10.3,9.61,1.178,0.0,1.15
1729951269.36,40.0,0.458,0.0,1.82,19.2,0.96,0.0,2.05,19.2,1.091,0.0,10.3,6.4,1.316,0.0,2.13
1729951269.46,40.0,0.38,0.0,1.72,19.2,0.794,0.0,1.78,19.2,0.917,0.0,7.3,8.0,1.259,0.0,1.05
1729951269.56,40.0,0.722,0.0,1.77,20.8,0.606,0.0,1.94,20.8,0.757,0.0,3.79,8.0,1.283,0.0,2.27
1729951269.66,40.0,0.574,0.0,1.86,19.2,0.784,0.0,1.78,20.8,0.814,0.0,3.83,8.0,1.333,0.0,1.63
1729951269.76,41.5,0.482,0.0,2.97,20.8,0.796,0.0,1.58,19.2,0.943,0.0,2.77,8.0,1.522,0.0,1.75
1729951269.86,38.4,0.559,0.0,3.28,19.2,0.75,0.0,3.15,19.2,0.989,0.0,4.07,8.01,1.273,0.0,2.53
1729951269.96,41.6,0.428,0.0,2.94,20.7,0.772,0.0,1.8,20.8,0.994,0.0,4.14,8.01,1.018,0.0,1.04
1729951270.06,38.4,0.631,0.0,2.48,19.3,0.608,0.0,1.8,19.2,0.778,0.0,4.21,7.99,0.957,0.0,2.13
1729951270.16,40.0,0.593,0.0,3.14,20.8,0.969,0.0,1.79,20.8,0.793,0.0,4.28,8.01,0.841,0.0,1.49
1729951270.26,40.0,0.565,0.0,2.57,19.2,1.041,0.0,1.85,19.2,1.071,0.0,3.18,7.99,0.899,0.0,2.38
1729951270.36,40.0,0.68,0.0,3.2,20.8,0.983,0.0,2.22,20.8,1.224,0.0,3.61,7.99,0.939,0.0,2.29
1729951270.46,40.0,0.518,0.0,3.01,20.8,0.972,0.0,1.55,20.8,1.217,0.0,2.59,7.99,1.106,0.0,2.41
1729951270.56,41.6,0.721,0.0,3.32,19.2,0.853,0.0,2.83,19.2,1.059,0.0,3.32,8.0,1.359,0.0,3.42
1729951270.66,40.0,0.616,0.0,3.12,19.2,1.232,0.0,2.67,19.2,1.0,0.0,3.87,9.6,1.169,0.0,1.65
1729951270.76,40.0,0.566,0.0,2.31,20.8,1.275,0.0,2.64,20.8,1.244,0.0,3.34,8.01,1.053,0.0,2.78
1729951270.86,40.0,0.723,0.0,2.82,20.8,1.349,0.0,2.21,19.2,1.272,0.0,3.37,8.0,1.164,0.0,1.65
1729951270.96,40.0,0.609,0.0,2.68,19.2,1.116,0.0,4.53,20.8,1.166,0.0,2.4,6.4,1.16,0.0,1.74
1729951271.06,38.4,0.834,0.0,2.78,19.2,0.824,0.0,1.54,19.2,0.86,0.0,7.23,8.0,1.042,0.0,2.13
1729951271.16,41.5,0.663,0.0,2.51,20.8,1.262,0.0,1.94,20.8,0.847,0.0,2.5,8.01,1.226,0.0,1.11
1729951271.26,40.0,0.639,0.0,2.36,20.8,1.211,0.0,2.67,19.2,0.773,0.0,3.32,9.6,1.321,0.0,2.53
1729951271.36,40.0,0.72,0.0,2.3,19.2,1.26,0.0,2.96,20.8,0.974,0.0,4.6,7.99,1.713,0.0,1.58
1729951271.46,40.0,0.729,0.0,2.17,19.2,1.04,0.0,4.2,19.2,0.995,0.0,4.02,8.0,1.914,0.0,1.33
1729951271.56,38.4,0.808,0.0,1.97,20.8,0.794,0.0,1.85,20.8,0.804,0.0,5.91,6.4,1.653,0.0,1.21
1729951271.66,41.6,0.743,0.0,2.43,19.2,1.072,0.0,2.77,19.2,0.764,0.0,2.9,9.6,1.319,0.0,0.849
1729951271.76,40.0,0.698,0.0,2.32,19.2,0.749,0.0,2.44,20.8,0.608,0.0,3.97,6.4,1.14,0.0,1.13
1729951271.86,38.4,0.913,0.0,1.66,20.8,0.919,0.0,3.93,19.2,0.857,0.0,1.4,8.0,1.066,0.0,2.06
1729951271.96,40.0,0.696,0.0,1.6,20.8,0.729,0.0,5.42,20.8,0.872,0.0,3.58,7.99,1.055,0.0,3.33
1729951272.06,40.0,0.766,0.0,2.09,19.2,0.689,0.0,3.69,19.2,0.803,0.0,5.39,8.02,1.203,0.0,2.0
1729951272.16,40.0,0.724,0.0,1.91,20.8,0.77,0.0,5.39,20.8,0.939,0.0,3.32,7.99,1.324,0.0,1.78
1729951272.26,40.0,0.714,0.0,4.98,19.2,0.763,0.0,6.28,19.2,0.808,0.0,4.27,8.01,1.491,0.0,5.04
1729951272.36,40.0,0.8,0.0,2.14,20.8,0.843,0.0,6.145,20.8,0.973,0.0,5.81,8.01,1.361,0.0,1.82
1729951272.46,40.0,0.831,0.0,2.83,20.8,0.709,0.0,6.01,19.2,0.896,0.0,4.09,7.99,1.319,0.0,4.29
1729951272.56,40.0,0.696,0.0,4.03,19.2,0.759,0.0,3.66,20.8,0.957,0.0,6.51,8.0,1.341,0.0,2.59
1729951272.66,40.1,0.758,0.0,4.16,19.2,0.843,0.0,4.65,19.2,0.929,0.0,3.99,8.0,1.225,0.0,3.47
1729951272.76,38.3,0.413,0.0,3.27,20.8,0.799,0.0,1.74,20.8,0.823,0.0,5.89,8.0,1.16,0.0,2.38
1729951272.86,40.0,0.557,0.0,2.22,20.8,0.899,0.0,3.017,20.8,1.115,0.0,2.44,8.0,1.243,0.0,2.41
1729951272.96,41.6,0.51,0.0,5.79,19.2,0.812,0.0,4.293,19.2,1.036,0.0,3.62,8.0,1.246,0.0,5.57
1729951273.06,41.6,0.607,0.0,4.84,20.8,0.828,0.0,5.57,20.8,0.957,0.0,6.15,8.0,1.488,0.0,3.63
1729951273.16,40.0,0.448,0.0,4.32,19.2,0.777,0.0,4.07,19.2,0.923,0.0,4.47,8.0,1.469,0.0,3.6
1729951273.26,38.4,0.422,0.0,4.28,20.8,0.815,0.0,4.66,20.8,0.765,0.0,5.1,9.59,1.145,0.0,3.25
1729951273.36,40.0,0.57,0.0,2.69,19.2,1.079,0.0,3.33,19.2,1.239,0.0,3.92,6.4,1.408,0.0,2.2
1729951273.46,40.0,0.54,0.0,6.07,20.8,0.875,0.0,4.845,19.2,1.172,0.0,4.29,8.0,1.293,0.0,5.49
1729951273.56,41.4,0.601,0.0,4.68,19.2,0.78,0.0,6.36,20.8,0.984,0.0,6.24,8.0,1.299,0.0,3.94
1729951273.66,40.2,0.413,0.0,4.85,20.8,0.722,0.0,4.83,20.8,0.864,0.0,5.11,9.6,1.17,0.0,3.51
1729951273.76,38.4,0.5,0.0,5.69,19.2,0.856,0.0,4.46,19.2,0.754,0.0,4.29,6.41,1.28,0.0,3.89
1729951273.86,40.0,0.705,0.0,6.0,20.8,1.186,0.0,4.58,19.2,1.015,0.0,4.62,7.99,1.748,0.0,5.22
1729951273.96,41.6,0.556,0.0,9.59,19.2,1.128,0.0,5.8,20.8,1.263,0.0,6.2,7.99,1.852,0.0,9.04
1729951274.06,38.4,0.695,0.0,9.22,20.8,1.073,0.0,11.6,19.2,1.107,0.0,12.0,8.0,1.98,0.0,8.67
1729951274.16,41.6,0.529,0.0,8.76,19.2,1.107,0.0,9.56,20.8,1.127,0.0,9.29,8.0,1.93,0.0,8.71
1729951274.26,38.4,0.623,0.0,7.63,20.8,1.092,0.0,9.19,19.2,0.919,0.0,9.23,8.0,1.839,0.0,7.16
1729951274.36,40.0,0.746,0.0,7.64,19.2,1.374,0.0,8.57,19.2,1.069,0.0,7.27,8.0,2.119,0.0,7.73
1729951274.46,40.0,0.764,0.0,9.83,20.8,1.148,0.0,9.26,20.8,1.073,0.0,7.59,8.0,2.133,0.0,10.7
1729951274.56,41.5,0.585,0.0,9.21,19.2,1.204,0.0,12.9,20.8,1.155,0.0,12.8,8.01,2.01,0.0,7.88
1729951274.66,40.0,0.472,0.0,7.14,20.8,1.026,0.0,8.7,19.2,0.954,0.0,8.85,7.99,1.923,0.0,8.87
1729951274.76,40.0,0.682,0.0,2.11,19.2,1.113,0.0,8.29,19.2,1.161,0.0,9.3,8.0,2.07,0.0,8.14
1729951274.86,40.0,0.832,0.0,2.28,19.2,1.144,0.0,8.31,20.8,1.141,0.0,8.51,9.6,2.069,0.0,12.8
1729951274.96,40.0,0.642,0.0,4.6,20.8,1.336,0.0,12.4,19.1,1.394,0.0,11.7,6.41,2.022,0.0,11.4
1729951275.06,40.0,0.643,0.0,1.54,20.8,1.169,0.0,11.4,20.8,1.265,0.0,11.1,8.01,1.765,0.0,6.4
1729951275.16,40.0,0.632,0.0,1.78,19.2,1.025,0.0,11.3,20.8,1.031,0.0,10.8,7.99,1.565,0.0,1.66
1729951275.26,40.0,0.752,0.0,1.48,20.8,1.114,0.0,6.88,19.2,0.832,0.0,11.3,9.59,1.361,0.0,1.07
1729951275.36,39.9,0.557,0.0,1.85,19.2,1.176,0.0,2.46,19.2,0.722,0.0,7.18,6.4,1.366,0.0,2.68
1729951275.46,40.1,0.619,0.0,1.45,20.8,1.137,0.0,3.48,20.8,0.945,0.0,4.28,9.59,1.281,0.0,1.67
1729951275.56,39.9,0.537,0.0,1.62,19.2,0.925,0.0,3.42,20.8,0.872,0.0,3.75,6.4,1.478,0.0,0.781
1729951275.66,40.0,0.677,0.0,1.99,19.2,0.924,0.0,2.36,19.2,0.744,0.0,4.03,9.59,1.528,0.0,3.58
1729951275.76,40.0,0.733,0.0,2.35,20.8,0.999,0.0,1.89,20.8,0.752,0.0,3.06,6.4,1.288,0.0,4.62
1729951275.86,40.0,0.699,0.0,2.62,19.2,0.914,0.0,2.48,19.2,0.611,0.0,2.85,9.6,1.035,0.0,5.37
1729951275.96,40.0,0.762,0.0,1.95,20.8,1.056,0.0,3.07,20.8,0.915,0.0,4.07,6.4,0.898,0.0,3.84
1729951276.06,40.0,0.688,0.0,1.74,19.2,0.843,0.0,1.92,19.1,0.904,0.0,2.58,9.6,0.822,0.0,4.09
1729951276.16,40.0,0.859,0.0,2.34,20.8,0.755,0.0,1.64,20.9,0.912,0.0,3.06,6.4,0.757,0.0,2.77
1729951276.26,40.0,0.992,0.0,5.47,19.2,0.869,0.0,1.41,19.2,0.934,0.0,1.92,9.6,1.047,0.0,4.67
1729951276.36,40.0,0.828,0.0,4.02,20.8,0.953,0.0,2.27,20.8,1.003,0.0,2.27,6.41,0.989,0.0,3.55
1729951276.46,40.0,1.0,0.0,2.57,20.8,1.068,0.0,0.918,19.2,1.171,0.0,1.21,9.6,1.364,0.0,3.41
1729951276.56,40.0,0.916,0.0,2.4,19.2,1.111,0.0,3.05,20.9,1.245,0.0,1.23,6.4,1.433,0.0,3.96
1729951276.66,38.4,0.802,0.0,2.76,20.8,1.001,0.0,4.9,19.2,1.133,0.0,1.01,8.0,1.545,0.0,2.65
1729951276.76,40.0,1.004,0.0,5.28,19.2,1.121,0.0,3.19,20.7,1.09,0.0,0.82,8.0,1.393,0.0,5.32
1729951276.86,40.0,0.91,0.0,3.935,20.8,1.13,0.0,5.22,19.3,0.957,0.0,4.15,8.0,1.202,0.0,3.15
1729951276.96,40.0,1.04,0.0,2.59,19.2,1.331,0.0,5.48,20.8,1.207,0.0,3.08,8.0,1.309,0.0,4.54
1729951277.06,40.0,0.922,0.0,1.19,19.2,1.082,0.0,5.07,19.2,1.214,0.0,3.66,8.01,1.308,0.0,5.18
1729951277.16,40.0,0.932,0.0,1.88,20.8,1.316,0.0,5.6,20.8,1.461,0.0,3.92,8.0,1.452,0.0,4.41
1729951277.26,40.0,0.576,0.0,3.91,20.8,1.127,0.0,4.76,19.2,1.226,0.0,3.67,7.99,1.429,0.0,5.82
1729951277.36,41.6,0.633,0.0,3.005,19.2,1.279,0.0,5.5,20.8,1.064,0.0,4.96,8.0,1.611,0.0,3.72
1729951277.46,40.0,0.557,0.0,2.1,20.8,1.312,0.0,4.34,19.2,1.285,0.0,3.12,9.6,1.727,0.0,4.89
1729951277.56,40.0,0.778,0.0,2.1,19.2,1.237,0.0,5.28,20.8,1.21,0.0,3.86,6.4,1.381,0.0,3.53
1729951277.66,40.0,0.899,0.0,3.375,19.2,1.113,0.0,3.77,19.2,1.116,0.0,2.91,9.61,1.044,0.0,4.73
1729951277.76,40.0,0.531,0.0,4.65,20.8,0.823,0.0,5.39,20.8,0.92,0.0,3.57,8.0,0.803,0.0,4.79
1729951277.86,40.0,0.576,0.0,3.677,19.2,1.087,0.0,5.2,19.2,0.767,0.0,3.36,8.01,0.739,0.0,4.16
1729951277.96,40.0,0.56,0.0,2.703,20.8,1.001,0.0,3.01,20.8,0.951,0.0,2.53,7.99,0.784,0.0,3.82
1729951278.06,39.9,0.655,0.0,1.73,19.2,0.903,0.0,4.08,19.2,1.054,0.0,2.9,8.01,0.864,0.0,4.48
1729951278.16,40.0,0.816,0.0,0.838,20.8,0.922,0.0,3.29,20.8,0.996,0.0,1.69,7.99,1.038,0.0,7.6
1729951278.26,40.0,0.522,0.0,5.31,19.2,0.898,0.0,8.56,19.2,0.954,0.0,6.59,8.0,1.224,0.0,4.39
1729951278.36,40.0,0.542,0.0,1.71,20.8,1.057,0.0,3.98,20.8,0.794,0.0,2.31,6.4,1.163,0.0,3.8
1729951278.46,40.0,0.539,0.0,1.39,19.2,0.995,0.0,2.9,19.2,0.968,0.0,2.45,9.59,1.122,0.0,4.03
1729951278.56,40.0,0.806,0.0,1.26,19.2,1.014,0.0,4.48,19.2,0.962,0.0,2.28,6.4,1.113,0.0,7.315
1729951278.66,38.4,0.742,0.0,1.4,20.8,0.982,0.0,2.61,20.8,1.053,0.0,1.85,8.0,1.304,0.0,10.6
1729951278.76,41.6,0.548,0.0,9.14,20.8,0.778,0.0,10.7,20.8,0.903,0.0,9.85,8.0,1.205,0.0,3.36
1729951278.86,40.0,0.572,0.0,2.2,19.0,1.023,0.0,3.71,19.2,0.811,0.0,2.02,9.6,1.208,0.0,3.67
1729951278.96,40.0,0.549,0.0,0.92,21.0,1.095,0.0,2.72,20.8,1.004,0.0,0.976,6.4,1.256,0.0,3.6
1729951279.06,40.0,0.68,0.0,0.722,19.2,0.902,0.0,3.73,19.2,0.933,0.0,0.97,9.6,1.506,0.0,4.983
1729951279.16,40.0,0.778,0.0,1.69,20.8,0.894,0.0,3.41,20.8,0.927,0.0,1.22,8.0,1.672,0.0,6.367
1729951279.26,40.0,0.65,0.0,7.18,20.8,0.919,0.0,8.3,19.2,0.94,0.0,6.3,8.0,1.489,0.0,7.75
1729951279.36,40.0,0.714,0.0,2.27,19.2,1.138,0.0,4.03,20.8,0.841,0.0,1.35,8.0,1.362,0.0,4.45
1729951279.46,40.0,0.715,0.0,2.17,19.2,1.065,0.0,2.85,19.2,0.859,0.0,1.05,8.01,1.301,0.0,4.59
1729951279.56,38.4,1.005,0.0,2.31,20.8,1.037,0.0,4.72,19.2,0.865,0.0,1.53,6.4,1.255,0.0,4.73
1729951279.66,40.0,0.766,0.0,2.68,19.2,1.056,0.0,4.8,20.8,0.803,0.0,2.57,8.01,1.334,0.0,4.94
1729951279.76,41.6,0.699,0.0,6.69,20.8,1.001,0.0,8.61,20.8,0.801,0.0,5.58,7.96,1.299,0.0,10.0
1729951279.86,40.0,0.846,0.0,6.25,19.2,1.097,0.0,7.89,19.2,0.889,0.0,4.69,9.63,1.56,0.0,7.8
1729951279.96,40.0,0.839,0.0,5.84,20.8,1.228,0.0,7.2,20.8,0.812,0.0,4.97,6.4,1.707,0.0,7.84
1729951280.06,38.4,1.004,0.0,6.04,19.2,1.278,0.0,7.59,19.2,1.11,0.0,4.89,7.99,1.762,0.0,7.18
