Time,S1F4Bitrate,S1F4Jitter,S1F4Datagrams,S1F4Delay,S1F2Bitrate,S1F2Jitter,S1F2Datagrams,S1F2Delay,S1F1Bitrate,S1F1Jitter,S1F1Datagrams,S1F1Delay,S1C1Bitrate,S1C1Jitter,S1C1Datagrams,S1C1Delay
1729951327.76,20.8,1.241,0.0,5.34,20.8,1.561,0.0,2.02,19.2,0.908,0.0,1.58,8.01,4.247,0.0,4.5
1729951327.86,19.2,1.02,0.0,4.82,19.2,1.975,0.0,3.46,20.8,0.822,0.0,1.1,8.0,4.436,0.0,2.54
1729951327.96,20.8,1.141,0.0,4.94,20.8,1.973,0.0,2.47,19.2,1.035,0.0,1.55,7.99,4.646,0.0,4.1
1729951328.06,19.2,1.266,0.0,3.36,19.2,1.905,0.0,3.49,20.8,0.994,0.0,1.04,8.01,3.808,0.0,4.96
1729951328.16,20.8,1.177,0.0,3.69,20.8,1.816,0.0,3.92,19.2,1.215,0.0,1.4,8.0,2.901,0.0,4.17
1729951328.26,19.2,1.266,0.0,4.15,19.2,1.797,0.0,2.81,20.8,0.86,0.0,0.933,7.99,2.319,0.0,4.37
1729951328.36,20.8,1.125,0.0,4.04,20.8,1.853,0.0,3.37,20.8,0.773,0.0,1.46,8.0,1.953,0.0,2.66
1729951328.46,19.2,1.147,0.0,3.8,19.2,1.688,0.0,2.25,19.2,0.889,0.0,1.77,8.01,1.775,0.0,4.43
1729951328.56,20.8,1.316,0.0,4.06,20.8,1.89,0.0,3.86,19.2,0.96,0.0,0.837,6.4,1.983,0.0,3.965
1729951328.66,19.2,1.429,0.0,5.47,19.2,1.846,0.0,4.11,20.8,1.099,0.0,1.8,9.59,2.187,0.0,3.5
1729951328.76,20.8,1.334,0.0,1.62,20.8,1.872,0.0,2.94,20.8,0.951,0.0,0.769,7.99,2.427,0.0,5.63
1729951328.86,19.2,1.217,0.0,4.45,19.2,2.216,0.0,3.58,19.2,0.911,0.0,2.52,8.01,2.304,0.0,2.64
1729951328.96,20.8,1.086,0.0,3.5,20.8,2.286,0.0,2.33,19.2,1.249,0.0,5.19,7.99,1.793,0.0,4.39
1729951329.06,19.2,1.288,0.0,2.38,19.2,1.802,0.0,3.64,20.8,1.118,0.0,4.72,6.4,1.558,0.0,4.475
1729951329.16,19.2,1.262,0.0,5.37,19.2,1.418,0.0,2.63,20.8,1.115,0.0,5.07,9.6,1.445,0.0,4.56
1729951329.26,20.8,1.216,0.0,3.31,20.8,1.829,0.0,3.36,19.2,1.0,0.0,7.4,6.4,1.625,0.0,6.035
1729951329.36,19.2,1.185,0.0,4.205,19.2,1.783,0.0,4.33,20.8,1.06,0.0,4.94,8.0,1.957,0.0,7.51
1729951329.46,20.8,1.007,0.0,5.1,20.8,1.829,0.0,2.32,19.2,1.196,0.0,6.39,8.0,2.051,0.0,6.515
1729951329.56,19.2,0.914,0.0,4.52,20.8,1.629,0.0,4.07,19.2,1.238,0.0,5.67,7.99,2.089,0.0,5.52
1729951329.66,20.8,0.894,0.0,7.18,19.2,1.589,0.0,1.87,19.2,1.105,0.0,6.33,8.0,2.465,0.0,4.79
1729951329.76,20.8,0.932,0.0,6.22,20.8,1.309,0.0,3.56,19.2,0.927,0.0,8.38,8.01,2.174,0.0,3.96
1729951329.86,19.2,0.964,0.0,6.785,19.2,1.669,0.0,2.11,20.8,0.931,0.0,8.21,8.0,2.804,0.0,5.41
1729951329.96,20.8,1.011,0.0,7.35,20.8,1.623,0.0,4.3,19.2,1.122,0.0,9.63,8.0,2.881,0.0,2.88
1729951330.06,19.2,0.967,0.0,7.7,19.2,1.524,0.0,4.31,20.8,1.08,0.0,9.74,8.0,3.038,0.0,5.19
1729951330.16,20.8,0.915,0.0,8.9,20.8,1.745,0.0,3.77,19.2,1.164,0.0,9.29,8.0,3.245,0.0,3.51
1729951330.26,19.2,0.951,0.0,10.1,19.2,1.698,0.0,6.17,20.8,1.07,0.0,12.0,8.0,3.45,0.0,7.3
1729951330.36,20.8,1.034,0.0,10.4,20.8,1.989,0.0,4.47,19.2,1.041,0.0,11.7,8.0,3.791,0.0,8.73
1729951330.46,19.2,0.975,0.0,1.65,19.2,1.973,0.0,9.48,20.8,1.286,0.0,13.7,8.0,3.664,0.0,9.31
1729951330.56,20.8,0.764,0.0,3.09,20.8,1.7,0.0,2.79,20.8,1.074,0.0,8.83,8.0,3.424,0.0,4.67
1729951330.66,19.2,0.852,0.0,1.88,19.2,1.375,0.0,3.36,19.2,0.938,0.0,8.49,8.0,3.3,0.0,3.29
1729951330.76,20.8,0.752,0.0,2.18,20.8,1.242,0.0,3.37,19.2,0.77,0.0,4.8,8.01,2.875,0.0,4.74
1729951330.86,19.2,0.908,0.0,3.11,19.2,1.45,0.0,2.15,20.8,0.611,0.0,4.93,7.99,2.689,0.0,4.16
1729951330.96,20.8,0.888,0.0,4.04,20.8,1.499,0.0,8.11,19.2,0.89,0.0,4.48,7.99,2.363,0.0,4.63
1729951331.06,19.2,0.904,0.0,4.97,19.2,1.347,0.0,2.86,20.8,1.043,0.0,4.7,8.01,2.235,0.0,5.47
1729951331.16,20.8,0.866,0.0,5.96,20.8,1.476,0.0,3.5,19.2,0.963,0.0,4.84,7.99,2.204,0.0,4.38
1729951331.26,19.2,0.964,0.0,4.67,19.2,1.208,0.0,4.21,20.8,0.731,0.0,3.53,9.62,2.159,0.0,7.81
1729951331.36,20.8,0.974,0.0,4.38,20.8,1.329,0.0,2.74,19.2,0.552,0.0,5.41,8.0,2.265,0.0,6.99
1729951331.46,19.2,1.037,0.0,4.82,19.2,1.734,0.0,9.93,19.2,0.775,0.0,3.74,8.0,2.215,0.0,9.27
1729951331.56,20.8,1.023,0.0,4.93,20.8,1.458,0.0,4.77,20.8,0.961,0.0,4.77,8.01,1.874,0.0,9.31
1729951331.66,19.2,1.087,0.0,5.04,19.2,1.514,0.0,4.98,20.8,0.833,0.0,4.55,7.99,1.913,0.0,9.12
1729951331.76,20.8,1.139,0.0,3.9,20.8,1.685,0.0,7.53,19.2,0.815,0.0,2.91,8.0,2.256,0.0,11.8
1729951331.86,19.2,1.208,0.0,4.65,19.2,1.717,0.0,11.515,20.8,0.7,0.0,4.49,8.0,2.327,0.0,15.0
1729951331.96,19.2,1.022,0.0,3.16,20.8,1.814,0.0,15.5,20.8,0.82,0.0,3.0,8.0,2.349,0.0,15.6
1729951332.06,20.8,1.13,0.0,3.73,19.2,1.803,0.0,11.1,19.2,0.861,0.0,3.95,8.0,2.381,0.0,15.7
1729951332.16,20.8,1.154,0.0,3.37,20.8,1.881,0.0,11.5,20.8,0.811,0.0,2.61,8.0,2.567,0.0,14.9
1729951332.26,19.2,1.128,0.0,3.76,19.2,1.972,0.0,9.48,19.2,0.859,0.0,2.29,8.01,2.954,0.0,11.7
1729951332.36,20.8,1.087,0.0,4.02,20.8,1.958,0.0,10.54,20.8,0.981,0.0,1.76,8.0,2.788,0.0,3.94
1729951332.46,19.2,1.01,0.0,3.24,19.2,1.893,0.0,11.6,19.2,0.743,0.0,1.62,7.98,2.653,0.0,5.28
1729951332.56,20.8,1.124,0.0,2.14,20.8,1.817,0.0,11.8,19.2,0.958,0.0,3.33,8.01,2.775,0.0,4.59
1729951332.66,19.2,1.115,0.0,2.78,19.2,1.702,0.0,12.6,20.8,0.878,0.0,3.29,8.0,2.713,0.0,4.59
1729951332.76,19.2,1.189,0.0,2.26,19.2,1.772,0.0,15.0,19.2,0.905,0.0,1.83,8.0,3.111,0.0,4.54
1729951332.86,20.8,1.396,0.0,2.17,20.8,1.926,0.0,16.8,20.8,0.923,0.0,3.49,8.0,3.437,0.0,3.51
1729951332.96,19.2,1.211,0.0,1.62,19.2,2.311,0.0,18.6,19.2,0.98,0.0,3.1,7.99,3.786,0.0,4.48
1729951333.06,20.8,1.221,0.0,3.84,20.8,2.196,0.0,18.0,20.8,1.143,0.0,1.53,7.99,4.095,0.0,3.65
1729951333.16,20.8,1.396,0.0,5.34,19.2,2.056,0.0,9.91,19.2,1.174,0.0,2.23,8.01,4.124,0.0,3.72
1729951333.26,19.2,1.551,0.0,4.16,20.8,2.05,0.0,3.06,20.7,1.1,0.0,2.69,7.99,3.83,0.0,4.52
1729951333.36,19.2,1.302,0.0,4.26,19.2,1.952,0.0,3.43,19.3,0.997,0.0,3.91,8.0,3.832,0.0,1.86
1729951333.46,20.8,1.003,0.0,1.89,19.2,1.745,0.0,3.8,20.8,0.92,0.0,3.14,8.01,3.536,0.0,3.8
1729951333.56,19.2,1.046,0.0,4.96,20.8,1.769,0.0,3.41,19.2,1.125,0.0,3.88,8.01,3.485,0.0,3.08
1729951333.66,20.8,1.157,0.0,3.34,20.8,1.626,0.0,4.32,20.8,1.055,0.0,2.4,8.0,3.433,0.0,3.34
1729951333.76,19.2,1.144,0.0,2.9,20.8,1.719,0.0,1.89,19.2,0.896,0.0,3.3,8.0,3.574,0.0,3.85
1729951333.86,20.8,1.086,0.0,2.53,19.2,1.459,0.0,2.825,20.8,0.931,0.0,3.53,8.0,3.798,0.0,8.33
1729951333.96,20.8,1.177,0.0,2.16,20.8,1.689,0.0,3.76,19.2,1.03,0.0,1.91,7.99,3.478,0.0,3.69
1729951334.06,19.2,1.046,0.0,2.29,19.2,1.705,0.0,3.89,20.8,1.144,0.0,4.19,8.0,2.598,0.0,2.76
1729951334.16,20.8,0.884,0.0,0.999,20.8,1.728,0.0,4.89,19.2,1.024,0.0,1.42,8.01,2.037,0.0,2.31
1729951334.26,19.2,1.094,0.0,1.74,19.2,1.787,0.0,2.94,20.8,0.895,0.0,3.74,8.0,1.889,0.0,3.68
1729951334.36,20.8,1.066,0.0,1.32,20.8,1.574,0.0,5.765,19.2,0.918,0.0,3.92,6.39,1.63,0.0,10.3
1729951334.46,19.2,1.172,0.0,1.72,19.2,1.718,0.0,8.59,20.8,1.168,0.0,3.18,8.02,1.777,0.0,3.97
1729951334.56,20.8,1.034,0.0,2.23,20.8,1.738,0.0,3.52,19.2,1.278,0.0,2.72,7.99,1.797,0.0,3.46
1729951334.66,19.2,1.074,0.0,1.53,19.2,1.806,0.0,4.33,20.8,1.257,0.0,1.48,8.0,2.082,0.0,3.77
1729951334.76,20.8,1.175,0.0,1.28,19.2,1.706,0.0,5.14,20.8,1.23,0.0,2.81,8.0,2.22,0.0,8.73
1729951334.86,19.2,1.174,0.0,0.786,20.9,1.72,0.0,5.04,19.2,1.024,0.0,2.49,9.59,2.333,0.0,4.3
1729951334.96,20.8,1.144,0.0,4.25,20.8,1.508,0.0,4.45,20.8,0.843,0.0,1.36,8.01,1.87,0.0,4.23
1729951335.06,19.2,1.215,0.0,5.28,19.2,1.884,0.0,4.725,19.2,1.15,0.0,1.64,7.99,1.779,0.0,2.74
1729951335.16,19.2,1.098,0.0,5.16,20.8,1.963,0.0,5.0,20.8,1.154,0.0,2.02,8.02,1.595,0.0,3.25
1729951335.26,20.8,1.289,0.0,4.4,19.2,1.629,0.0,4.66,19.2,1.121,0.0,1.7,7.98,1.935,0.0,7.11
1729951335.36,20.8,1.145,0.0,5.87,20.8,1.758,0.0,4.98,19.2,0.988,0.0,1.07,8.01,1.798,0.0,2.47
1729951335.46,19.2,1.161,0.0,4.99,19.2,1.858,0.0,7.19,20.8,0.962,0.0,1.59,8.0,2.042,0.0,3.52
1729951335.56,20.8,1.127,0.0,7.62,20.8,1.913,0.0,4.31,19.2,1.137,0.0,4.68,7.99,2.143,0.0,3.42
1729951335.66,19.2,0.765,0.0,5.38,19.2,2.094,0.0,5.73,20.8,1.045,0.0,2.4,8.0,2.23,0.0,3.04
1729951335.76,19.2,1.263,0.0,5.75,20.8,1.672,0.0,2.99,19.2,1.005,0.0,2.54,8.01,2.456,0.0,7.09
1729951335.86,20.8,1.167,0.0,7.28,19.2,1.664,0.0,5.04,20.8,0.884,0.0,3.65,8.0,2.718,0.0,2.89
1729951335.96,19.2,1.208,0.0,8.24,20.8,1.861,0.0,1.62,20.8,0.738,0.0,5.66,7.99,3.065,0.0,3.65
1729951336.06,20.8,1.136,0.0,11.5,19.2,1.886,0.0,3.57,19.2,0.824,0.0,9.86,8.0,3.244,0.0,6.75
1729951336.16,19.2,1.065,0.0,10.3,20.7,1.709,0.0,5.27,20.8,0.714,0.0,9.5,7.99,3.366,0.0,7.35
1729951336.26,20.8,1.339,0.0,10.3,19.2,1.889,0.0,4.01,19.2,0.765,0.0,9.14,8.0,3.603,0.0,9.46
1729951336.36,20.8,1.271,0.0,11.1,20.8,2.023,0.0,8.46,19.2,0.784,0.0,10.8,8.0,3.763,0.0,6.57
1729951336.46,19.2,1.264,0.0,11.9,19.2,2.142,0.0,2.6,20.8,0.79,0.0,11.7,8.0,4.174,0.0,7.46
1729951336.56,19.2,1.076,0.0,12.5,19.2,2.038,0.0,5.69,20.8,0.728,0.0,11.1,8.01,3.823,0.0,7.65
1729951336.66,20.8,1.116,0.0,11.6,20.8,1.971,0.0,5.68,19.2,0.833,0.0,6.92,7.99,3.334,0.0,9.43
1729951336.76,20.8,1.163,0.0,7.91,20.8,1.885,0.0,9.26,20.8,0.977,0.0,2.74,7.99,2.63,0.0,5.75
1729951336.86,19.2,1.137,0.0,4.25,19.2,1.806,0.0,4.41,19.2,0.791,0.0,1.47,8.0,2.375,0.0,2.72
1729951336.96,20.8,0.989,0.0,5.43,20.8,1.65,0.0,3.42,20.8,0.778,0.0,3.54,6.41,2.54,0.0,3.68
1729951337.06,19.2,0.931,0.0,6.14,19.2,1.776,0.0,4.97,19.2,0.873,0.0,2.78,9.59,2.876,0.0,4.86
1729951337.16,20.8,0.791,0.0,4.14,20.8,1.628,0.0,9.71,19.2,0.835,0.0,3.665,8.0,2.797,0.0,9.84
1729951337.26,19.2,1.059,0.0,5.66,19.2,1.828,0.0,8.81,20.8,0.876,0.0,4.55,8.01,2.7,0.0,6.41
1729951337.36,19.2,1.076,0.0,4.44,19.2,1.616,0.0,8.59,19.2,0.714,0.0,2.7,6.38,2.981,0.0,4.32
1729951337.46,20.8,1.043,0.0,4.86,20.8,1.274,0.0,4.95,20.8,0.727,0.0,3.8,8.01,2.553,0.0,7.1
1729951337.56,19.2,0.737,0.0,4.83,19.2,1.462,0.0,7.32,20.8,0.671,0.0,3.71,8.0,2.288,0.0,9.93
1729951337.66,20.8,0.784,0.0,4.46,20.8,1.615,0.0,8.52,19.2,0.822,0.0,3.62,6.39,2.158,0.0,10.7
1729951337.76,19.2,0.99,0.0,5.37,19.2,1.445,0.0,9.83,20.8,0.97,0.0,3.71,8.01,2.154,0.0,10.6
1729951337.86,20.8,1.126,0.0,3.96,20.8,1.441,0.0,15.6,19.2,0.901,0.0,3.8,8.0,2.175,0.0,11.5
1729951337.96,19.2,0.958,0.0,4.23,19.2,1.522,0.0,9.83,20.8,1.057,0.0,3.11,8.01,2.374,0.0,12.0
1729951338.06,20.8,1.074,0.0,4.24,20.8,1.892,0.0,12.5,19.2,1.059,0.0,3.4,7.99,2.614,0.0,15.7
1729951338.16,20.8,1.064,0.0,3.58,20.8,1.777,0.0,12.5,20.8,1.072,0.0,3.26,8.0,2.761,0.0,18.8
1729951338.26,19.2,0.893,0.0,2.25,19.2,1.641,0.0,19.2,19.2,1.13,0.0,3.42,8.0,2.766,0.0,14.0
1729951338.36,20.8,1.01,0.0,1.08,20.8,1.723,0.0,10.6,20.8,1.139,0.0,3.16,8.01,3.012,0.0,9.88
1729951338.46,19.2,1.048,0.0,1.95,19.2,1.595,0.0,12.4,19.2,0.965,0.0,0.907,8.0,3.204,0.0,2.7
1729951338.56,19.2,1.28,0.0,1.06,19.2,1.739,0.0,12.9,20.8,0.938,0.0,1.15,7.99,3.861,0.0,2.42
1729951338.66,20.8,1.267,0.0,1.85,20.8,2.048,0.0,15.0,19.2,1.315,0.0,1.2,8.01,4.04,0.0,6.54
1729951338.76,20.8,1.041,0.0,2.36,20.8,1.887,0.0,19.8,20.8,1.234,0.0,1.12,7.99,4.153,0.0,2.19
1729951338.86,19.2,1.178,0.0,1.8,19.2,2.059,0.0,16.0,19.2,1.203,0.0,0.749,8.0,4.408,0.0,2.34
1729951338.96,20.8,1.242,0.0,2.96,20.8,1.752,0.0,19.7,20.8,1.153,0.0,2.94,8.0,4.388,0.0,1.99
1729951339.06,19.2,1.403,0.0,1.52,19.2,1.931,0.0,15.8,19.2,1.048,0.0,3.57,8.0,4.768,0.0,2.46
1729951339.16,20.8,1.167,0.0,5.75,20.8,1.99,0.0,14.6,20.8,1.251,0.0,2.4,9.6,4.351,0.0,7.3
1729951339.26,19.2,1.0,0.0,4.01,19.2,1.727,0.0,13.7,19.2,1.205,0.0,6.12,6.4,3.666,0.0,1.96
1729951339.36,20.8,1.103,0.0,1.8,20.8,1.614,0.0,7.26,19.2,1.007,0.0,2.49,9.61,3.05,0.0,2.17
1729951339.46,19.2,1.254,0.0,2.28,19.2,1.3,0.0,6.0,20.8,0.89,0.0,2.77,7.98,2.423,0.0,1.58
1729951339.56,19.2,1.134,0.0,1.0,19.2,1.693,0.0,5.23,19.2,0.891,0.0,3.43,6.41,2.596,0.0,1.97
1729951339.66,20.8,1.004,0.0,5.02,20.8,1.711,0.0,5.5,20.8,1.141,0.0,1.52,9.58,2.226,0.0,1.61
1729951339.76,20.8,1.016,0.0,0.799,20.8,1.615,0.0,6.32,19.2,1.028,0.0,5.15,8.01,2.261,0.0,2.41
1729951339.86,19.2,1.18,0.0,2.46,19.2,1.536,0.0,6.39,20.8,0.91,0.0,2.37,8.0,2.258,0.0,2.86
1729951339.96,19.2,1.356,0.0,3.68,19.1,1.596,0.0,5.27,19.2,0.683,0.0,1.4,8.01,2.82,0.0,2.03
1729951340.06,20.8,1.233,0.0,6.93,20.8,1.757,0.0,4.0,20.8,0.792,0.0,0.751,8.0,2.187,0.0,3.91
1729951340.16,20.7,1.024,0.0,2.36,19.2,1.731,0.0,4.62,19.2,0.788,0.0,7.64,8.0,1.753,0.0,6.27
1729951340.26,19.3,0.997,0.0,2.47,20.8,2.008,0.0,5.62,20.8,1.031,0.0,4.07,8.01,1.55,0.0,2.65
1729951340.36,19.2,1.141,0.0,1.44,19.2,1.576,0.0,9.27,19.2,0.875,0.0,5.16,7.99,1.523,0.0,3.83
1729951340.46,20.8,1.178,0.0,1.42,20.8,1.79,0.0,4.39,20.8,0.716,0.0,4.05,8.0,2.134,0.0,2.31
1729951340.56,19.2,1.184,0.0,2.03,19.2,1.726,0.0,4.53,19.2,0.897,0.0,4.43,7.99,2.165,0.0,4.04
1729951340.66,20.8,1.203,0.0,2.04,20.8,2.08,0.0,4.24,20.8,0.889,0.0,5.73,8.01,2.568,0.0,1.83
1729951340.76,19.2,0.891,0.0,1.09,19.2,1.886,0.0,8.48,19.2,1.007,0.0,4.44,8.0,2.719,0.0,2.58
1729951340.86,20.6,1.238,0.0,1.64,20.8,1.538,0.0,4.0,20.8,0.869,0.0,5.24,8.0,2.597,0.0,3.4
1729951340.96,19.4,1.113,0.0,1.89,19.2,1.487,0.0,4.84,19.2,0.9,0.0,4.23,6.39,2.339,0.0,2.24
1729951341.06,20.8,1.188,0.0,3.43,20.8,1.807,0.0,4.76,20.8,0.995,0.0,5.35,9.61,2.228,0.0,6.43
1729951341.16,19.2,1.049,0.0,1.51,20.8,2.019,0.0,4.52,20.8,0.963,0.0,6.51,8.0,2.26,0.0,1.54
1729951341.26,20.8,1.007,0.0,1.02,19.2,1.93,0.0,8.35,19.2,1.103,0.0,5.23,7.99,2.205,0.0,3.69
1729951341.36,19.2,1.207,0.0,0.969,20.8,2.153,0.0,3.42,20.8,1.004,0.0,5.74,8.01,2.597,0.0,2.84
1729951341.46,20.8,1.183,0.0,2.28,19.2,1.875,0.0,5.55,19.2,0.986,0.0,4.9,6.4,2.406,0.0,2.1
1729951341.56,20.8,1.135,0.0,3.18,20.8,1.994,0.0,5.15,20.8,1.092,0.0,6.51,9.61,2.768,0.0,6.84
1729951341.66,19.2,0.986,0.0,1.21,19.2,2.084,0.0,5.86,19.2,0.928,0.0,7.11,7.99,2.724,0.0,1.54
1729951341.76,20.8,0.81,0.0,2.51,20.8,1.86,0.0,6.84,19.2,1.18,0.0,6.08,8.01,2.665,0.0,2.38
1729951341.86,19.2,1.028,0.0,2.51,17.6,1.467,0.0,5.46,20.8,1.028,0.0,6.06,6.4,2.701,0.0,2.87
1729951341.96,19.2,1.085,0.0,7.63,20.8,1.334,0.0,6.68,19.2,1.072,0.0,5.58,8.01,2.83,0.0,8.16
1729951342.06,20.8,0.999,0.0,5.2,20.8,1.576,0.0,9.04,20.8,0.824,0.0,9.82,7.99,2.92,0.0,6.535
1729951342.16,19.2,0.757,0.0,6.28,19.2,1.17,0.0,7.27,19.2,0.841,0.0,8.38,8.01,3.005,0.0,4.91
1729951342.26,20.8,0.796,0.0,8.25,20.8,1.546,0.0,6.51,20.8,1.044,0.0,10.2,8.01,3.016,0.0,4.7
1729951342.36,19.2,0.905,0.0,7.98,20.8,1.356,0.0,7.04,19.2,1.017,0.0,10.3,7.99,3.115,0.0,8.61
1729951342.46,20.8,0.735,0.0,10.3,19.2,1.427,0.0,10.7,20.8,1.158,0.0,9.91,7.99,3.284,0.0,4.78
1729951342.56,20.8,0.743,0.0,1.46,20.8,1.438,0.0,7.19,19.2,1.021,0.0,9.64,8.0,2.908,0.0,8.79
1729951342.66,19.2,0.797,0.0,1.0,19.2,1.446,0.0,12.9,20.8,0.958,0.0,10.1,8.01,2.84,0.0,12.8
1729951342.76,20.8,0.855,0.0,1.05,20.8,1.474,0.0,9.81,19.2,1.11,0.0,12.1,7.99,3.162,0.0,8.72
1729951342.86,19.2,0.745,0.0,0.767,19.2,1.307,0.0,9.39,20.8,1.023,0.0,11.8,8.01,2.949,0.0,7.04
1729951342.96,20.8,0.757,0.0,0.776,20.8,1.224,0.0,7.67,19.2,0.979,0.0,7.61,7.99,2.678,0.0,6.26
1729951343.06,19.2,0.779,0.0,4.53,19.2,1.184,0.0,5.26,20.8,0.827,0.0,7.83,7.98,2.533,0.0,7.405
1729951343.16,20.8,0.715,0.0,4.96,20.8,1.142,0.0,8.89,19.2,0.771,0.0,3.85,8.03,2.593,0.0,8.55
1729951343.26,19.2,0.762,0.0,4.43,19.2,1.771,0.0,7.7,20.8,1.04,0.0,5.06,7.99,2.801,0.0,6.67
1729951343.36,20.8,0.626,0.0,4.01,20.8,1.304,0.0,9.5,19.2,1.051,0.0,3.7,8.0,2.75,0.0,8.89
1729951343.46,19.2,0.681,0.0,3.59,19.2,1.129,0.0,4.91,20.8,0.827,0.0,4.48,9.61,2.547,0.0,4.91
1729951343.56,20.8,0.656,0.0,3.2,20.8,1.329,0.0,6.61,19.2,0.613,0.0,3.95,6.4,2.55,0.0,6.08
1729951343.66,19.2,0.761,0.0,5.18,19.2,1.42,0.0,13.3,20.8,0.722,0.0,3.93,7.99,2.389,0.0,13.9
1729951343.76,20.8,0.694,0.0,4.22,20.8,1.529,0.0,10.4,19.2,0.838,0.0,4.3,8.02,2.425,0.0,11.4
1729951343.86,19.2,0.787,0.0,4.195,19.2,1.568,0.0,12.0,20.8,1.093,0.0,2.99,8.0,2.245,0.0,11.6
1729951343.96,20.8,0.961,0.0,4.17,20.8,1.512,0.0,10.4,19.2,1.071,0.0,4.0,8.0,2.241,0.0,9.36
1729951344.06,19.2,0.9,0.0,4.965,19.2,1.572,0.0,11.0,20.8,0.909,0.0,1.7,7.99,2.425,0.0,10.9
1729951344.16,20.8,1.21,0.0,5.76,20.8,1.687,0.0,13.2,19.2,0.936,0.0,2.85,8.0,2.538,0.0,14.2
1729951344.26,19.2,1.073,0.0,6.37,19.2,1.858,0.0,13.7,19.2,0.871,0.0,2.98,8.01,2.539,0.0,13.9
1729951344.36,20.8,1.055,0.0,5.02,20.8,1.695,0.0,12.6,20.8,1.196,0.0,2.2,8.0,2.978,0.0,14.4
1729951344.46,19.2,1.119,0.0,6.06,19.2,1.684,0.0,12.5,20.8,1.02,0.0,2.99,7.99,3.335,0.0,12.0
1729951344.56,20.8,0.938,0.0,4.67,20.8,1.776,0.0,12.9,19.2,0.893,0.0,2.06,8.0,3.42,0.0,2.34
1729951344.66,19.2,1.22,0.0,5.1,19.2,2.16,0.0,15.2,20.8,0.994,0.0,2.74,8.0,3.898,0.0,2.48
1729951344.76,20.8,1.178,0.0,6.99,19.2,2.334,0.0,19.6,19.2,1.014,0.0,2.04,8.0,4.006,0.0,3.4
1729951344.86,19.2,1.176,0.0,4.59,20.8,2.386,0.0,19.0,20.8,1.078,0.0,2.63,8.0,4.091,0.0,2.68
1729951344.96,20.8,1.235,0.0,5.17,20.8,1.987,0.0,12.2,19.2,1.039,0.0,2.64,8.0,3.931,0.0,2.17
1729951345.06,19.2,1.252,0.0,4.08,19.2,1.946,0.0,12.9,20.8,0.911,0.0,2.61,9.59,3.944,0.0,2.42
1729951345.16,20.8,1.194,0.0,5.61,20.8,2.023,0.0,5.85,19.2,0.984,0.0,4.24,8.0,3.554,0.0,1.58
1729951345.26,19.2,0.987,0.0,6.32,19.2,2.084,0.0,7.07,20.8,0.833,0.0,2.49,8.0,2.845,0.0,2.25
1729951345.36,20.8,0.86,0.0,4.5,20.8,1.743,0.0,4.96,19.2,1.016,0.0,4.18,8.0,2.393,0.0,2.64
1729951345.46,19.2,1.035,0.0,4.3,19.2,1.67,0.0,5.64,20.8,0.914,0.0,2.2,8.0,2.054,0.0,2.08
1729951345.56,20.8,1.141,0.0,3.55,20.8,1.608,0.0,4.75,19.2,0.802,0.0,2.81,8.0,2.139,0.0,2.36
1729951345.66,19.2,1.298,0.0,5.37,19.2,1.682,0.0,5.39,20.8,0.869,0.0,2.93,8.0,2.174,0.0,1.47
1729951345.76,20.8,1.078,0.0,5.54,20.8,1.997,0.0,6.5,19.2,0.874,0.0,5.48,7.99,2.234,0.0,2.68
1729951345.86,19.2,1.068,0.0,4.47,19.2,1.973,0.0,5.53,20.8,1.026,0.0,1.97,7.98,2.358,0.0,2.69
1729951345.96,20.8,1.289,0.0,3.8,20.8,1.816,0.0,5.74,19.2,0.964,0.0,0.921,8.02,1.796,0.0,2.96
1729951346.06,19.2,1.545,0.0,3.64,19.2,2.136,0.0,5.44,20.8,0.888,0.0,1.3,7.99,2.028,0.0,3.67
1729951346.16,19.2,1.428,0.0,4.94,19.2,2.065,0.0,4.68,19.2,1.091,0.0,1.04,8.01,1.94,0.0,1.78
1729951346.26,20.8,1.24,0.0,5.28,19.2,1.681,0.0,6.72,20.8,0.962,0.0,3.72,7.99,2.227,0.0,3.27
1729951346.36,19.2,0.884,0.0,4.59,20.8,1.668,0.0,3.51,20.8,1.022,0.0,1.47,7.99,2.116,0.0,2.6
1729951346.46,20.8,1.137,0.0,3.29,20.8,1.469,0.0,5.72,19.2,0.979,0.0,0.96,8.01,2.279,0.0,2.19
1729951346.56,19.2,1.105,0.0,3.13,20.8,1.773,0.0,3.69,19.2,1.106,0.0,1.02,7.99,2.827,0.0,2.56
1729951346.66,20.8,1.116,0.0,4.41,19.2,1.655,0.0,6.1,20.8,1.025,0.0,1.12,8.01,3.369,0.0,1.63
1729951346.76,19.2,1.048,0.0,4.65,20.8,1.564,0.0,5.24,19.2,0.963,0.0,3.24,7.98,3.498,0.0,3.64
1729951346.86,20.8,0.869,0.0,4.3,19.2,1.61,0.0,3.45,20.8,1.071,0.0,0.782,8.0,2.841,0.0,2.71
1729951346.96,20.8,0.832,0.0,4.56,20.8,1.577,0.0,5.07,19.2,1.06,0.0,1.34,8.01,2.691,0.0,2.38
1729951347.06,19.2,1.226,0.0,5.12,19.2,1.888,0.0,5.51,20.8,1.116,0.0,2.64,7.99,2.548,0.0,2.22
1729951347.16,20.8,1.131,0.0,5.9,20.8,1.658,0.0,4.5,19.2,0.969,0.0,1.56,6.4,2.436,0.0,1.62
