Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay
1729951821.67,8.0,1.564,0.0,6.557,40.0,0.665,0.0,5.11,19.2,1.098,0.0,5.58,19.2,1.726,0.0,9.17
1729951821.77,7.99,1.598,0.0,7.41,40.0,0.554,0.0,8.96,19.2,0.96,0.0,8.69,20.8,1.651,0.0,15.6
1729951821.87,8.01,1.582,0.0,8.43,40.0,0.519,0.0,9.24,20.8,0.974,0.0,9.59,19.2,1.508,0.0,17.2
1729951821.97,9.59,1.606,0.0,6.04,39.9,0.61,0.0,7.04,19.2,0.893,0.0,7.62,19.2,1.559,0.0,13.9
1729951822.07,6.4,1.872,0.0,9.48,40.0,0.669,0.0,10.1,20.8,0.95,0.0,10.7,20.8,1.795,0.0,19.0
1729951822.17,8.0,1.847,0.0,9.07,40.0,0.592,0.0,11.6,20.8,1.112,0.0,11.6,19.2,1.697,0.0,20.0
1729951822.27,8.0,1.848,0.0,8.02,40.0,0.598,0.0,9.27,19.2,1.016,0.0,9.47,20.8,1.717,0.0,17.4
1729951822.37,8.0,1.851,0.0,9.92,40.0,0.573,0.0,10.8,19.2,0.951,0.0,11.2,19.2,1.679,0.0,19.4
1729951822.47,8.0,1.816,0.0,9.15,40.0,0.582,0.0,9.96,20.8,1.043,0.0,10.1,20.8,1.725,0.0,18.0
1729951822.57,8.0,2.033,0.0,8.75,38.4,0.714,0.0,9.42,19.2,0.785,0.0,10.0,19.2,1.8,0.0,17.1
1729951822.67,8.0,2.145,0.0,12.8,41.6,0.697,0.0,13.9,20.8,1.12,0.0,12.5,20.8,1.973,0.0,22.7
1729951822.77,6.4,2.195,0.0,10.6,38.4,0.641,0.0,12.1,19.2,0.848,0.0,11.9,19.2,1.921,0.0,20.2
1729951822.87,8.01,2.154,0.0,2.18,41.6,0.574,0.0,7.21,20.8,0.737,0.0,10.2,20.8,1.773,0.0,16.8
1729951822.97,7.99,2.108,0.0,2.86,40.0,0.624,0.0,4.03,20.8,0.758,0.0,9.96,19.2,1.552,0.0,16.5
1729951823.07,8.0,2.134,0.0,1.98,40.0,0.616,0.0,1.91,19.2,0.664,0.0,10.5,20.8,1.492,0.0,15.7
1729951823.17,9.6,1.774,0.0,4.44,40.0,0.631,0.0,5.39,20.9,0.609,0.0,10.1,19.2,1.643,0.0,15.6
1729951823.27,6.4,1.592,0.0,1.63,40.0,0.595,0.0,3.49,19.2,0.628,0.0,8.28,20.8,1.547,0.0,15.6
1729951823.37,9.6,1.392,0.0,1.26,40.0,0.581,0.0,2.35,20.8,0.63,0.0,4.89,19.2,1.348,0.0,14.7
1729951823.47,6.4,1.384,0.0,2.39,40.0,0.684,0.0,3.52,19.2,0.614,0.0,5.53,20.8,1.347,0.0,15.0
1729951823.57,9.59,1.318,0.0,1.52,38.4,0.718,0.0,1.72,20.8,0.548,0.0,5.03,19.2,1.296,0.0,16.7
1729951823.67,6.41,1.367,0.0,2.26,40.0,0.729,0.0,3.39,19.2,0.534,0.0,5.67,19.2,1.122,0.0,14.6
1729951823.77,8.0,1.436,0.0,1.2,41.6,0.744,0.0,3.24,20.8,0.894,0.0,5.84,20.8,1.608,0.0,15.7
1729951823.87,8.0,1.557,0.0,2.49,38.4,0.644,0.0,3.07,19.2,0.818,0.0,6.11,20.8,1.335,0.0,14.1
1729951823.97,7.99,1.776,0.0,1.53,38.4,0.833,0.0,2.58,20.8,0.781,0.0,5.57,19.2,1.584,0.0,11.9
1729951824.07,8.0,1.529,0.0,1.75,40.0,0.733,0.0,2.6,19.2,0.798,0.0,5.21,20.8,1.395,0.0,7.87
1729951824.17,8.0,1.372,0.0,3.73,40.0,0.738,0.0,5.09,20.8,0.599,0.0,6.39,20.8,1.499,0.0,9.64
1729951824.27,8.0,1.197,0.0,0.946,40.0,0.686,0.0,2.77,20.8,0.688,0.0,4.89,19.2,1.399,0.0,7.96
1729951824.37,8.0,1.204,0.0,1.94,40.0,0.843,0.0,3.9,19.2,0.883,0.0,5.61,19.2,1.575,0.0,8.48
1729951824.47,8.0,1.161,0.0,2.12,40.0,0.881,0.0,4.85,20.8,0.723,0.0,5.25,20.8,1.744,0.0,8.6
1729951824.57,9.6,1.23,0.0,2.0,40.0,0.727,0.0,2.53,19.2,0.684,0.0,4.59,19.2,1.562,0.0,7.51
1729951824.67,7.99,1.464,0.0,1.95,38.4,0.5,0.0,4.45,19.2,0.79,0.0,4.8,20.8,1.476,0.0,8.55
1729951824.77,6.4,1.558,0.0,1.73,41.6,0.572,0.0,4.42,20.8,1.083,0.0,4.21,19.2,1.83,0.0,8.22
1729951824.87,8.0,1.531,0.0,2.05,40.0,0.548,0.0,4.19,20.8,0.994,0.0,4.57,20.8,1.691,0.0,8.17
1729951824.97,8.0,1.527,0.0,1.19,41.6,0.508,0.0,3.86,19.2,0.949,0.0,4.41,20.8,1.687,0.0,8.68
1729951825.07,8.0,1.364,0.0,2.17,40.0,0.471,0.0,3.28,20.8,0.754,0.0,4.0,19.2,1.428,0.0,7.54
1729951825.17,8.0,1.457,0.0,1.18,40.0,0.492,0.0,4.08,19.2,0.737,0.0,4.13,20.8,1.751,0.0,8.1
1729951825.27,8.0,1.382,0.0,1.99,40.0,0.459,0.0,2.63,20.8,0.896,0.0,3.62,19.2,1.699,0.0,7.75
1729951825.37,8.0,1.476,0.0,1.04,40.0,0.431,0.0,3.44,19.2,1.056,0.0,3.18,20.8,1.663,0.0,7.97
1729951825.47,8.0,1.456,0.0,1.58,40.0,0.498,0.0,3.1,20.8,0.925,0.0,2.74,19.2,1.557,0.0,7.37
1729951825.57,8.0,1.587,0.0,1.1,38.4,0.557,0.0,2.44,19.2,0.827,0.0,3.8,20.8,1.508,0.0,7.56
1729951825.67,9.6,1.676,0.0,1.43,41.6,0.551,0.0,3.5,20.8,0.833,0.0,3.74,19.2,1.572,0.0,8.18
1729951825.77,8.0,1.408,0.0,1.12,38.4,0.511,0.0,2.6,19.2,1.057,0.0,3.61,20.8,1.628,0.0,8.35
1729951825.87,8.0,1.178,0.0,0.854,41.6,0.538,0.0,2.95,20.8,1.044,0.0,3.545,19.2,1.678,0.0,7.58
1729951825.97,8.0,1.144,0.0,1.78,40.0,0.566,0.0,2.0,19.2,1.006,0.0,3.48,19.2,1.62,0.0,7.27
1729951826.07,6.4,1.398,0.0,1.74,40.0,0.604,0.0,2.96,20.8,0.922,0.0,4.77,20.8,1.466,0.0,7.86
1729951826.17,8.0,1.689,0.0,0.998,40.0,0.572,0.0,1.42,19.2,0.759,0.0,4.35,19.2,1.399,0.0,7.74
1729951826.27,9.6,1.6,0.0,1.81,40.0,0.615,0.0,2.59,20.8,1.077,0.0,4.495,20.6,1.796,0.0,8.37
1729951826.37,6.4,1.845,0.0,1.19,40.0,0.594,0.0,4.31,19.2,1.197,0.0,4.64,19.4,1.719,0.0,8.64
1729951826.47,8.0,1.92,0.0,0.832,38.4,0.714,0.0,2.53,19.2,1.05,0.0,4.53,20.8,1.706,0.0,7.85
1729951826.57,8.0,2.266,0.0,4.41,40.0,0.78,0.0,4.76,20.8,1.101,0.0,4.62,19.2,1.832,0.0,8.72
1729951826.67,8.0,1.85,0.0,2.53,40.0,0.694,0.0,4.64,20.8,0.883,0.0,4.66,20.8,1.75,0.0,8.46
1729951826.77,8.0,1.609,0.0,3.74,40.0,0.695,0.0,3.67,19.2,1.178,0.0,5.16,20.8,1.893,0.0,8.1
1729951826.87,8.0,1.428,0.0,4.78,40.0,0.687,0.0,5.2,19.2,1.039,0.0,4.17,19.2,1.988,0.0,8.465
1729951826.97,9.6,1.193,0.0,3.2,40.0,0.675,0.0,4.91,20.8,0.962,0.0,5.58,20.8,1.851,0.0,8.83
1729951827.07,7.99,1.265,0.0,4.25,40.0,0.662,0.0,5.07,19.2,0.703,0.0,4.63,19.2,1.564,0.0,9.02
1729951827.17,6.4,1.236,0.0,3.74,40.0,0.728,0.0,4.05,20.8,0.646,0.0,4.53,20.8,1.593,0.0,8.32
1729951827.27,8.0,1.535,0.0,4.14,40.0,0.795,0.0,4.0,19.2,0.704,0.0,5.04,19.2,1.873,0.0,9.06
1729951827.37,8.0,1.877,0.0,4.95,40.0,0.812,0.0,3.71,20.8,0.852,0.0,4.05,20.8,1.999,0.0,9.44
1729951827.47,8.0,1.601,0.0,3.46,40.0,0.782,0.0,3.69,20.8,0.858,0.0,4.92,19.2,1.78,0.0,9.82
1729951827.57,8.0,1.377,0.0,4.25,40.0,0.734,0.0,5.04,19.2,0.829,0.0,4.65,20.8,1.452,0.0,10.2
1729951827.67,8.0,1.291,0.0,3.26,40.0,0.631,0.0,3.77,20.8,0.719,0.0,4.11,19.2,1.538,0.0,10.15
1729951827.77,8.0,1.28,0.0,4.84,40.0,0.681,0.0,5.1,19.2,0.567,0.0,4.63,19.2,1.455,0.0,10.1
1729951827.87,8.0,1.334,0.0,6.07,39.9,0.73,0.0,7.33,19.2,0.748,0.0,5.03,20.8,1.657,0.0,10.4
1729951827.97,8.0,1.443,0.0,7.28,40.0,0.762,0.0,8.48,20.8,0.848,0.0,6.85,19.2,1.207,0.0,13.0
1729951828.07,8.0,1.519,0.0,7.67,40.1,0.72,0.0,8.71,20.8,0.79,0.0,7.92,20.8,1.27,0.0,15.6
1729951828.17,8.0,1.665,0.0,8.04,40.0,0.62,0.0,8.67,19.2,0.726,0.0,9.11,19.2,1.22,0.0,17.1
1729951828.27,8.0,1.856,0.0,8.84,38.4,0.895,0.0,9.02,19.2,0.765,0.0,9.54,20.8,1.42,0.0,16.9
1729951828.37,8.0,1.908,0.0,8.91,40.0,0.616,0.0,9.46,20.8,0.975,0.0,10.1,20.8,1.268,0.0,19.7
1729951828.47,8.0,1.945,0.0,9.01,39.9,0.684,0.0,9.74,20.8,0.848,0.0,10.1,19.2,1.284,0.0,18.4
1729951828.57,8.0,2.02,0.0,9.53,40.1,0.623,0.0,10.4,19.2,0.936,0.0,10.3,20.8,1.423,0.0,19.1
1729951828.67,8.0,2.089,0.0,10.3,40.0,0.651,0.0,10.4,20.8,0.846,0.0,10.9,19.2,1.409,0.0,20.3
1729951828.77,7.99,2.113,0.0,10.8,40.0,0.896,0.0,11.9,19.2,0.998,0.0,11.7,20.8,1.536,0.0,19.5
1729951828.87,8.01,2.07,0.0,1.79,40.0,0.414,0.0,11.5,20.8,0.946,0.0,12.2,19.2,1.487,0.0,24.1
1729951828.97,8.0,2.077,0.0,2.71,40.0,0.446,0.0,11.4,19.2,0.923,0.0,10.7,20.8,1.435,0.0,19.7
1729951829.07,8.0,2.117,0.0,2.74,41.6,0.44,0.0,8.0,20.8,0.829,0.0,11.1,19.2,1.385,0.0,20.0
1729951829.17,8.0,1.922,0.0,1.3,40.0,0.39,0.0,4.45,19.2,0.815,0.0,10.6,20.8,1.221,0.0,17.2
1729951829.27,8.0,1.969,0.0,2.82,40.0,0.523,0.0,4.4,20.8,0.755,0.0,10.4,19.2,1.468,0.0,17.4
1729951829.37,8.0,1.701,0.0,2.7,40.0,0.385,0.0,5.71,19.2,0.886,0.0,10.2,20.8,1.381,0.0,20.0
1729951829.47,8.0,1.724,0.0,3.29,40.0,0.329,0.0,4.43,20.8,0.862,0.0,9.04,19.2,1.33,0.0,17.7
1729951829.57,8.0,1.514,0.0,4.78,40.0,0.374,0.0,5.7,19.2,0.959,0.0,9.04,20.8,1.324,0.0,17.1
1729951829.67,8.0,1.456,0.0,2.89,40.0,0.413,0.0,5.02,20.8,0.842,0.0,6.93,19.2,1.367,0.0,17.5
1729951829.77,8.0,1.475,0.0,4.43,40.0,0.397,0.0,5.79,19.2,0.759,0.0,5.85,20.8,1.483,0.0,15.7
1729951829.87,8.01,1.579,0.0,3.79,40.0,0.349,0.0,6.28,20.8,0.917,0.0,6.83,19.2,1.415,0.0,16.1
1729951829.97,7.99,1.794,0.0,4.69,40.0,0.469,0.0,4.95,19.2,1.181,0.0,6.06,20.8,1.46,0.0,14.9
1729951830.07,8.0,1.483,0.0,5.55,40.0,0.419,0.0,6.85,20.8,0.958,0.0,6.59,19.2,1.333,0.0,11.7
1729951830.17,8.0,1.271,0.0,4.69,40.0,0.459,0.0,5.16,19.2,0.822,0.0,6.12,20.8,1.432,0.0,11.2
1729951830.27,8.01,1.311,0.0,5.81,41.6,0.379,0.0,6.6,20.8,0.854,0.0,6.2,19.2,1.33,0.0,10.7
1729951830.37,8.0,1.259,0.0,5.08,38.4,0.488,0.0,5.92,19.2,1.117,0.0,6.1,20.8,1.441,0.0,14.9
1729951830.47,8.0,1.228,0.0,5.34,41.6,0.462,0.0,5.79,20.8,1.098,0.0,5.87,19.2,1.578,0.0,11.4
1729951830.57,8.0,1.207,0.0,5.34,40.0,0.462,0.0,5.1,19.2,1.097,0.0,6.6,20.8,1.731,0.0,13.5
1729951830.67,8.0,1.269,0.0,4.3,40.0,0.554,0.0,4.35,19.2,0.895,0.0,4.97,19.2,1.687,0.0,11.3
1729951830.77,8.0,1.471,0.0,5.23,40.0,0.512,0.0,6.21,20.8,0.942,0.0,6.2,20.8,1.658,0.0,10.9
1729951830.87,8.0,1.363,0.0,3.7,40.0,0.477,0.0,3.37,19.2,1.164,0.0,5.83,19.2,1.873,0.0,13.8
1729951830.97,8.0,1.241,0.0,5.83,40.0,0.524,0.0,5.14,20.7,1.245,0.0,5.23,20.8,1.895,0.0,10.1
1729951831.07,8.0,1.591,0.0,5.37,40.0,0.586,0.0,4.32,19.2,1.256,0.0,5.83,19.2,2.315,0.0,13.4
1729951831.17,8.0,1.67,0.0,5.15,40.0,0.621,0.0,5.19,20.8,1.161,0.0,5.44,20.8,1.878,0.0,11.9
1729951831.27,8.0,1.874,0.0,6.57,40.0,0.545,0.0,5.26,19.2,0.987,0.0,6.49,19.2,2.054,0.0,12.6
1729951831.37,8.0,1.771,0.0,4.27,38.5,0.604,0.0,4.25,19.2,0.808,0.0,8.19,20.8,2.087,0.0,16.8
1729951831.47,8.0,1.93,0.0,6.07,41.6,0.584,0.0,5.64,20.8,1.004,0.0,5.38,19.2,2.141,0.0,11.2
1729951831.57,8.01,2.049,0.0,4.81,38.4,0.679,0.0,4.5,20.8,1.004,0.0,5.94,20.8,2.059,0.0,14.2
1729951831.67,7.99,2.338,0.0,5.2,41.6,0.78,0.0,5.01,20.8,0.915,0.0,5.97,19.2,2.073,0.0,11.8
1729951831.77,8.0,2.062,0.0,4.9,38.4,0.668,0.0,3.16,19.2,1.096,0.0,6.16,20.8,2.128,0.0,12.4
1729951831.87,8.0,1.814,0.0,4.55,41.6,0.674,0.0,3.68,20.8,0.922,0.0,7.22,19.2,2.191,0.0,14.7
1729951831.97,7.97,1.732,0.0,5.52,40.0,0.695,0.0,3.39,19.2,1.096,0.0,6.5,20.8,2.321,0.0,13.2
1729951832.07,8.02,1.647,0.0,4.76,40.0,0.696,0.0,3.13,20.8,1.006,0.0,5.99,19.2,1.945,0.0,11.7
1729951832.17,8.0,1.676,0.0,5.47,38.4,0.823,0.0,5.02,19.2,0.955,0.0,5.53,19.2,1.8,0.0,9.78
1729951832.27,8.0,1.854,0.0,7.05,41.6,0.833,0.0,2.2,19.2,1.105,0.0,6.3,20.8,2.08,0.0,11.1
1729951832.37,7.99,2.073,0.0,4.84,40.0,0.871,0.0,3.2,20.8,1.024,0.0,9.21,19.2,1.792,0.0,13.4
1729951832.47,8.0,2.418,0.0,6.86,40.0,0.784,0.0,4.2,19.2,1.176,0.0,6.53,20.8,1.784,0.0,12.2
1729951832.57,8.0,2.002,0.0,5.73,40.0,0.871,0.0,3.9,20.8,1.097,0.0,7.15,20.8,1.927,0.0,12.4
1729951832.67,8.0,1.916,0.0,10.2,40.0,0.842,0.0,6.68,20.8,1.198,0.0,6.64,19.2,1.993,0.0,10.5
1729951832.77,8.0,1.608,0.0,5.79,40.0,0.821,0.0,3.13,19.2,1.043,0.0,9.61,20.8,1.623,0.0,16.3
1729951832.87,8.0,1.486,0.0,6.94,38.4,0.93,0.0,3.23,19.2,0.948,0.0,6.15,19.2,1.831,0.0,10.0
1729951832.97,8.0,1.436,0.0,7.16,40.0,0.775,0.0,3.33,20.8,1.099,0.0,7.58,20.8,1.855,0.0,13.4
1729951833.07,8.01,1.461,0.0,7.26,40.0,1.004,0.0,5.45,20.8,1.202,0.0,6.87,19.2,2.247,0.0,12.9
1729951833.17,9.59,1.737,0.0,6.72,38.4,0.474,0.0,3.28,19.2,1.251,0.0,8.48,20.8,1.916,0.0,14.9
1729951833.27,8.0,2.027,0.0,5.28,41.6,0.459,0.0,1.25,19.2,1.092,0.0,6.7,19.2,1.779,0.0,12.2
1729951833.37,6.4,1.929,0.0,6.55,40.0,0.618,0.0,1.18,20.8,1.009,0.0,5.47,20.8,1.791,0.0,10.2
1729951833.47,7.99,1.642,0.0,5.92,41.6,0.402,0.0,1.11,20.8,1.083,0.0,7.07,19.2,1.765,0.0,14.0
1729951833.57,8.0,1.603,0.0,8.04,40.0,0.464,0.0,3.81,19.2,1.184,0.0,5.46,20.8,1.684,0.0,11.4
1729951833.67,8.0,1.499,0.0,6.29,40.0,0.411,0.0,6.51,20.8,1.007,0.0,8.35,19.2,1.507,0.0,15.9
1729951833.77,8.0,1.434,0.0,5.34,40.0,0.403,0.0,5.285,19.2,0.792,0.0,6.46,20.8,1.429,0.0,13.5
1729951833.87,8.0,1.481,0.0,8.37,40.0,0.457,0.0,4.06,19.2,0.764,0.0,7.31,19.2,1.561,0.0,13.6
1729951833.97,8.0,1.536,0.0,8.35,40.0,0.456,0.0,4.28,20.8,0.999,0.0,8.94,20.8,1.596,0.0,16.4
1729951834.07,8.0,1.693,0.0,8.85,40.0,0.6,0.0,6.76,19.2,0.847,0.0,9.27,19.2,1.886,0.0,17.5
1729951834.17,8.0,1.709,0.0,9.35,40.0,0.548,0.0,11.2,19.2,0.91,0.0,12.5,20.8,1.844,0.0,24.2
1729951834.27,8.0,1.835,0.0,8.7,40.0,0.542,0.0,8.47,20.8,0.837,0.0,10.3,19.2,1.687,0.0,21.0
1729951834.37,8.01,1.921,0.0,10.7,40.0,0.438,0.0,8.3,20.8,0.893,0.0,10.1,20.8,1.815,0.0,19.3
1729951834.47,8.0,1.979,0.0,10.5,40.0,0.478,0.0,9.01,19.2,0.958,0.0,11.0,19.2,1.773,0.0,20.5
1729951834.57,8.01,2.129,0.0,11.25,40.0,0.619,0.0,9.44,19.2,0.996,0.0,11.4,19.2,1.729,0.0,21.1
1729951834.67,9.59,2.131,0.0,12.0,40.0,0.626,0.0,10.9,20.8,1.077,0.0,12.4,20.8,1.875,0.0,23.0
1729951834.77,6.4,2.31,0.0,12.35,40.0,0.68,0.0,0.82,19.2,1.112,0.0,11.9,19.2,2.056,0.0,25.9
1729951834.87,9.6,2.061,0.0,12.7,40.0,0.492,0.0,11.9,20.8,1.098,0.0,12.5,20.8,2.062,0.0,24.6
1729951834.97,6.4,2.222,0.0,3.5,39.9,0.477,0.0,2.85,20.8,1.089,0.0,12.0,20.8,2.035,0.0,19.4
1729951835.07,8.0,2.186,0.0,3.66,40.0,0.591,0.0,1.87,19.2,1.06,0.0,11.1,19.2,1.876,0.0,19.1
1729951835.17,9.6,1.845,0.0,3.82,40.0,0.52,0.0,1.98,19.2,1.04,0.0,8.91,20.8,1.731,0.0,19.2
1729951835.27,8.0,1.799,0.0,5.19,40.0,0.532,0.0,2.04,20.8,0.89,0.0,9.3,19.2,1.633,0.0,19.8
1729951835.37,6.4,1.668,0.0,5.25,40.0,0.473,0.0,2.37,20.8,0.772,0.0,6.62,20.8,1.644,0.0,18.1
1729951835.47,8.0,1.599,0.0,4.28,40.1,0.449,0.0,0.9,19.2,0.802,0.0,6.34,19.2,1.694,0.0,16.1
1729951835.57,9.6,1.553,0.0,4.94,39.9,0.807,0.0,2.73,19.2,0.913,0.0,6.21,19.2,1.806,0.0,17.0
1729951835.67,8.0,1.468,0.0,5.6,40.0,0.602,0.0,3.76,20.8,0.977,0.0,6.66,20.8,1.753,0.0,18.5
1729951835.77,8.0,1.721,0.0,5.785,40.0,0.682,0.0,2.71,20.8,0.843,0.0,6.63,19.2,1.62,0.0,14.2
1729951835.87,8.0,1.757,0.0,5.97,40.0,0.505,0.0,4.27,19.2,0.822,0.0,6.69,20.8,1.523,0.0,15.4
1729951835.97,8.0,1.608,0.0,5.66,40.0,0.628,0.0,2.36,20.8,0.731,0.0,6.18,19.2,1.647,0.0,10.8
1729951836.07,8.0,1.601,0.0,4.56,40.0,0.604,0.0,4.32,19.2,0.835,0.0,6.22,20.8,1.764,0.0,12.4
1729951836.17,6.4,1.561,0.0,6.57,40.0,0.643,0.0,4.55,20.8,0.734,0.0,6.75,19.2,1.731,0.0,16.1
1729951836.27,8.0,1.66,0.0,5.02,40.0,0.636,0.0,2.82,19.2,0.715,0.0,6.2,20.8,1.48,0.0,10.9
1729951836.37,8.0,1.556,0.0,5.46,40.0,0.771,0.0,4.62,20.8,0.701,0.0,5.83,19.2,1.447,0.0,16.1
1729951836.47,8.0,1.509,0.0,5.8,38.4,0.903,0.0,4.18,19.2,0.757,0.0,6.44,19.2,1.21,0.0,10.9
1729951836.57,9.6,1.517,0.0,5.64,41.6,0.857,0.0,4.76,20.8,0.921,0.0,6.0,20.8,1.605,0.0,11.8
1729951836.67,8.0,1.619,0.0,7.12,40.0,0.972,0.0,5.08,19.2,0.979,0.0,7.25,20.8,1.838,0.0,16.1
1729951836.77,6.41,1.916,0.0,5.35,39.9,0.886,0.0,2.24,20.8,0.948,0.0,6.02,20.8,1.752,0.0,15.1
1729951836.87,9.59,1.64,0.0,6.14,40.0,0.89,0.0,3.94,19.2,0.882,0.0,6.33,19.2,1.743,0.0,13.1
1729951836.97,6.4,1.501,0.0,6.19,38.3,0.825,0.0,2.35,20.8,0.832,0.0,6.25,20.8,1.651,0.0,12.6
1729951837.07,8.0,1.646,0.0,5.53,40.1,1.049,0.0,3.64,19.1,0.993,0.0,6.09,19.2,1.819,0.0,13.2
1729951837.17,9.6,1.72,0.0,6.08,40.0,1.048,0.0,3.23,20.9,1.062,0.0,6.43,20.8,1.959,0.0,14.9
1729951837.27,6.4,1.816,0.0,4.83,40.0,0.944,0.0,3.47,19.2,1.0,0.0,6.13,19.2,1.982,0.0,15.9
1729951837.37,9.6,1.758,0.0,6.49,40.0,0.777,0.0,3.34,20.7,0.935,0.0,7.12,20.8,1.72,0.0,13.6
1729951837.47,8.0,1.966,0.0,5.59,38.4,0.649,0.0,2.48,19.2,0.724,0.0,6.12,19.2,1.803,0.0,12.0
1729951837.57,8.0,2.313,0.0,6.32,41.6,0.712,0.0,3.47,20.8,1.028,0.0,6.0,19.2,2.194,0.0,13.7
1729951837.67,6.4,2.172,0.0,7.1,40.0,0.797,0.0,2.52,19.2,1.238,0.0,5.19,20.8,2.45,0.0,18.3
1729951837.77,8.0,1.973,0.0,5.98,41.6,0.587,0.0,3.52,20.8,1.227,0.0,4.8,20.8,2.186,0.0,16.8
1729951837.87,8.0,1.845,0.0,7.68,40.0,0.568,0.0,3.61,19.2,1.024,0.0,6.42,19.2,2.069,0.0,15.4
1729951837.97,8.0,1.827,0.0,6.94,40.0,0.671,0.0,3.33,20.8,0.766,0.0,5.39,19.2,1.88,0.0,13.9
1729951838.07,8.0,1.916,0.0,7.4,38.4,0.842,0.0,5.36,19.2,1.096,0.0,6.05,19.2,2.427,0.0,17.1
1729951838.17,7.99,1.855,0.0,7.67,41.6,0.658,0.0,3.51,20.8,1.325,0.0,5.52,22.4,2.4,0.0,22.1
1729951838.27,8.0,1.964,0.0,7.1,40.0,0.664,0.0,4.01,19.2,1.207,0.0,4.97,19.2,2.148,0.0,14.6
1729951838.37,8.0,2.027,0.0,7.88,40.0,0.674,0.0,2.47,20.8,1.029,0.0,5.37,20.8,2.217,0.0,13.9
1729951838.47,8.0,2.237,0.0,7.04,40.0,0.706,0.0,3.19,19.2,0.876,0.0,4.28,19.2,1.974,0.0,14.0
1729951838.57,9.6,2.026,0.0,7.32,38.4,0.934,0.0,3.2,20.8,1.22,0.0,5.65,19.2,2.538,0.0,15.8
1729951838.67,6.41,1.727,0.0,10.3,41.6,0.722,0.0,2.6,20.8,1.331,0.0,4.72,20.8,2.447,0.0,22.4
1729951838.77,7.99,1.486,0.0,6.86,40.0,0.668,0.0,3.83,19.2,1.191,0.0,5.36,19.2,2.11,0.0,13.6
1729951838.87,9.6,1.193,0.0,7.32,40.0,0.624,0.0,3.29,20.8,0.941,0.0,5.27,20.8,1.904,0.0,13.5
1729951838.97,8.0,1.412,0.0,5.73,38.4,0.727,0.0,3.47,19.2,0.856,0.0,4.57,19.2,1.989,0.0,13.1
1729951839.07,6.41,1.85,0.0,6.9,40.0,0.795,0.0,3.99,20.8,1.175,0.0,6.54,19.2,2.591,0.0,16.5
1729951839.17,9.59,1.983,0.0,10.9,40.0,0.682,0.0,1.4,19.2,1.35,0.0,11.2,20.8,2.392,0.0,20.9
1729951839.27,8.0,2.083,0.0,6.26,41.6,0.749,0.0,3.08,20.8,1.443,0.0,5.72,20.8,2.456,0.0,12.1
1729951839.37,6.4,2.522,0.0,6.56,40.0,0.699,0.0,1.74,19.2,1.073,0.0,6.28,19.2,2.024,0.0,12.6
1729951839.47,8.0,2.222,0.0,5.13,38.4,0.761,0.0,2.97,19.2,0.826,0.0,4.9,19.2,1.964,0.0,12.3
1729951839.57,8.0,2.19,0.0,6.43,40.0,0.879,0.0,2.11,20.8,1.144,0.0,6.72,20.8,2.271,0.0,16.7
1729951839.67,9.6,1.951,0.0,12.6,40.0,0.68,0.0,9.8,19.2,1.27,0.0,12.6,20.8,2.028,0.0,24.2
1729951839.77,8.0,1.829,0.0,6.86,40.0,0.663,0.0,4.42,20.8,1.08,0.0,7.19,19.2,1.867,0.0,15.6
1729951839.87,6.41,1.764,0.0,7.79,40.1,0.689,0.0,5.36,19.2,0.838,0.0,7.76,20.8,1.564,0.0,16.6
1729951839.97,7.99,1.915,0.0,7.9,39.9,0.667,0.0,6.09,20.8,0.697,0.0,8.33,19.2,1.521,0.0,16.7
1729951840.07,8.01,2.081,0.0,11.8,38.4,0.774,0.0,5.95,19.2,0.815,0.0,11.4,19.2,1.931,0.0,21.8
1729951840.17,7.99,2.182,0.0,14.1,41.6,0.685,0.0,13.8,20.8,0.941,0.0,14.0,20.8,1.879,0.0,25.6
1729951840.27,9.61,2.134,0.0,10.7,40.0,0.786,0.0,8.5,20.8,0.859,0.0,10.4,19.1,1.908,0.0,19.9
1729951840.37,6.39,2.104,0.0,10.5,40.0,0.72,0.0,6.94,19.2,0.744,0.0,10.55,20.9,1.688,0.0,19.5
1729951840.47,8.0,2.353,0.0,10.8,38.4,0.854,0.0,7.68,20.8,0.702,0.0,10.7,19.2,1.656,0.0,19.7
1729951840.57,8.0,2.481,0.0,16.6,40.0,0.812,0.0,11.0,19.2,1.027,0.0,12.65,20.8,2.398,0.0,24.85
1729951840.67,8.0,2.449,0.0,12.6,40.0,0.686,0.0,11.2,20.8,0.919,0.0,14.6,19.2,1.65,0.0,30.0
1729951840.77,8.01,2.426,0.0,13.2,40.0,0.688,0.0,11.6,19.2,0.952,0.0,12.6,20.8,1.705,0.0,24.5
1729951840.87,7.99,2.427,0.0,12.3,41.6,0.644,0.0,1.56,20.8,0.899,0.0,13.1,20.8,1.649,0.0,22.8
1729951840.97,8.01,2.471,0.0,11.9,40.0,0.634,0.0,1.13,19.2,0.819,0.0,12.4,19.2,1.468,0.0,21.1
1729951841.07,7.99,2.146,0.0,11.3,40.0,0.714,0.0,1.03,20.8,0.715,0.0,11.8,20.8,1.512,0.0,20.2
