Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay
1729951730.37,19.2,1.098,0.0,2.45,40.0,1.192,0.0,2.51,9.6,2.256,0.0,10.0,20.8,1.19,0.0,2.74
1729951730.47,20.8,0.98,0.0,3.63,40.0,1.153,0.0,3.68,6.4,2.253,0.0,11.5,19.2,1.12,0.0,3.03
1729951730.57,19.2,1.25,0.0,2.81,38.4,1.417,0.0,1.92,8.0,2.416,0.0,12.8,20.8,1.006,0.0,3.045
1729951730.67,20.8,1.451,0.0,2.7,40.0,1.303,0.0,3.67,8.0,2.486,0.0,14.4,19.2,0.896,0.0,3.06
1729951730.77,19.2,1.345,0.0,4.07,40.0,1.416,0.0,3.12,8.0,2.745,0.0,13.1,20.8,1.204,0.0,1.67
1729951730.87,20.8,1.457,0.0,1.76,40.0,1.572,0.0,2.43,8.0,2.862,0.0,9.03,19.2,1.339,0.0,3.24
1729951730.97,19.2,1.137,0.0,3.85,40.0,1.258,0.0,2.39,8.0,2.358,0.0,10.3,20.8,1.106,0.0,1.75
1729951731.07,20.8,1.566,0.0,1.95,38.4,1.296,0.0,1.99,8.0,1.914,0.0,3.36,19.2,0.838,0.0,2.33
1729951731.17,19.2,1.401,0.0,3.81,40.0,0.947,0.0,3.29,8.0,1.882,0.0,2.2,20.8,0.837,0.0,2.91
1729951731.27,20.8,1.18,0.0,3.52,41.6,0.88,0.0,6.85,8.0,1.723,0.0,2.79,19.2,0.687,0.0,2.24
1729951731.37,19.2,1.291,0.0,3.14,40.0,0.959,0.0,3.22,8.0,1.777,0.0,2.92,20.8,0.854,0.0,2.87
1729951731.47,20.8,1.275,0.0,6.15,41.6,0.771,0.0,1.73,8.01,1.796,0.0,3.3,20.8,0.848,0.0,3.16
1729951731.57,19.2,1.67,0.0,7.88,40.0,0.768,0.0,2.98,8.0,2.006,0.0,3.2,19.2,0.735,0.0,3.45
1729951731.67,20.8,1.427,0.0,9.61,40.0,0.842,0.0,2.91,8.0,2.234,0.0,1.94,20.8,0.685,0.0,5.15
1729951731.77,19.2,1.503,0.0,8.58,40.0,0.824,0.0,5.23,8.0,2.34,0.0,3.18,19.2,0.739,0.0,6.59
1729951731.87,20.8,1.238,0.0,8.15,40.0,0.849,0.0,3.08,8.0,2.131,0.0,2.19,20.8,0.856,0.0,4.89
1729951731.97,19.2,1.391,0.0,9.97,40.0,0.854,0.0,1.96,8.0,2.101,0.0,3.3,19.2,0.867,0.0,6.1
1729951732.07,20.8,1.463,0.0,10.847,40.0,0.734,0.0,6.98,8.0,2.22,0.0,2.52,20.8,0.746,0.0,6.08
1729951732.17,19.2,1.663,0.0,11.723,40.0,0.835,0.0,2.77,8.0,2.404,0.0,2.82,19.2,0.721,0.0,8.39
1729951732.27,20.8,1.732,0.0,12.6,40.0,1.007,0.0,9.55,8.0,2.72,0.0,3.29,20.8,0.905,0.0,9.6
1729951732.37,19.2,1.768,0.0,12.9,40.0,0.932,0.0,4.9,8.01,2.847,0.0,1.98,19.2,0.931,0.0,9.67
1729951732.47,20.8,1.827,0.0,15.1,40.0,0.981,0.0,6.61,7.99,3.092,0.0,3.05,20.8,0.995,0.0,9.67
1729951732.57,19.2,1.83,0.0,16.5,40.0,0.942,0.0,9.56,8.01,3.311,0.0,1.86,19.2,0.974,0.0,9.89
1729951732.67,20.8,1.845,0.0,15.0,40.0,1.243,0.0,5.51,7.99,3.488,0.0,2.62,20.8,1.0,0.0,10.7
1729951732.77,19.2,1.772,0.0,16.1,40.0,0.812,0.0,10.9,9.58,2.781,0.0,1.94,19.2,0.84,0.0,11.3
1729951732.87,19.2,1.543,0.0,12.7,40.0,1.061,0.0,3.79,6.41,2.698,0.0,1.89,19.2,1.063,0.0,7.29
1729951732.97,20.8,1.47,0.0,14.1,40.0,0.819,0.0,4.59,9.6,2.568,0.0,2.75,20.8,0.985,0.0,3.06
1729951733.07,19.2,1.492,0.0,15.4,40.0,0.858,0.0,7.97,6.4,2.558,0.0,1.79,19.2,0.9,0.0,2.69
1729951733.17,20.8,1.697,0.0,14.4,40.1,1.133,0.0,4.61,8.0,2.698,0.0,2.3,20.8,0.859,0.0,3.15
1729951733.27,19.2,1.632,0.0,17.6,39.9,0.915,0.0,9.86,8.0,2.693,0.0,2.0,20.8,0.731,0.0,2.05
1729951733.37,20.8,1.763,0.0,11.8,38.4,1.259,0.0,5.6,8.0,2.853,0.0,1.67,19.2,0.869,0.0,3.91
1729951733.47,19.2,1.31,0.0,8.82,41.6,0.953,0.0,7.97,9.6,2.77,0.0,2.84,20.8,0.906,0.0,2.22
1729951733.57,19.2,1.735,0.0,2.25,38.4,1.243,0.0,4.3,8.0,2.144,0.0,2.2,19.2,0.963,0.0,3.4
1729951733.67,20.8,1.506,0.0,3.87,41.6,1.204,0.0,5.4,8.0,2.202,0.0,2.83,20.8,1.041,0.0,2.07
1729951733.77,19.2,1.175,0.0,4.12,40.0,1.018,0.0,14.8,8.0,1.93,0.0,2.05,19.2,0.877,0.0,2.37
1729951733.87,20.8,1.011,0.0,2.17,40.0,1.17,0.0,9.07,8.0,1.823,0.0,1.77,20.8,1.023,0.0,2.62
1729951733.97,20.8,0.917,0.0,4.51,40.0,1.005,0.0,10.4,8.0,1.835,0.0,2.77,19.2,1.06,0.0,1.36
1729951734.07,19.2,1.068,0.0,2.04,40.0,1.299,0.0,11.3,8.0,1.919,0.0,2.06,19.2,1.023,0.0,2.54
1729951734.17,20.8,1.326,0.0,4.09,40.0,1.226,0.0,16.3,8.0,2.149,0.0,3.23,20.8,0.968,0.0,1.62
1729951734.27,20.8,1.503,0.0,2.38,40.0,1.282,0.0,16.4,8.0,2.407,0.0,2.14,19.2,0.951,0.0,1.75
1729951734.37,19.2,1.346,0.0,5.78,40.0,1.329,0.0,10.6,8.0,2.359,0.0,2.45,20.8,1.217,0.0,1.12
1729951734.47,20.8,1.337,0.0,5.78,38.4,1.292,0.0,4.89,8.0,2.298,0.0,2.9,19.2,1.162,0.0,0.862
1729951734.57,19.2,1.381,0.0,3.24,40.0,1.393,0.0,2.87,8.0,1.972,0.0,2.11,20.8,1.183,0.0,2.73
1729951734.67,20.8,1.59,0.0,5.91,40.0,1.411,0.0,2.87,8.0,2.12,0.0,3.24,19.2,1.102,0.0,3.12
1729951734.77,19.2,1.632,0.0,6.93,40.0,1.383,0.0,3.23,8.0,2.24,0.0,1.74,20.8,1.038,0.0,3.02
1729951734.87,20.8,1.543,0.0,9.3,40.0,1.159,0.0,2.78,6.4,2.585,0.0,3.51,19.2,1.21,0.0,3.2
1729951734.97,19.2,1.414,0.0,4.7,40.0,1.289,0.0,2.66,9.61,2.65,0.0,2.78,20.8,1.162,0.0,1.27
1729951735.07,19.2,1.418,0.0,3.86,38.4,1.3,0.0,2.08,6.4,3.247,0.0,2.69,19.2,1.184,0.0,3.27
1729951735.17,20.8,1.799,0.0,5.05,40.0,1.745,0.0,3.2,9.6,3.463,0.0,3.26,20.8,1.235,0.0,1.87
1729951735.27,20.8,1.699,0.0,9.45,40.0,1.314,0.0,2.14,6.4,3.204,0.0,4.55,19.2,0.895,0.0,4.09
1729951735.37,19.2,1.655,0.0,7.42,40.0,0.897,0.0,2.57,9.6,2.771,0.0,4.86,19.2,0.805,0.0,2.35
1729951735.47,19.2,1.68,0.0,2.64,40.0,0.853,0.0,2.83,6.4,2.61,0.0,5.07,20.8,0.975,0.0,2.0
1729951735.57,20.8,1.827,0.0,2.75,41.6,1.092,0.0,2.1,8.0,2.326,0.0,4.56,20.8,1.113,0.0,2.18
1729951735.67,19.2,1.905,0.0,6.95,40.0,0.878,0.0,5.02,9.6,2.575,0.0,6.21,20.8,0.896,0.0,0.841
1729951735.77,20.8,1.97,0.0,2.4,40.0,0.904,0.0,1.82,8.0,2.773,0.0,7.17,19.2,0.865,0.0,3.3
1729951735.87,19.2,2.026,0.0,8.13,41.6,1.041,0.0,2.41,8.0,2.918,0.0,7.82,20.8,0.874,0.0,2.28
1729951735.97,20.8,1.777,0.0,2.24,38.4,0.91,0.0,6.68,8.0,3.246,0.0,8.69,19.2,0.98,0.0,2.29
1729951736.07,20.8,1.823,0.0,6.33,41.6,1.06,0.0,1.86,6.41,2.772,0.0,8.53,20.8,1.096,0.0,2.14
1729951736.17,19.2,1.841,0.0,2.31,40.0,0.731,0.0,5.88,7.99,2.072,0.0,8.35,19.2,0.933,0.0,1.81
1729951736.27,20.8,1.853,0.0,2.2,40.0,1.086,0.0,2.28,8.0,1.648,0.0,10.1,20.8,1.026,0.0,2.8
1729951736.37,19.2,1.658,0.0,6.5,40.0,0.917,0.0,4.92,8.0,1.479,0.0,10.6,19.2,0.834,0.0,1.74
1729951736.47,20.8,1.455,0.0,2.19,40.0,0.788,0.0,2.2,8.0,1.508,0.0,11.1,20.8,1.062,0.0,2.58
1729951736.57,19.2,1.355,0.0,6.39,40.0,0.892,0.0,1.78,8.01,1.695,0.0,13.7,19.2,1.061,0.0,2.14
1729951736.67,19.2,1.886,0.0,2.75,40.0,0.747,0.0,3.2,7.99,1.772,0.0,7.16,20.8,0.927,0.0,1.33
1729951736.77,20.8,1.947,0.0,2.08,40.0,1.183,0.0,2.06,8.0,2.38,0.0,1.63,19.2,1.109,0.0,2.18
1729951736.87,19.0,1.725,0.0,8.4,40.0,0.801,0.0,5.05,8.0,2.464,0.0,2.74,20.8,0.791,0.0,3.37
1729951736.97,21.0,1.534,0.0,2.3,40.0,0.895,0.0,2.07,9.61,2.685,0.0,1.76,19.2,1.108,0.0,1.29
1729951737.07,19.2,1.399,0.0,7.08,40.0,1.211,0.0,2.55,6.39,2.241,0.0,2.31,19.2,1.154,0.0,4.38
1729951737.17,20.8,1.68,0.0,3.35,40.0,0.875,0.0,2.16,9.6,1.977,0.0,2.9,20.8,0.947,0.0,0.745
1729951737.27,19.2,1.922,0.0,5.39,40.0,1.468,0.0,2.24,6.4,1.883,0.0,1.93,19.2,1.039,0.0,3.99
1729951737.37,20.8,1.62,0.0,8.52,40.0,1.019,0.0,4.26,9.59,1.665,0.0,3.18,20.8,0.905,0.0,3.44
1729951737.47,19.2,1.813,0.0,4.66,40.0,1.122,0.0,1.88,6.41,1.819,0.0,1.92,19.2,1.111,0.0,1.68
1729951737.57,20.8,1.612,0.0,9.5,40.0,1.305,0.0,3.2,9.6,1.884,0.0,2.89,20.8,1.392,0.0,6.7
1729951737.67,19.2,1.662,0.0,7.75,40.0,0.97,0.0,4.45,8.0,2.068,0.0,2.9,20.8,1.089,0.0,3.72
1729951737.77,20.8,1.624,0.0,6.04,38.4,1.214,0.0,2.34,8.0,2.369,0.0,2.12,19.2,0.954,0.0,4.19
1729951737.87,19.2,1.507,0.0,14.9,41.6,1.036,0.0,2.21,7.99,2.232,0.0,3.01,20.8,0.856,0.0,8.2
1729951737.97,20.8,1.432,0.0,8.05,38.4,1.094,0.0,2.08,8.01,2.446,0.0,1.9,19.2,0.954,0.0,4.48
1729951738.07,19.2,1.003,0.0,12.5,40.0,1.143,0.0,6.28,7.99,2.406,0.0,2.91,19.2,1.106,0.0,8.27
1729951738.17,19.2,1.054,0.0,12.8,40.0,1.145,0.0,7.37,8.0,2.517,0.0,2.3,20.8,0.926,0.0,5.69
1729951738.27,20.8,1.118,0.0,14.9,40.0,1.077,0.0,10.1,8.0,2.744,0.0,2.14,19.2,0.992,0.0,8.04
1729951738.37,20.8,1.139,0.0,14.3,40.0,1.268,0.0,9.27,8.0,2.938,0.0,2.37,20.8,0.904,0.0,9.01
1729951738.47,20.8,1.186,0.0,15.2,40.0,1.155,0.0,8.44,8.0,3.032,0.0,1.83,19.2,1.032,0.0,9.46
1729951738.57,19.2,1.395,0.0,16.0,36.8,1.368,0.0,8.67,8.01,3.313,0.0,1.915,19.2,1.027,0.0,9.69
1729951738.67,19.2,1.355,0.0,23.2,43.2,1.199,0.0,12.435,8.0,3.172,0.0,2.0,20.8,1.106,0.0,10.6
1729951738.77,20.8,1.468,0.0,16.5,38.4,1.211,0.0,16.2,7.99,3.095,0.0,2.74,20.8,1.078,0.0,10.6
1729951738.87,20.8,1.4,0.0,17.9,41.6,1.203,0.0,11.48,6.4,3.045,0.0,2.02,19.2,0.965,0.0,7.99
1729951738.97,19.2,1.329,0.0,15.4,40.0,1.131,0.0,6.76,9.61,2.686,0.0,1.77,20.8,0.828,0.0,3.41
1729951739.07,20.8,1.465,0.0,14.5,36.8,1.146,0.0,5.31,6.4,3.108,0.0,1.815,19.2,0.855,0.0,1.87
1729951739.17,17.6,1.311,0.0,23.0,43.2,1.145,0.0,10.055,9.61,3.075,0.0,1.86,20.8,0.959,0.0,1.79
1729951739.27,22.4,1.376,0.0,13.3,38.4,1.285,0.0,14.8,6.39,3.174,0.0,2.26,19.2,0.966,0.0,2.28
1729951739.37,19.2,1.346,0.0,14.6,40.0,1.057,0.0,11.975,8.0,3.179,0.0,1.99,20.8,0.827,0.0,3.18
1729951739.47,20.8,1.126,0.0,5.61,40.0,1.064,0.0,9.15,8.0,3.106,0.0,1.84,19.2,0.868,0.0,2.5
1729951739.57,19.2,1.33,0.0,4.82,38.4,1.124,0.0,7.27,8.0,3.118,0.0,1.875,19.2,0.969,0.0,1.37
1729951739.67,20.8,1.123,0.0,19.0,41.6,1.047,0.0,8.13,8.0,2.606,0.0,1.91,20.8,0.831,0.0,1.92
1729951739.77,19.2,1.214,0.0,6.4,40.0,0.85,0.0,12.2,7.99,2.22,0.0,2.48,20.8,0.749,0.0,1.06
1729951739.87,20.8,1.209,0.0,5.35,41.6,0.784,0.0,9.23,8.0,2.061,0.0,3.05,19.2,0.684,0.0,0.932
1729951739.97,19.2,1.299,0.0,6.93,40.0,0.932,0.0,11.5,9.6,2.182,0.0,2.795,20.8,0.634,0.0,1.28
1729951740.07,19.2,1.583,0.0,11.3,38.4,0.959,0.0,12.6,6.4,2.145,0.0,2.54,19.2,0.824,0.0,1.09
1729951740.17,20.8,1.653,0.0,14.7,43.2,1.025,0.0,12.9,8.0,2.238,0.0,2.45,20.8,0.829,0.0,1.14
1729951740.27,20.8,1.772,0.0,8.57,40.0,1.063,0.0,13.5,8.0,2.502,0.0,2.08,19.2,0.98,0.0,0.8
1729951740.37,19.2,1.855,0.0,7.24,36.8,1.153,0.0,2.26,8.0,2.935,0.0,3.08,20.8,0.917,0.0,1.76
1729951740.47,20.8,1.593,0.0,13.3,43.2,1.08,0.0,2.48,8.0,2.782,0.0,1.99,19.2,0.908,0.0,1.36
1729951740.57,19.2,1.824,0.0,8.49,36.8,0.974,0.0,4.05,8.01,2.902,0.0,5.11,20.8,1.077,0.0,1.52
1729951740.67,20.8,1.645,0.0,12.9,41.6,1.366,0.0,2.12,8.0,2.595,0.0,2.01,19.2,1.184,0.0,4.7
1729951740.77,19.2,1.889,0.0,8.63,40.0,1.036,0.0,5.44,8.0,2.65,0.0,3.64,20.8,1.027,0.0,1.0
1729951740.87,19.2,2.137,0.0,7.76,38.4,1.129,0.0,1.89,8.0,3.165,0.0,2.27,19.2,1.033,0.0,1.11
1729951740.97,20.8,1.985,0.0,12.5,41.6,1.242,0.0,3.42,8.0,3.107,0.0,3.27,20.8,0.949,0.0,4.54
1729951741.07,19.2,2.192,0.0,8.09,38.4,1.13,0.0,4.76,8.0,3.539,0.0,3.93,19.2,1.177,0.0,1.98
1729951741.17,20.8,1.953,0.0,13.7,41.5,1.333,0.0,1.98,9.61,3.365,0.0,3.44,20.8,1.324,0.0,5.53
1729951741.27,20.8,2.216,0.0,8.64,38.4,1.195,0.0,5.65,6.4,3.442,0.0,4.92,19.2,1.202,0.0,1.45
1729951741.37,19.2,2.093,0.0,12.4,41.6,1.219,0.0,1.92,9.6,2.756,0.0,3.92,20.8,1.141,0.0,6.23
1729951741.47,20.8,2.157,0.0,7.17,40.0,1.195,0.0,4.19,6.4,2.656,0.0,5.88,19.2,1.059,0.0,1.28
1729951741.57,19.2,1.998,0.0,6.92,38.4,1.218,0.0,2.44,8.0,2.366,0.0,7.76,20.8,1.217,0.0,1.97
1729951741.67,20.8,1.864,0.0,9.58,41.7,1.218,0.0,1.81,8.0,2.235,0.0,5.55,19.2,1.122,0.0,2.61
1729951741.77,19.2,2.244,0.0,6.25,40.0,1.191,0.0,3.01,8.0,2.261,0.0,6.16,20.8,1.156,0.0,1.6
1729951741.87,19.2,1.998,0.0,8.66,40.0,1.208,0.0,1.68,8.0,2.292,0.0,8.59,19.2,0.998,0.0,2.38
1729951741.97,20.8,1.888,0.0,6.44,40.0,1.219,0.0,3.27,9.6,2.47,0.0,7.33,20.7,0.956,0.0,0.913
1729951742.07,19.2,1.578,0.0,6.63,38.2,1.276,0.0,2.27,8.01,2.85,0.0,9.31,19.3,1.191,0.0,2.74
1729951742.17,20.8,1.297,0.0,9.92,41.9,0.999,0.0,2.4,7.99,2.212,0.0,8.53,20.8,1.113,0.0,4.69
1729951742.27,19.2,1.581,0.0,5.2,39.9,1.531,0.0,1.97,8.0,1.914,0.0,7.79,19.2,1.138,0.0,2.17
1729951742.37,19.2,1.228,0.0,7.47,40.1,1.133,0.0,1.75,7.99,1.925,0.0,10.3,20.8,0.967,0.0,4.08
1729951742.47,20.8,1.403,0.0,5.57,40.0,1.729,0.0,2.88,8.01,2.198,0.0,13.1,19.2,1.026,0.0,2.15
1729951742.57,20.8,1.344,0.0,6.38,40.0,1.29,0.0,1.91,7.99,2.777,0.0,16.7,20.8,1.146,0.0,3.14
1729951742.67,20.8,1.208,0.0,6.49,40.0,1.125,0.0,2.07,8.01,2.685,0.0,16.3,19.2,1.211,0.0,2.05
1729951742.77,19.2,1.202,0.0,5.56,40.0,1.305,0.0,1.99,8.0,2.664,0.0,1.92,20.8,1.184,0.0,2.1
1729951742.87,20.8,1.397,0.0,6.5,40.0,1.297,0.0,1.74,8.0,2.803,0.0,1.94,20.8,0.983,0.0,1.58
1729951742.97,19.2,1.344,0.0,4.97,40.0,1.226,0.0,2.85,8.0,2.984,0.0,3.23,19.2,1.003,0.0,1.44
1729951743.07,20.8,1.218,0.0,6.47,40.0,0.993,0.0,1.86,6.41,2.418,0.0,1.98,20.8,1.144,0.0,2.16
1729951743.17,19.2,1.143,0.0,6.55,40.0,1.201,0.0,2.48,9.59,2.004,0.0,3.44,19.2,1.27,0.0,1.06
1729951743.27,20.8,1.148,0.0,6.35,38.4,1.19,0.0,2.88,6.4,2.118,0.0,2.25,19.2,0.971,0.0,1.78
1729951743.37,19.2,1.304,0.0,12.6,41.6,1.441,0.0,2.23,9.59,2.276,0.0,2.64,20.8,0.922,0.0,6.63
1729951743.47,20.8,1.474,0.0,5.51,41.6,1.508,0.0,4.12,6.4,2.283,0.0,2.33,19.2,0.862,0.0,1.4
1729951743.57,19.2,1.324,0.0,6.84,38.4,1.396,0.0,1.83,7.99,2.256,0.0,2.19,20.8,0.963,0.0,1.19
1729951743.67,20.8,1.294,0.0,6.43,40.0,1.232,0.0,3.8,8.01,2.47,0.0,4.87,19.2,0.962,0.0,1.7
1729951743.77,19.2,1.41,0.0,7.38,36.8,0.677,0.0,3.07,7.99,2.294,0.0,1.61,19.2,0.703,0.0,2.8
1729951743.87,20.8,1.668,0.0,13.6,41.6,1.422,0.0,2.49,8.0,2.368,0.0,3.09,20.8,0.984,0.0,7.09
1729951743.97,19.2,1.563,0.0,11.2,40.0,0.885,0.0,5.49,8.01,2.449,0.0,4.53,20.8,0.836,0.0,5.23
1729951744.07,20.8,1.483,0.0,11.3,41.6,0.844,0.0,2.21,8.01,2.637,0.0,2.37,19.2,0.802,0.0,5.66
1729951744.17,19.2,1.41,0.0,12.3,40.0,0.994,0.0,3.53,7.99,2.672,0.0,6.97,20.8,0.938,0.0,6.36
1729951744.27,20.8,1.557,0.0,13.8,41.6,0.833,0.0,2.91,8.0,2.814,0.0,1.9,20.8,0.802,0.0,7.32
1729951744.37,19.2,1.74,0.0,16.5,40.0,0.819,0.0,5.76,8.0,2.987,0.0,3.24,19.2,0.838,0.0,8.46
1729951744.47,20.8,1.631,0.0,17.7,40.0,0.865,0.0,8.02,8.0,3.141,0.0,4.54,20.8,0.812,0.0,10.2
1729951744.57,19.2,1.802,0.0,17.6,40.0,0.723,0.0,9.36,8.0,3.08,0.0,2.34,19.2,0.774,0.0,10.75
1729951744.67,20.8,1.805,0.0,18.1,40.0,1.064,0.0,8.98,8.0,2.776,0.0,3.44,19.2,0.829,0.0,11.3
1729951744.77,19.2,1.783,0.0,15.6,40.0,1.047,0.0,10.7,8.0,2.601,0.0,1.98,20.8,0.941,0.0,6.76
1729951744.87,20.8,1.642,0.0,15.7,40.0,1.008,0.0,7.78,8.0,2.566,0.0,3.16,20.8,0.957,0.0,2.05
1729951744.97,19.2,1.66,0.0,16.0,40.0,0.778,0.0,7.87,8.01,2.54,0.0,3.81,19.2,0.843,0.0,3.16
1729951745.07,20.8,1.451,0.0,15.05,40.0,0.873,0.0,7.16,7.99,2.533,0.0,2.98,20.8,0.752,0.0,3.0
1729951745.17,19.2,1.702,0.0,14.1,36.8,1.09,0.0,7.28,8.0,2.528,0.0,2.75,19.2,0.946,0.0,2.84
1729951745.27,20.8,1.41,0.0,12.3,43.2,0.733,0.0,6.29,8.01,2.533,0.0,2.17,20.8,0.875,0.0,2.87
1729951745.37,19.2,1.836,0.0,10.9,40.0,0.973,0.0,7.22,8.0,2.752,0.0,1.91,19.2,0.921,0.0,2.14
1729951745.47,20.8,1.594,0.0,7.22,40.0,0.932,0.0,9.21,7.99,2.886,0.0,3.04,20.8,0.85,0.0,1.86
1729951745.57,19.2,1.423,0.0,6.89,40.0,0.804,0.0,9.22,8.0,2.816,0.0,2.85,19.2,0.704,0.0,1.78
1729951745.67,20.8,1.655,0.0,5.89,38.4,0.995,0.0,8.82,8.0,2.23,0.0,2.01,19.2,0.841,0.0,1.7
1729951745.77,19.2,1.439,0.0,7.86,41.6,0.833,0.0,7.56,8.0,1.902,0.0,3.07,20.8,0.945,0.0,1.01
1729951745.87,19.2,1.495,0.0,5.67,40.0,1.069,0.0,9.18,8.0,1.82,0.0,2.22,20.8,0.859,0.0,1.1
1729951745.97,20.8,1.8,0.0,7.65,40.0,0.93,0.0,12.1,8.0,1.878,0.0,2.39,19.2,0.835,0.0,1.28
1729951746.07,19.2,1.792,0.0,6.51,40.0,1.224,0.0,14.3,8.0,2.003,0.0,1.93,19.2,0.82,0.0,1.45
1729951746.17,20.8,1.604,0.0,6.5,38.4,1.356,0.0,12.8,8.0,2.129,0.0,1.74,20.8,1.091,0.0,1.62
1729951746.27,19.2,1.362,0.0,7.07,41.6,0.942,0.0,8.38,8.0,2.446,0.0,2.72,20.8,1.11,0.0,0.729
1729951746.37,19.2,1.602,0.0,5.67,38.4,1.217,0.0,2.11,7.99,2.277,0.0,1.7,19.2,1.044,0.0,1.16
1729951746.47,20.8,1.613,0.0,7.18,41.6,1.08,0.0,2.41,8.0,2.148,0.0,2.93,20.8,0.908,0.0,1.2
1729951746.57,19.2,1.358,0.0,7.17,38.4,1.032,0.0,2.76,8.01,2.339,0.0,2.92,19.2,0.846,0.0,1.707
1729951746.67,20.8,1.518,0.0,7.16,41.6,1.126,0.0,1.8,8.0,2.303,0.0,1.75,19.2,1.027,0.0,2.213
1729951746.77,20.8,1.289,0.0,7.79,40.0,1.033,0.0,3.59,7.99,2.564,0.0,3.57,20.8,1.138,0.0,2.72
1729951746.87,19.2,1.613,0.0,6.67,40.0,1.381,0.0,2.4,8.01,2.728,0.0,2.58,19.2,1.12,0.0,2.96
1729951746.97,20.8,1.559,0.0,7.74,40.0,1.332,0.0,2.85,7.99,3.166,0.0,9.85,20.8,1.13,0.0,2.2
1729951747.07,20.8,1.558,0.0,7.175,40.0,1.327,0.0,3.14,8.0,3.318,0.0,4.53,19.2,1.025,0.0,3.25
1729951747.17,19.2,1.363,0.0,6.61,40.0,1.382,0.0,1.84,8.0,3.374,0.0,2.61,20.8,1.256,0.0,1.9
1729951747.27,20.8,1.309,0.0,5.81,40.0,1.207,0.0,3.23,8.0,2.743,0.0,5.04,20.8,1.286,0.0,3.26
1729951747.37,19.2,1.622,0.0,5.05,36.8,1.598,0.0,2.0,8.0,2.966,0.0,2.47,19.2,1.409,0.0,1.73
1729951747.47,20.8,1.443,0.0,5.4,43.2,1.407,0.0,2.85,8.0,2.745,0.0,12.7,19.2,1.182,0.0,3.34
1729951747.57,19.2,1.615,0.0,5.65,36.8,1.222,0.0,2.13,8.01,2.545,0.0,6.78,20.8,1.007,0.0,2.69
1729951747.67,20.8,1.403,0.0,5.9,40.0,1.205,0.0,1.86,8.0,2.411,0.0,10.6,19.2,1.142,0.0,1.91
1729951747.77,19.2,1.166,0.0,3.37,41.6,1.26,0.0,3.1,9.6,2.25,0.0,11.4,20.8,1.198,0.0,3.14
1729951747.87,20.8,1.099,0.0,4.12,38.4,1.514,0.0,2.09,8.0,2.582,0.0,5.66,19.2,1.02,0.0,1.33
1729951747.97,19.2,1.276,0.0,4.275,40.0,1.239,0.0,3.24,8.0,2.808,0.0,8.73,20.8,0.946,0.0,2.36
1729951748.07,20.8,1.483,0.0,4.43,38.5,0.78,0.0,1.93,8.0,2.454,0.0,8.52,19.2,0.718,0.0,1.58
1729951748.17,19.2,1.502,0.0,5.165,41.6,0.874,0.0,2.84,8.0,2.423,0.0,12.4,19.2,0.732,0.0,1.66
1729951748.27,20.8,1.482,0.0,5.9,40.0,1.097,0.0,2.8,8.01,2.078,0.0,13.9,20.8,0.849,0.0,2.65
1729951748.37,19.2,1.255,0.0,4.3,41.6,1.039,0.0,1.77,8.0,2.099,0.0,10.7,20.8,0.949,0.0,1.59
1729951748.47,20.8,1.508,0.0,5.09,40.0,0.793,0.0,3.47,7.99,2.245,0.0,13.3,20.8,0.855,0.0,2.53
1729951748.57,19.2,1.537,0.0,4.42,40.0,0.775,0.0,1.75,8.0,2.471,0.0,14.9,19.2,0.799,0.0,0.844
1729951748.67,20.8,1.517,0.0,6.28,41.6,1.086,0.0,2.09,8.0,2.769,0.0,13.8,19.2,0.743,0.0,2.91
1729951748.77,19.2,1.514,0.0,7.05,40.0,0.796,0.0,2.42,8.0,3.076,0.0,8.64,20.8,0.798,0.0,2.6
1729951748.87,20.8,1.567,0.0,6.07,40.0,0.996,0.0,1.45,6.4,2.78,0.0,2.04,20.8,0.845,0.0,3.01
1729951748.97,19.2,1.78,0.0,6.84,40.0,0.883,0.0,2.88,8.0,2.301,0.0,2.58,19.2,0.86,0.0,2.43
1729951749.07,19.2,1.851,0.0,7.25,40.0,0.802,0.0,1.85,8.0,1.978,0.0,2.33,20.8,0.776,0.0,3.71
1729951749.17,20.8,2.058,0.0,6.09,38.4,1.167,0.0,2.5,7.99,1.878,0.0,2.12,19.2,0.777,0.0,1.63
1729951749.27,20.8,1.816,0.0,7.87,41.6,0.84,0.0,7.07,8.01,1.728,0.0,3.02,20.8,0.977,0.0,3.92
1729951749.37,19.2,1.722,0.0,7.43,40.0,1.114,0.0,2.23,8.0,1.769,0.0,1.91,19.2,1.137,0.0,3.02
1729951749.47,20.8,2.162,0.0,6.79,40.0,0.988,0.0,3.18,8.0,1.803,0.0,3.44,20.8,1.136,0.0,3.07
1729951749.57,19.2,1.9,0.0,9.23,38.4,1.033,0.0,1.91,7.99,1.92,0.0,3.15,19.2,0.982,0.0,4.69
1729951749.67,20.8,1.744,0.0,6.53,40.0,1.331,0.0,3.56,8.0,2.116,0.0,2.27,19.2,1.045,0.0,3.85
1729951749.77,19.2,1.631,0.0,6.56,41.6,0.889,0.0,3.02,9.59,1.992,0.0,2.81,20.8,1.152,0.0,4.48
